,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Operating Revenue,1166,1149,993.56,1007,819.72,911.8,960.56,789.9,895.37,630.05,634.71,445.14,558.03,345.45,482.46,380.6,473.68,387.31,459.53,230.74,Upgrade
1,Other Revenue,-,-21.29,21.29,-,76.62,-33.61,33.61,-,40.61,-6.94,6.94,-,13.75,-7.17,7.17,-,10.18,-2.91,2.91,-,Upgrade
2,Revenue,1166,1128,1015,1007,896.34,878.19,994.18,789.9,935.99,623.11,641.66,445.14,571.78,338.29,489.63,380.6,483.86,384.39,462.44,230.74,Upgrade
3,Revenue Growth (YoY),30.06%,28.46%,2.08%,27.47%,-4.24%,40.94%,54.94%,77.45%,63.70%,84.20%,31.05%,16.96%,18.17%,-12.00%,5.88%,64.94%,71.33%,159.38%,201.23%,129.54%,Upgrade
4,Cost of Revenue,-1539,499.5,502.68,537.24,540.72,405.25,509.34,422.45,588.39,319.92,350.38,234.55,292.92,137.49,177.21,152.36,214.18,137.51,164.08,94.8,Upgrade
5,Gross Profit,2705,628.64,512.16,469.62,355.62,472.94,484.83,367.45,347.6,303.19,291.28,210.59,278.86,200.8,312.41,228.23,269.68,246.88,298.37,135.94,Upgrade
6,"Selling, General & Admin",-419.81,123.78,140.74,155.29,185.01,138.46,132.47,129.76,133.22,89.77,79.9,79.27,70.01,47.97,50.32,28.05,52.45,25.23,17.91,14.53,Upgrade
7,Research & Development,-575.3,204.47,190.87,179.95,221.31,157.86,170.69,133.47,167.36,134.46,116.05,118.54,145.14,107.61,101.65,63.37,103.5,55.57,40.23,29.04,Upgrade
8,Other Operating Expenses,3886,-29.01,-12.03,-2.41,-10.23,-0.27,-11.01,6.1,28.04,-9.24,-4.85,-3.64,24.71,-10.37,-3.15,-1.45,26.33,-8.86,-7.82,-2.21,Upgrade
9,Operating Expenses,2724,333.45,435.7,349.1,393.75,309.06,316,276.09,343.16,214.34,200.69,192.89,224.8,150.91,162.36,94.6,189.38,73.71,55.91,46.84,Upgrade
10,Operating Income,-18.86,295.19,76.46,120.53,-38.13,163.88,168.83,91.36,4.43,88.86,90.59,17.7,54.05,49.89,150.05,133.63,80.3,173.18,242.46,89.1,Upgrade
