,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 30, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+14 Quarters
0,Market Capitalization,57,31,31,39,62,80,133,243,173,203,218,243,290,115,160,218,220,205,200,213,213,Upgrade
1,Market Cap Growth,-61.88%,-61.88%,-76.98%,-84.12%,-64.35%,-60.49%,-39.08%,0%,-40.52%,76.09%,35.94%,11.49%,31.82%,-43.90%,-20.00%,2.35%,3.53%,-2.38%,25.00%,71.37%,114.65%,Upgrade
2,Enterprise Value,63,46,43,51,74,73,129,239,169,187,202,239,286,101,146,204,207,211,206,222,222,Upgrade
3,Last Close Price,0.11,0.06,0.06,0.08,0.12,0.16,0.27,0.48,0.34,0.41,0.43,0.48,0.58,0.23,0.32,0.43,0.44,0.41,0.40,0.42,0.42,Upgrade
4,PE Ratio,-,-0.94,-0.94,-,-,-1.10,-1.76,-,-,-,82.04,-,16.01,5.15,5.86,9.02,9.04,8.98,10.52,11.48,8.00,Upgrade
5,PS Ratio,2.09,1.13,1.62,1.16,1.57,1.89,2.74,3.44,2.37,2.17,1.55,1.62,1.71,0.60,0.77,1.08,1.07,1.02,1.11,1.22,1.07,Upgrade
6,PB Ratio,0.87,0.47,0.47,0.60,0.97,0.80,1.35,2.46,1.04,1.23,1.28,1.42,-,0.64,0.96,1.31,-,1.31,1.46,1.55,-,Upgrade
7,P/TBV Ratio,0.47,0.47,0.47,0.60,0.97,0.80,1.35,2.46,1.10,1.29,1.35,1.50,-,0.67,1.02,1.38,-,1.38,1.55,1.65,-,Upgrade
8,P/FCF Ratio,3.63,3.63,8.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,3.63,3.63,8.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.32,1.71,2.27,1.53,1.89,1.72,2.66,3.38,2.32,2.01,1.44,1.59,1.68,0.53,0.70,1.02,1.01,1.05,1.14,1.27,1.12,Upgrade
11,EV/EBITDA Ratio,-,-2.45,-2.26,-,-,-1.38,-2.30,-,-,-,34.78,-,10.66,3.08,3.54,5.47,4.88,5.27,6.28,7.14,6.38,Upgrade
12,EV/EBIT Ratio,-,-2.22,-2.03,-,-,-1.30,-2.18,-,-,-,74.41,-,12.01,3.37,3.79,5.89,5.18,5.63,6.82,7.82,6.94,Upgrade
13,EV/FCF Ratio,5.51,5.51,12.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.27,0.27,0.27,0.31,0.31,0.22,0.15,0.15,0.19,0.19,0.20,0.20,-,0.22,0.23,0.23,-,0.25,0.21,0.21,-,Upgrade
15,Debt / EBITDA Ratio,-,4.07,4.07,-,-,5.18,2.06,-,-,-,1.04,-,-,1.59,0.78,1.94,-,0.67,0.87,0.73,-,Upgrade
16,Debt / FCF Ratio,2.07,2.07,5.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
