,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,300,268.8,324.34,359.73,375.4,283.63,195.97,309.72,288.4,219.17,Upgrade
1,Revenue Growth (YoY),-7.50%,-25.28%,-13.60%,26.83%,91.56%,-8.42%,-32.05%,41.32%,-17.22%,-52.26%,Upgrade
2,Cost of Revenue,198.65,190.38,182.35,129.93,330.88,494.75,415.66,406.43,387.75,390.16,Upgrade
3,Gross Profit,101.36,78.42,141.99,229.81,44.52,-211.12,-219.69,-96.71,-99.35,-170.99,Upgrade
4,"Selling, General & Admin",33.33,31.87,17.85,18.98,39.68,98.6,32.72,36.02,38.25,108.69,Upgrade
5,Operating Expenses,31.3,15.47,21.71,45.61,35.05,105.77,25.55,36.11,38.16,61.32,Upgrade
6,Operating Income,70.05,62.95,120.28,184.2,9.47,-316.88,-245.24,-132.82,-137.51,-232.32,Upgrade
7,Interest Expense,-181.75,-421.19,-141.76,-,-656.53,-686.33,-642.4,-383.68,-898.32,-735,Upgrade
8,Interest & Investment Income,0.02,0.12,0.02,223.17,0.07,0.04,0.03,0.06,0.07,1.38,Upgrade
9,Currency Exchange Gain (Loss),2.6,1.31,-7.89,5.25,-11.91,2.06,1.42,3.01,2.05,0.07,Upgrade
10,Other Non Operating Income (Expenses),1.49,1.69,1.03,4.73,3.72,-3.4,1.12,4.85,3.64,3.64,Upgrade
11,EBT Excluding Unusual Items,-107.58,-355.13,-28.32,417.34,-655.18,-1005,-885.07,-508.58,-1030,-962.23,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-45.59,Upgrade
13,Gain (Loss) on Sale of Investments,-,18.8,-,14.68,-,23.18,0.19,25.76,0.51,-35.15,Upgrade
14,Gain (Loss) on Sale of Assets,0.66,-,0.03,19.54,0.23,-,0.01,0.03,-0.01,-17.18,Upgrade
15,Asset Writedown,-,-13.64,-,-1285,-,-3877,-1.25,9.8,-1.4,-1824,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-,-8.08,Upgrade
17,Other Unusual Items,-,1434,992.7,-22.74,-,404.68,267.88,3.04,-,-87.15,Upgrade
18,Pretax Income,-106.92,1084,964.41,-855.83,-654.95,-4453,-618.24,-469.96,-1031,-2980,Upgrade
19,Income Tax Expense,-,-,-,-,-,-,-,-,-,-1,Upgrade
20,Earnings From Continuing Operations,-106.92,1084,964.41,-855.83,-654.95,-4453,-618.24,-469.96,-1031,-2979,Upgrade
21,Net Income to Company,-106.92,1084,964.41,-855.83,-654.95,-4453,-618.24,-469.96,-1031,-2979,Upgrade
22,Minority Interest in Earnings,-2.92,-172.34,-143.96,97.29,71.54,613.06,100.44,49.59,118.88,370.05,Upgrade
23,Net Income,-109.83,911.37,820.45,-758.54,-583.41,-3840,-517.81,-420.37,-912.09,-2608,Upgrade
24,Net Income to Common,-109.83,911.37,820.45,-758.54,-583.41,-3840,-517.81,-420.37,-912.09,-2608,Upgrade
25,Shares Outstanding (Basic),10644,10644,10644,10644,10644,9807,8292,7442,7442,7442,Upgrade
26,Shares Outstanding (Diluted),10644,10644,10644,10644,10644,9807,8292,7442,7442,7442,Upgrade
27,Shares Change (YoY),-,-,-,8.53%,28.37%,31.78%,11.41%,-,-,-,Upgrade
28,EPS (Basic),-0.01,0.09,0.08,-0.07,-0.05,-0.39,-0.06,-0.06,-0.12,-0.35,Upgrade
29,EPS (Diluted),-0.01,0.09,0.08,-0.07,-0.05,-0.39,-0.06,-0.06,-0.12,-0.35,Upgrade
30,Free Cash Flow,169.14,1054,-5.7,-43.44,12.85,21.34,-15.13,-13.67,18.9,-18.68,Upgrade
31,Free Cash Flow Per Share,0.02,0.10,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,Upgrade
32,Operating Margin,23.35%,23.42%,37.09%,51.20%,2.52%,-111.72%,-125.14%,-42.88%,-47.68%,-106.00%,Upgrade
33,Profit Margin,-36.61%,339.05%,252.96%,-210.86%,-155.41%,-1353.95%,-264.23%,-135.73%,-316.26%,-1190.19%,Upgrade
34,Free Cash Flow Margin,56.38%,391.96%,-1.76%,-12.08%,3.42%,7.52%,-7.72%,-4.41%,6.55%,-8.53%,Upgrade
35,EBITDA,213.15,211.19,278.11,280.3,309.55,69.87,147.93,233.04,218.93,96.38,Upgrade
36,D&A For EBITDA,143.1,148.24,157.83,96.11,300.08,386.75,393.17,365.86,356.45,328.69,Upgrade
37,EBIT,70.05,62.95,120.28,184.2,9.47,-316.88,-245.24,-132.82,-137.51,-232.32,Upgrade
