,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,119107,68476,54787,62329,62905,68915,67845,69655,61516,58603,66572,69814,83209,87426,71231,92358,85088,75894,73888,67416,75462,Upgrade
1,Market Cap Growth,-0.64%,-0.64%,-19.25%,-10.52%,2.26%,17.60%,1.91%,-0.23%,-26.07%,-32.97%,-6.54%,-24.41%,-2.21%,15.20%,-3.60%,37.00%,12.76%,1.75%,-10.92%,-25.85%,2.62%,Upgrade
2,Enterprise Value,151638,94780,88114,86982,105702,100829,120564,103948,100269,113292,111132,126583,135771,139105,125466,143528,132021,104525,107262,69806,98560,Upgrade
3,Last Close Price,2.85,1.75,1.53,1.52,1.63,1.83,1.83,1.96,1.76,1.56,1.93,2.06,2.38,2.44,1.98,2.68,2.28,2.00,2.10,1.96,2.45,Upgrade
4,PE Ratio,184.16,278.23,171.95,-1157.33,-,-48.32,-31.63,-18.97,-,-,-,-5.31,-,-24.05,-,18.08,19.06,18.30,21.20,21.59,19.27,Upgrade
5,Forward PE,46.15,9.37,8.70,6.64,7.27,9.48,9.28,9.65,4.10,7.07,7.85,7.62,3.13,175.64,9.06,9.41,9.11,8.32,8.36,9.64,12.76,Upgrade
6,PS Ratio,0.35,0.55,0.46,0.50,0.50,0.54,0.52,0.53,0.46,0.46,0.48,0.44,0.52,0.49,0.40,0.53,0.52,0.49,0.53,0.51,0.53,Upgrade
7,PB Ratio,0.75,0.79,0.66,0.74,0.74,0.79,0.74,0.64,0.58,0.55,0.58,0.57,0.69,0.69,0.57,0.71,0.67,0.66,0.70,0.65,0.74,Upgrade
8,P/TBV Ratio,1.62,1.62,1.34,1.54,1.53,1.72,1.68,1.55,1.40,1.32,1.40,1.36,1.64,1.42,1.18,1.38,1.36,1.29,1.31,1.23,1.30,Upgrade
