,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,264.24,251.42,296.69,278.58,195.97,229,277.34,398.94,436.83,506.76,481.55,465.47,361.7,571.63,471.83,422.64,502.12,903.41,1108,1040,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,34.19,107.8,105.06,136.98,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,264.24,251.42,296.69,278.58,195.97,229,277.34,398.94,436.83,506.76,515.74,573.27,466.76,708.61,471.83,422.64,502.12,903.41,1108,1040,Upgrade
3,Cash Growth,34.84%,9.79%,6.98%,-30.17%,-55.14%,-54.81%,-46.23%,-30.41%,-6.41%,-28.49%,9.31%,35.64%,-7.04%,-21.56%,-57.43%,-59.35%,-47.75%,-2.69%,46.48%,2.96%,Upgrade
4,Accounts Receivable,135.46,98.95,100.11,127.94,210.4,158.84,181.8,234.79,225.68,201.61,207.67,200.88,267.55,263.13,346.08,371.24,378.22,551.02,567.7,552.27,Upgrade
5,Other Receivables,8.01,8.09,7.79,8.01,16.41,14.8,15.21,14.31,31.38,32.52,52.48,47.45,65.58,62.16,70.15,66.03,56.12,1249,1313,1594,Upgrade
6,Receivables,143.47,107.04,107.91,135.94,226.81,173.63,197.01,249.09,257.06,234.13,260.15,248.33,333.13,325.29,416.22,437.27,434.34,1800,1881,2146,Upgrade
7,Inventory,209.63,221.38,230.12,219.48,216.27,197.55,209.25,227.62,235.85,238.06,237.17,235.16,234.02,239.28,238.11,231.21,317.34,316.25,322.59,319.67,Upgrade
8,Prepaid Expenses,-,-,-,2.11,-,-,-,2.89,-,-,-,0.65,-,0.56,-,-,-,10.87,-,17.45,Upgrade
9,Other Current Assets,15.17,20.96,18.11,17.43,24.08,45.16,29.89,24.4,27.62,32.22,32.12,41.07,62.3,53.68,54.15,49.75,101.76,86.55,61.98,67.96,Upgrade
10,Total Current Assets,632.52,600.8,652.83,653.55,663.13,645.34,713.48,902.95,957.36,1011,1045,1098,1096,1327,1180,1141,1356,3117,3373,3590,Upgrade
11,"Property, Plant & Equipment",624.25,634.54,648.53,658.54,591.85,591.07,588.18,939.96,838.88,856.89,869.54,889.49,832.58,830.37,833.88,836.96,815.82,806.77,624.32,635.8,Upgrade
