,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,5.59,3.65,0.98,6.45,7.23,8.7,8.53,48.26,30.32,59.17
1,Short-Term Investments,-,4.47,-,4.28,-,4.05,-,5.87,-,5.57
2,Cash & Short-Term Investments,5.59,8.12,0.98,10.74,7.23,12.76,8.53,54.13,30.32,64.73
3,Cash Growth,470.20%,-24.33%,-86.45%,-15.84%,-15.22%,-76.43%,-71.87%,-16.38%,-68.29%,112.57%
4,Accounts Receivable,69.78,33.78,49.03,32.59,31.04,65.18,63.83,76.96,93.96,89.15
5,Other Receivables,0.05,0.07,2.31,2.36,2.52,2.56,2.53,2.53,-,0.04
6,Receivables,69.83,33.85,51.33,34.96,33.56,67.74,66.36,79.49,93.96,89.2
7,Inventory,83.4,83.37,87.54,109.88,124.49,150.37,152.1,168.77,171.43,136.05
8,Prepaid Expenses,13.76,3.32,7.86,2.42,11.54,7.05,41.52,22.58,-,29.17
9,Restricted Cash,10.09,-,-,-,-,-,-,-,-,-
10,Other Current Assets,-,-,19.15,7.26,8.05,-,1.05,61.05,60.69,10.95
11,Total Current Assets,182.67,128.67,166.86,165.25,184.87,237.92,269.56,386.01,356.4,330.1
12,"Property, Plant & Equipment",224.01,230.72,253.58,346.59,363.4,322.15,266.65,248.25,262.22,212.2
13,Long-Term Investments,0.15,0.15,0.15,-,-,-,-,-,-,-
14,Other Intangible Assets,0.22,0.3,0.39,0.49,0.61,0.55,0.72,0.94,1.2,1.17
15,Long-Term Deferred Tax Assets,-,-,5.89,4.9,6.12,0.3,9.33,-,1.23,2.42
16,Other Long-Term Assets,228.17,228.25,257.44,54.27,25.33,32.81,28.66,23.35,57.65,74.3
17,Total Assets,635.22,588.08,684.31,571.5,580.32,593.73,574.92,658.54,678.7,620.19
18,Accounts Payable,40.82,30.74,32.02,26.38,28.95,38.19,24.43,34.99,37.15,43.82
19,Accrued Expenses,-,19.89,-,18.46,-,18.58,-,14.68,-,17.55
20,Short-Term Debt,27.75,5.18,0.03,11.38,3,-,95.18,121.65,227.76,225.1
21,Current Portion of Long-Term Debt,112.5,87,62.08,57,58.7,56.2,-,-,-,-
22,Current Portion of Leases,-,4.03,-,3.51,-,3.37,-,2.5,5.91,7.3
23,Current Income Taxes Payable,0.45,0.27,0.27,0.27,0.88,0.9,15.15,1.08,1.08,1.04
24,Current Unearned Revenue,-,3.69,-,15.32,-,6.18,-,92.77,-,6.09
25,Other Current Liabilities,73.33,36.6,107.25,58.89,73.62,39.36,75.64,39.88,94.89,20.09
26,Total Current Liabilities,254.85,187.39,201.64,191.2,165.15,162.77,210.39,307.54,366.78,320.98
27,Long-Term Debt,43.69,68.87,93.82,80,88,80,-,-,-,-
28,Long-Term Leases,-,0.56,-,3.73,4.59,5.23,0.39,0.37,0.89,1.39
29,Long-Term Deferred Tax Liabilities,18.59,18.59,22.61,6.62,-,-,-,3.98,-,-
30,Other Long-Term Liabilities,-,-,-,-,-,-,0.93,0.93,-,-
31,Total Liabilities,317.13,275.41,318.07,281.56,257.74,248,211.7,312.82,367.67,322.36
32,Common Stock,80.83,80.83,80.83,80.83,80.83,80.83,80.83,80.83,80.83,80.83
33,Additional Paid-In Capital,205.24,205.24,205.24,205.24,205.24,205.24,205.24,205.24,205.24,205.24
34,Retained Earnings,-41.84,-47.18,-16.53,-1.91,45.57,69.03,85.04,75.57,39.77,27.29
35,Comprehensive Income & Other,72.73,72.66,95.58,4.72,-10.12,-10.43,-8.98,-17,-15.52,-16.3
36,Total Common Equity,316.96,311.55,365.12,288.88,321.52,344.66,362.14,344.65,310.32,297.07
37,Minority Interest,1.12,1.13,1.13,1.06,1.07,1.07,1.08,1.08,0.71,0.76
38,Shareholders' Equity,318.09,312.68,366.25,289.94,322.59,345.73,363.21,345.73,311.03,297.83
39,Total Liabilities & Equity,635.22,588.08,684.31,571.5,580.32,593.73,574.92,658.54,678.7,620.19
40,Total Debt,183.94,165.64,155.93,155.62,154.29,144.79,95.57,124.52,234.56,233.79
41,Net Cash (Debt),-178.35,-157.52,-154.95,-144.89,-147.06,-132.04,-87.04,-70.39,-204.24,-169.05
42,Net Cash Per Share,-0.15,-0.13,-0.13,-0.12,-0.12,-0.11,-0.07,-0.06,-0.17,-0.14
43,Filing Date Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
44,Total Common Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
45,Working Capital,-72.18,-58.73,-34.78,-25.95,19.72,75.15,59.17,78.47,-10.38,9.13
46,Book Value Per Share,0.26,0.26,0.30,0.24,0.27,0.29,0.30,0.29,0.26,0.25
47,Tangible Book Value,316.74,311.25,364.73,288.38,320.91,344.11,361.41,343.71,309.12,295.89
48,Tangible Book Value Per Share,0.26,0.26,0.30,0.24,0.27,0.29,0.30,0.29,0.26,0.25
49,Buildings,-,200.51,-,242.37,-,185.66,-,179.49,-,113.79
50,Machinery,-,151.48,-,153.85,-,159.62,-,155.94,-,147.15
51,Construction In Progress,-,0.02,-,64.8,-,75.58,-,9.38,-,56.86
52,Leasehold Improvements,-,7.89,-,17.2,-,16.96,-,14.63,-,13.34
