,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,4006,3789,4112,4372,3722,3894,3695,3525,3479,3328,3973,4076,4463,4211,3795,3875,3540,3694,3795,3560,4085,Upgrade
1,Market Cap Growth,-2.71%,-2.71%,11.29%,24.04%,6.97%,17.00%,-7.00%,-13.53%,-22.04%,-20.97%,4.68%,5.20%,26.07%,14.00%,0.01%,8.83%,-13.34%,-16.94%,-21.34%,-30.83%,2.61%,Upgrade
2,Enterprise Value,2964,2553,2746,3117,2467,2598,2409,2520,2475,2249,2716,3373,3760,3324,2862,3035,2701,2846,2915,2690,3216,Upgrade
3,Last Close Price,15.25,14.42,15.65,15.97,13.60,14.15,13.30,11.94,11.78,11.27,13.45,13.34,14.61,13.78,12.42,12.33,11.26,11.86,12.18,10.69,12.27,Upgrade
4,PE Ratio,12.02,11.25,11.57,11.25,9.82,11.20,10.84,12.71,12.50,10.46,12.09,10.41,11.57,11.98,11.05,12.41,12.90,13.48,13.74,12.66,12.95,Upgrade
5,Forward PE,11.47,8.89,8.89,8.89,8.89,8.89,8.89,8.89,9.10,9.09,9.19,10.03,11.26,10.94,10.37,10.88,10.36,10.91,11.36,9.89,11.69,Upgrade
6,PS Ratio,0.98,0.92,0.97,1.01,0.88,0.99,0.97,0.96,0.95,0.87,1.04,1.05,1.17,1.18,1.09,1.18,1.17,1.27,1.31,1.24,1.36,Upgrade
7,PB Ratio,1.41,1.32,1.47,1.46,1.26,1.38,1.35,1.24,1.26,1.24,1.52,1.50,1.69,1.68,1.57,1.59,1.50,1.64,1.77,1.55,1.79,Upgrade
8,P/TBV Ratio,1.39,1.39,1.53,1.52,1.31,1.44,1.41,1.30,1.31,1.30,1.60,1.57,1.78,1.77,1.66,1.68,1.59,1.73,1.88,1.63,1.89,Upgrade
9,P/FCF Ratio,36.36,-,-,-,8.07,8.65,9.06,16.91,61.26,-,-,-,11.10,-,13.79,-,12.75,-,15.54,-,29.01,Upgrade
10,P/OCF Ratio,14.78,-,13.15,-,7.55,8.03,8.21,13.95,33.48,7.03,-,-,9.62,-,10.42,-,9.36,10.72,11.53,-,17.36,Upgrade
11,PEG Ratio,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,Upgrade
12,EV/Sales Ratio,0.72,0.62,0.65,0.72,0.59,0.66,0.63,0.69,0.68,0.59,0.71,0.87,0.99,0.93,0.82,0.93,0.89,0.98,1.01,0.93,1.07,Upgrade
13,EV/EBITDA Ratio,6.95,6.48,6.57,7.04,5.84,6.92,6.99,8.63,8.16,5.92,6.73,6.86,7.81,7.67,6.99,8.39,8.87,9.54,9.34,8.85,9.27,Upgrade
14,EV/EBIT Ratio,8.57,7.32,7.39,7.90,6.60,7.98,8.16,10.39,9.72,6.78,7.62,7.57,8.62,8.53,7.81,9.46,10.20,10.96,10.56,10.03,10.25,Upgrade
15,EV/FCF Ratio,26.90,-,-,-,5.35,5.77,5.90,12.09,43.57,-,-,-,9.35,-,10.40,-,9.73,-,11.94,-,22.83,Upgrade
16,Debt / Equity Ratio,0.04,0.04,0.07,0.05,0.02,0.05,0.03,0.03,0.04,0.07,0.07,0.04,0.04,0.04,0.05,0.03,-,-,-,-,-,Upgrade
17,Debt / EBITDA Ratio,0.29,0.32,0.70,0.32,0.11,0.26,0.23,0.25,0.20,0.50,1.05,0.27,0.15,0.24,0.21,0.22,-,-,-,-,-,Upgrade
18,Debt / FCF Ratio,1.13,-,-,-,0.16,0.29,0.21,0.46,1.76,-,-,-,0.29,-,0.41,-,-,-,-,-,-,Upgrade
19,Asset Turnover,0.97,0.97,1.00,1.63,1.11,1.14,0.94,1.33,0.98,0.97,0.94,1.61,1.05,1.15,0.95,1.56,1.11,1.02,0.70,1.43,Upgrade,
20,Inventory Turnover,2.19,1.78,2.00,2.16,3.57,2.22,2.48,1.98,2.69,1.85,2.19,2.13,3.41,1.94,2.36,2.25,3.77,2.34,2.25,1.47,2.92,Upgrade
21,Quick Ratio,2.36,2.36,2.23,2.91,2.97,2.70,2.73,3.13,2.55,2.09,1.97,2.66,2.38,1.84,1.77,2.35,2.28,2.30,2.01,2.96,2.33,Upgrade
22,Current Ratio,4.41,4.41,3.78,4.66,4.63,4.58,4.53,5.20,4.14,3.94,3.53,4.51,3.76,4.07,3.48,4.28,3.64,4.44,3.88,5.60,4.09,Upgrade
23,Return on Equity (ROE),9.00%,7.30%,12.58%,17.63%,11.87%,12.34%,11.94%,14.04%,11.41%,3.34%,12.64%,21.14%,13.96%,14.08%,13.17%,17.58%,14.16%,9.71%,7.20%,18.01%,Upgrade,
24,Return on Assets (ROA),5.99%,2.95%,6.93%,8.21%,7.88%,4.82%,5.81%,4.93%,5.63%,0.98%,6.76%,11.02%,8.06%,8.21%,6.93%,8.67%,7.38%,5.33%,2.53%,8.58%,Upgrade,
25,Return on Capital (ROIC),7.22%,3.54%,8.28%,9.85%,9.45%,5.74%,7.00%,6.03%,6.95%,1.21%,8.34%,13.68%,10.01%,10.18%,8.62%,10.81%,9.09%,6.42%,3.03%,10.56%,Upgrade,
26,Return on Capital Employed (ROCE),11.85%,11.95%,13.05%,12.96%,12.47%,11.28%,10.50%,8.31%,8.91%,11.89%,13.12%,15.80%,15.87%,14.95%,14.56%,12.62%,11.13%,11.38%,12.73%,11.55%,13.62%,Upgrade
27,Earnings Yield,8.41%,8.89%,8.65%,8.89%,10.18%,8.93%,9.23%,7.87%,8.00%,9.56%,8.27%,9.61%,8.65%,8.35%,9.05%,8.06%,7.75%,7.42%,7.28%,7.90%,7.72%,Upgrade
28,FCF Yield,2.75%,2.91%,5.73%,8.47%,12.40%,11.56%,11.04%,5.91%,1.63%,12.55%,7.20%,10.19%,9.01%,3.32%,7.25%,8.16%,7.84%,6.95%,6.44%,3.70%,3.45%,Upgrade
29,Dividend Yield,5.92%,-,-,-,6.62%,-,-,-,5.94%,-,-,-,3.42%,-,-,-,3.55%,-,-,-,8.15%,Upgrade
30,Payout Ratio,70.23%,152.93%,264.29%,-,-,92.19%,126.17%,0.06%,-,71.30%,355.65%,-,-,50.29%,73.71%,-,2.37%,111.42%,224.53%,-,52.48%,Upgrade
31,Buyback Yield / Dilution,-0.72%,-2.95%,-1.22%,0.85%,0.41%,0.55%,0.48%,1.22%,-2.84%,3.47%,-1.16%,-0.65%,3.65%,-4.05%,-5.06%,4.44%,-5.09%,3.33%,5.39%,-1.96%,4.74%,Upgrade
