,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,149932,141446,133450,93144,122083,134999,180906,184771,208085,178051,155905,161374,138461,166387,190404,216391,193534,185617,189185,140246,124279,Upgrade
1,Market Cap Growth,4.78%,4.78%,-26.23%,-49.59%,-41.33%,-24.18%,16.04%,14.50%,50.28%,7.01%,-18.12%,-25.42%,-28.46%,-10.36%,0.64%,54.29%,55.73%,31.72%,40.94%,2.74%,-6.98%,Upgrade
2,Enterprise Value,159626,144763,140303,99258,127021,131828,180248,182122,207512,167220,153048,160574,136167,153895,177333,201155,181055,172421,192905,145640,129349,Upgrade
3,Last Close Price,393.60,372.37,365.11,238.26,302.80,325.19,431.22,429.98,479.50,425.56,363.26,369.32,334.43,367.24,441.12,484.10,433.12,423.31,378.19,-,-,Upgrade
4,PE Ratio,21.19,19.99,19.23,14.20,18.91,20.90,29.50,31.65,42.01,51.66,22.99,26.99,20.56,21.55,36.72,27.84,26.15,30.54,33.76,35.69,28.99,Upgrade
5,PS Ratio,1.61,1.61,1.53,1.08,1.42,1.57,2.18,2.28,2.70,2.39,2.03,2.13,1.77,2.17,2.49,2.90,2.75,2.90,3.04,2.26,1.95,Upgrade
6,PB Ratio,2.83,2.83,2.55,1.84,2.37,2.43,3.18,3.27,3.57,3.19,2.77,2.82,2.29,2.69,3.56,4.08,3.76,3.70,3.93,5.51,5.08,Upgrade
7,P/TBV Ratio,5.06,5.06,4.39,3.25,4.21,4.11,5.08,5.36,5.86,5.42,4.60,4.97,4.07,4.74,4.53,5.19,4.69,4.80,5.11,7.01,6.20,Upgrade
8,P/FCF Ratio,25.50,-,26.14,18.18,22.67,-,30.84,22.16,24.19,-,29.64,87.88,-,-,36.40,31.03,28.03,34.45,38.75,31.63,-,Upgrade
9,P/OCF Ratio,12.83,12.83,12.35,8.57,11.08,11.73,16.29,13.64,15.16,16.16,14.33,21.27,18.21,18.87,18.97,19.42,17.97,21.49,23.49,18.46,17.79,Upgrade
10,EV/Sales Ratio,1.82,1.65,1.61,1.15,1.47,1.54,2.18,2.25,2.69,2.24,2.00,2.12,1.74,2.00,2.32,2.69,2.57,2.69,3.10,2.35,2.03,Upgrade
11,EV/EBITDA Ratio,7.84,11.11,11.00,8.06,10.38,10.57,15.98,15.75,19.88,18.46,16.69,20.34,15.41,16.19,15.92,16.93,16.49,18.88,23.22,17.86,14.99,Upgrade
12,EV/EBIT Ratio,17.03,15.52,15.39,11.38,14.64,14.76,23.83,24.13,34.07,-,34.51,48.15,30.18,-,24.55,24.86,24.69,30.55,38.95,29.97,24.29,Upgrade
13,EV/FCF Ratio,28.78,-,27.49,19.38,23.59,-,30.73,21.84,24.12,-,29.10,87.44,-,-,33.90,28.84,26.22,32.00,39.51,32.85,-,Upgrade
14,Debt / Equity Ratio,0.38,0.38,0.33,0.42,0.38,0.36,0.28,0.31,0.26,0.34,0.26,0.34,0.36,0.36,0.36,0.35,0.29,0.37,0.36,0.64,0.68,Upgrade
15,Debt / EBITDA Ratio,0.92,1.15,0.45,1.08,0.84,0.70,0.44,1.45,0.63,0.90,0.41,1.43,0.63,0.92,0.63,1.36,0.71,0.65,0.92,1.28,0.75,Upgrade
16,Debt / FCF Ratio,3.38,-,3.42,4.13,3.60,-,2.72,2.09,1.74,-,2.83,10.75,-,-,3.73,2.69,2.15,3.44,3.59,3.68,-,Upgrade
17,Asset Turnover,0.91,1.05,0.94,1.01,0.83,0.98,0.90,0.98,0.71,0.90,0.69,0.83,0.74,0.90,0.89,0.94,0.85,1.08,1.12,1.04,Upgrade,
18,Inventory Turnover,21.81,19.55,27.97,25.32,25.12,16.77,23.49,22.80,23.35,16.96,25.71,21.33,23.50,16.18,23.12,22.70,22.47,16.46,22.02,19.75,17.86,Upgrade
19,Quick Ratio,0.90,0.90,1.01,1.01,1.16,1.16,1.29,1.45,1.45,1.53,1.95,1.90,1.81,1.72,2.08,2.14,2.19,2.14,2.17,1.08,1.10,Upgrade
20,Current Ratio,1.18,1.18,1.29,1.23,1.39,1.42,1.59,1.71,1.77,1.82,2.24,2.13,2.05,1.98,2.32,2.38,2.47,2.39,2.39,1.34,1.38,Upgrade
21,Return on Equity (ROE),7.66%,19.32%,13.96%,17.92%,5.95%,14.76%,11.70%,17.18%,3.24%,12.55%,4.42%,5.63%,25.73%,6.48%,11.49%,14.86%,10.16%,37.92%,16.89%,8.34%,Upgrade,
22,Return on Assets (ROA),3.66%,8.11%,6.10%,8.04%,2.90%,6.80%,5.73%,8.60%,-0.79%,6.74%,1.70%,3.73%,-0.65%,3.95%,5.31%,7.37%,4.54%,8.47%,5.02%,3.88%,Upgrade,
23,Return on Capital (ROIC),4.71%,10.43%,7.64%,10.01%,3.69%,8.62%,7.22%,10.83%,-0.99%,8.47%,2.07%,4.55%,-0.79%,4.83%,6.61%,9.20%,5.57%,10.61%,6.37%,4.92%,Upgrade,
24,Return on Capital Employed (ROCE),13.59%,13.59%,12.72%,12.56%,12.28%,11.90%,10.06%,10.11%,7.87%,-,5.89%,4.29%,5.46%,-,9.97%,11.34%,10.58%,8.27%,7.63%,11.97%,13.49%,Upgrade
25,Earnings Yield,4.72%,5.00%,5.20%,7.04%,5.29%,4.79%,3.39%,3.16%,2.38%,1.94%,4.35%,3.71%,4.86%,4.64%,2.72%,3.59%,3.82%,3.27%,2.96%,2.80%,3.45%,Upgrade
26,FCF Yield,3.70%,3.92%,3.83%,5.50%,4.41%,4.42%,3.24%,4.51%,4.13%,3.21%,3.37%,1.14%,1.37%,2.07%,2.75%,3.22%,3.57%,2.90%,2.58%,3.16%,3.05%,Upgrade
27,Dividend Yield,1.43%,1.34%,1.30%,1.90%,1.42%,1.25%,0.93%,0.91%,0.80%,0.88%,1.04%,1.02%,1.12%,1.02%,0.85%,0.58%,0.43%,0.44%,-,-,-,Upgrade
28,Payout Ratio,27.22%,53.04%,20.54%,29.25%,22.30%,55.67%,22.13%,27.41%,18.69%,94.34%,24.76%,60.24%,51.00%,10.74%,49.04%,28.18%,21.74%,33.11%,-,-,72.58%,Upgrade
29,Buyback Yield / Dilution,7.14%,7.95%,8.33%,7.35%,4.73%,1.89%,0.94%,0.47%,1.63%,2.31%,2.53%,2.53%,0.92%,-1.67%,-8.75%,-12.11%,-12.44%,-11.89%,-3.09%,0.26%,0.52%,Upgrade
30,Total Shareholder Return,8.57%,9.29%,9.63%,9.25%,6.15%,3.14%,1.87%,1.38%,2.43%,3.19%,3.57%,3.55%,2.05%,-0.65%,-7.90%,-11.54%,-12.00%,-11.45%,-3.09%,0.26%,0.52%,Upgrade
