,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,2557,3036,2646,2926,2453,2882,2627,2890,2059,2663,2107,2649,2264,2534,2435,2544,2233,2328,1886,1744,Upgrade
1,Other Revenue,38,35,33,32,40,32,27,27,29,22,21,19,27,20,16,13,26,20,16,10,Upgrade
2,Revenue,2595,3071,2679,2958,2493,2914,2654,2917,2088,2685,2128,2668,2291,2554,2451,2557,2259,2348,1902,1754,Upgrade
3,Revenue Growth (YoY),4.09%,5.39%,0.94%,1.41%,19.40%,8.53%,24.72%,9.33%,-8.86%,5.13%,-13.18%,4.34%,1.42%,8.77%,28.86%,45.78%,11.34%,1.25%,-10.45%,-23.87%,Upgrade
4,Cost of Revenue,1867,2521,2238,2415,1767,2393,2206,2320,1565,2166,1861,2282,1662,2225,2057,2087,1531,1905,1637,1556,Upgrade
5,Gross Profit,728,550,441,543,726,521,448,597,523,519,267,386,629,329,394,470,728,443,265,198,Upgrade
6,"Selling, General & Admin",528,139,133,140,552,169,153,163,511,157,141,151,579,142,136,130,507,127,113,99,Upgrade
7,Other Operating Expenses,32,32,29,28,34,29,24,25,49,42,42,42,82,7,23,20,28,22,16,-6,Upgrade
8,Operating Expenses,560,171,162,168,586,198,177,188,560,199,183,193,661,149,159,150,535,149,129,93,Upgrade
9,Operating Income,168,379,279,375,140,323,271,409,-37,320,84,193,-32,180,235,320,193,294,136,105,Upgrade
10,Interest Expense,-3,-,-,-1,-2,-,-,-1,-2,-,-1,-,-2,-,-1,-,-1,-,-1,-,Upgrade
11,Interest & Investment Income,22,65,39,47,47,46,40,39,35,25,35,12,15,16,25,15,45,49,54,9,Upgrade
12,Earnings From Equity Investments,3,2,-,-,2,2,-1,1,2,-2,-1,-1,43,-,10,17,11,17,14,-,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,3,-,-,-,15,-,-1,-2,1,7,2,-,Upgrade
14,EBT Excluding Unusual Items,190,446,318,421,187,371,310,448,1,343,117,204,39,196,268,350,249,367,205,114,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-17,-4,-11,-17,6,-15,-,-37,617,-39,-,-12,-,239,-,-8,Upgrade
16,Asset Writedown,-17,-8,-13,-1,-12,-,-14,-3,-12,-4,-14,-2,-21,-2,-13,2,-25,-1,-21,-8,Upgrade
17,Other Unusual Items,-,-,-,-,-18,-,-,10,87,-,11,-,-,-,2,5,-,-,-3,-,Upgrade
18,Pretax Income,173,438,305,420,140,367,285,438,82,324,114,165,635,155,257,345,224,605,181,98,Upgrade
19,Income Tax Expense,47,119,77,113,33,100,71,125,24,97,31,55,159,44,64,102,63,155,45,32,Upgrade
20,Earnings From Continuing Operations,126,319,228,307,107,267,214,313,58,227,83,110,476,111,193,243,161,450,136,66,Upgrade
21,Minority Interest in Earnings,-11,-22,-16,-20,-10,-23,-17,-24,-5,-21,-,-10,-1,-7,-12,-13,-10,-11,-4,-4,Upgrade
22,Net Income,115,297,212,287,97,244,197,289,53,206,83,100,475,104,181,230,151,439,132,62,Upgrade
23,Net Income to Common,115,297,212,287,97,244,197,289,53,206,83,100,475,104,181,230,151,439,132,62,Upgrade
24,Net Income Growth,18.56%,21.72%,7.61%,-0.69%,83.02%,18.45%,137.35%,189.00%,-88.84%,98.08%,-54.14%,-56.52%,214.57%,-76.31%,37.12%,270.97%,67.78%,96.86%,-25.84%,-72.07%,Upgrade
25,Shares Outstanding (Basic),379,384,389,401,411,416,418,418,419,420,421,426,427,422,421,420,420,387,377,376,Upgrade
26,Shares Outstanding (Diluted),382,385,391,403,415,420,422,423,423,424,424,430,433,435,435,434,433,400,388,386,Upgrade
27,Shares Change (YoY),-7.95%,-8.33%,-7.35%,-4.73%,-1.89%,-0.94%,-0.47%,-1.63%,-2.31%,-2.53%,-2.53%,-0.92%,-,8.75%,12.11%,12.44%,11.89%,3.09%,-0.26%,-0.52%,Upgrade
28,EPS (Basic),0.30,0.77,0.54,0.72,0.24,0.59,0.47,0.69,0.13,0.49,0.20,0.23,1.11,0.25,0.43,0.55,0.36,1.13,0.35,0.16,Upgrade
29,EPS (Diluted),0.29,0.77,0.54,0.71,0.24,0.58,0.47,0.68,0.12,0.49,0.20,0.23,1.09,0.24,0.42,0.53,0.35,1.10,0.34,0.16,Upgrade
30,EPS Growth,23.02%,32.76%,15.68%,4.41%,99.35%,18.37%,138.96%,195.65%,-89.14%,104.17%,-53.06%,-56.60%,213.58%,-78.18%,23.53%,231.25%,46.96%,89.66%,-26.09%,-71.93%,Upgrade
31,Free Cash Flow,-15,244,232,253,-72,243,264,328,-86,558,296,-34,-150,122,304,166,80,348,294,-27,Upgrade
32,Free Cash Flow Per Share,-0.04,0.63,0.59,0.63,-0.17,0.58,0.63,0.78,-0.20,1.32,0.70,-0.08,-0.35,0.28,0.70,0.38,0.18,0.87,0.76,-0.07,Upgrade
33,Dividend Per Share,0.160,0.160,0.160,0.160,0.130,0.130,0.130,0.130,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,0.120,-,-,0.120,Upgrade
34,Dividend Growth,23.08%,23.08%,23.08%,23.08%,8.33%,8.33%,8.33%,8.33%,0%,0%,0%,0%,0%,-,-,0%,0%,-,-,0%,Upgrade
35,Gross Margin,28.05%,17.91%,16.46%,18.36%,29.12%,17.88%,16.88%,20.47%,25.05%,19.33%,12.55%,14.47%,27.46%,12.88%,16.07%,18.38%,32.23%,18.87%,13.93%,11.29%,Upgrade
36,Operating Margin,6.47%,12.34%,10.41%,12.68%,5.62%,11.08%,10.21%,14.02%,-1.77%,11.92%,3.95%,7.23%,-1.40%,7.05%,9.59%,12.51%,8.54%,12.52%,7.15%,5.99%,Upgrade
37,Profit Margin,4.43%,9.67%,7.91%,9.70%,3.89%,8.37%,7.42%,9.91%,2.54%,7.67%,3.90%,3.75%,20.73%,4.07%,7.38%,8.99%,6.68%,18.70%,6.94%,3.53%,Upgrade
38,Free Cash Flow Margin,-0.58%,7.95%,8.66%,8.55%,-2.89%,8.34%,9.95%,11.24%,-4.12%,20.78%,13.91%,-1.27%,-6.55%,4.78%,12.40%,6.49%,3.54%,14.82%,15.46%,-1.54%,Upgrade
39,EBITDA,289,499,397,492,254,434,383,525,98,470,237,357,104,308,359,448,316,407,241,214,Upgrade
40,EBITDA Margin,11.14%,16.25%,14.82%,16.63%,10.19%,14.89%,14.43%,18.00%,4.69%,17.50%,11.14%,13.38%,4.54%,12.06%,14.65%,17.52%,13.99%,17.33%,12.67%,12.20%,Upgrade
41,D&A For EBITDA,121,120,118,117,114,111,112,116,135,150,153,164,136,128,124,128,123,113,105,109,Upgrade
42,EBIT,168,379,279,375,140,323,271,409,-37,320,84,193,-32,180,235,320,193,294,136,105,Upgrade
43,EBIT Margin,6.47%,12.34%,10.41%,12.68%,5.62%,11.08%,10.21%,14.02%,-1.77%,11.92%,3.95%,7.23%,-1.40%,7.05%,9.59%,12.51%,8.54%,12.52%,7.15%,5.99%,Upgrade
44,Effective Tax Rate,27.17%,27.17%,25.25%,26.90%,23.57%,27.25%,24.91%,28.54%,29.27%,29.94%,27.19%,33.33%,25.04%,28.39%,24.90%,29.57%,28.13%,25.62%,24.86%,32.65%,Upgrade
45,Revenue as Reported,2595,3071,2679,2958,2493,2914,2654,2917,2088,2685,2128,2668,2291,2554,2451,2557,2259,2348,1902,1754,Upgrade
