,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,905.88,891.07,899.83,892.74,786.35,949.48,979.2,809.36,806.33,1016,912.32,775.8,720.18,715.76,614.02,502.01,477.15,480.86,356.14,356.14,Upgrade
1,Other Revenue,-,-1.52,1.52,-,11.87,-7.68,7.68,-,28.34,-14.22,14.22,-,25.29,-12.64,12.64,-,20.6,-,-,-,Upgrade
2,Revenue,905.88,889.55,901.35,892.74,798.22,941.81,986.87,809.36,834.66,1002,926.54,775.8,745.47,703.13,626.65,502.01,497.75,480.86,356.14,356.14,Upgrade
3,Revenue Growth (YoY),13.49%,-5.55%,-8.67%,10.30%,-4.37%,-6.00%,6.51%,4.33%,11.96%,42.49%,47.85%,54.54%,49.77%,46.22%,75.96%,40.96%,22.05%,17.91%,11.44%,11.44%,Upgrade
4,Cost of Revenue,-1206,419.84,399.45,387.03,528.23,332.17,368.78,268.94,445.36,306.17,357.08,282.51,338.3,251,270.04,245.31,277.4,257.97,192.87,192.87,Upgrade
5,Gross Profit,2112,469.71,501.91,505.72,270,609.64,618.09,540.41,389.3,695.74,569.46,493.29,407.17,452.13,356.61,256.7,220.35,222.89,163.27,163.27,Upgrade
6,"Selling, General & Admin",-297.31,109.1,92.3,95.91,108.61,102.32,98.29,94.55,98.9,101.91,74.4,81.07,82.61,79.98,62.29,54.76,64.15,64.07,44.8,44.8,Upgrade
7,Research & Development,-803.84,263.54,295,245.3,252.77,230.23,308.26,219.34,175.52,186.12,205.13,168.65,214.96,170.67,183.61,122.4,153.32,337.23,-,-,Upgrade
8,Other Operating Expenses,3166,-83.28,-27.58,-24.4,50.05,-16.41,-30.48,-12.22,11.2,-40.98,17.3,-6.76,62.49,-27.29,-23.75,-15.82,-45.3,-293.42,111.29,111.29,Upgrade
9,Operating Expenses,2032,301.7,373.31,323.83,392.81,332.72,367.44,322.46,279.26,249.7,298.31,246.97,355.52,222.8,223.42,163.2,168.92,110.22,156.09,156.09,Upgrade
10,Operating Income,80.23,168.01,128.6,181.88,-122.82,276.93,250.65,217.95,110.03,446.04,271.15,246.32,51.65,229.33,133.19,93.5,51.43,112.67,7.18,7.18,Upgrade
11,Interest Expense,-12.55,-10.66,-10.52,-10.94,-10.72,-9.67,-6.27,-1.33,-1.38,-0.72,-1.17,-1.08,-3.23,-,-1.48,-0.2,-1.65,-,-0.59,-0.59,Upgrade
12,Interest & Investment Income,32.12,4.4,4.24,3.91,7.11,3.1,5.03,4.79,4,2.44,5.06,3.32,1.65,4.1,1.49,1.57,1.06,2.36,1.87,1.87,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.17,-1.17,-,-,Upgrade
14,Currency Exchange Gain (Loss),-,5.13,-5.13,-,-3,-7.06,7.06,-,-1.77,0.79,-0.79,-,-2.36,1.23,-1.23,-,-7.18,-,-,-,Upgrade
15,Other Non Operating Income (Expenses),11.29,-11.19,2,-2.15,-0.31,0.61,1.93,-2.06,-3.05,2.25,0.61,-0.76,2.88,-3.04,-0.27,0.05,4.38,-62.17,28.78,28.78,Upgrade
16,EBT Excluding Unusual Items,111.1,155.67,119.19,172.71,-129.73,263.91,258.41,219.35,107.84,450.8,274.86,247.81,50.59,231.62,131.71,94.92,49.21,51.7,37.24,37.24,Upgrade
17,Gain (Loss) on Sale of Investments,0.04,0.7,-0.32,-0.42,0.21,0.04,-1.79,0.14,-26.44,0.66,0.43,0.61,2.9,-2.17,-1.49,-1.01,-1.55,2.03,-1.01,-1.01,Upgrade
18,Gain (Loss) on Sale of Assets,-2.45,1.52,0.93,0,0.73,0.14,-0.03,0.4,-0.22,1.55,-0,-0,0.36,-0.02,-0.03,0.21,-0.03,0.01,-,-,Upgrade
19,Asset Writedown,36.9,-36.72,-2.88,2.7,62.34,-66.68,2.93,-11.58,85.18,-87.41,7.88,-8.14,6.02,-21.83,-9.86,2.45,-0.05,-1.9,-,-,Upgrade
20,Other Unusual Items,0.45,-52.65,52.2,-,153.07,1.28,-1.28,-,66.11,-21.48,21.48,-,89.07,-1.09,1.09,-,-1.81,-,-,-,Upgrade
21,Pretax Income,146.04,68.53,169.12,174.99,86.62,198.69,258.23,208.31,232.48,344.12,304.64,240.28,148.94,206.52,121.42,96.57,45.76,51.84,36.23,36.23,Upgrade
22,Income Tax Expense,-15.54,-2.72,-12.22,16.65,1.69,-1.24,-11.24,13.78,2.18,-1.29,1.26,2.1,6.27,1.56,3.97,2.32,4.65,1.44,1.84,1.84,Upgrade
23,Earnings From Continuing Operations,161.58,71.25,181.34,158.35,84.93,199.93,269.46,194.53,230.3,345.41,303.38,238.18,142.67,204.96,117.45,94.24,41.11,50.4,34.39,34.39,Upgrade
24,Minority Interest in Earnings,-16.3,7.89,5.51,2.9,-15.58,0.94,-8.46,-6.27,-12.63,-16.77,-5.77,-5.25,-16.43,-11.08,-9.5,-7.85,-14.29,-4.65,-4.24,-4.24,Upgrade
25,Net Income,145.28,79.15,186.85,161.25,69.35,200.87,261.01,188.26,217.67,328.64,297.6,232.93,126.24,193.88,107.95,86.39,26.82,45.75,30.15,30.15,Upgrade
26,Net Income to Common,145.28,79.15,186.85,161.25,69.35,200.87,261.01,188.26,217.67,328.64,297.6,232.93,126.24,193.88,107.95,86.39,26.82,45.75,30.15,30.15,Upgrade
27,Net Income Growth,109.48%,-60.60%,-28.41%,-14.35%,-68.14%,-38.88%,-12.30%,-19.18%,72.43%,69.50%,175.68%,169.62%,370.67%,323.79%,258.07%,186.56%,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),807,807,851,806,832,804,815,819,808,822,829,803,826,769,668,720,657,732,695,695,Upgrade
29,Shares Outstanding (Diluted),807,807,851,806,839,835,815,819,833,822,829,832,826,769,668,720,657,732,695,695,Upgrade
30,Shares Change (YoY),-3.87%,-3.34%,4.44%,-1.50%,0.70%,1.56%,-1.69%,-1.60%,0.93%,6.99%,24.09%,15.55%,25.65%,5.02%,-3.78%,3.66%,-5.39%,5.39%,-,-,Upgrade
31,EPS (Basic),0.18,0.10,0.22,0.20,0.08,0.25,0.32,0.23,0.27,0.40,0.36,0.29,0.15,0.25,0.16,0.12,0.04,0.06,0.04,0.04,Upgrade
32,EPS (Diluted),0.18,0.10,0.22,0.20,0.08,0.24,0.32,0.23,0.26,0.40,0.36,0.28,0.15,0.25,0.16,0.12,0.04,0.06,0.04,0.04,Upgrade
33,EPS Growth,117.90%,-59.24%,-31.46%,-13.04%,-68.36%,-39.82%,-10.79%,-17.86%,70.84%,58.43%,122.17%,133.33%,287.79%,303.54%,272.15%,176.44%,-,-,-,-,Upgrade
34,Free Cash Flow,-,-57.87,53.63,-122.07,33.94,-146.43,-668.16,-778.45,-271.26,-173.64,64.09,-80.43,105.54,21.58,-131.36,41.94,37.87,-16.21,-15.16,-15.16,Upgrade
35,Free Cash Flow Per Share,-,-0.07,0.06,-0.15,0.04,-0.18,-0.82,-0.95,-0.33,-0.21,0.08,-0.10,0.13,0.03,-0.20,0.06,0.06,-0.02,-0.02,-0.02,Upgrade
36,Dividend Per Share,-,-,-,-,0.100,-,-,-,0.135,-,-,-,0.065,-,-,-,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-,-25.93%,-,-,-,107.69%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,233.16%,52.80%,55.68%,56.65%,33.82%,64.73%,62.63%,66.77%,46.64%,69.44%,61.46%,63.59%,54.62%,64.30%,56.91%,51.13%,44.27%,46.35%,45.84%,45.84%,Upgrade
39,Operating Margin,8.86%,18.89%,14.27%,20.37%,-15.39%,29.40%,25.40%,26.93%,13.18%,44.52%,29.26%,31.75%,6.93%,32.62%,21.25%,18.62%,10.33%,23.43%,2.02%,2.02%,Upgrade
