,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,37108,26241,24964,21487,21340,26766,32028,34294,48024,50399,54234,49370,36259,39982,30348,13432,7945,9723,9112,6348,3535,Upgrade
1,Market Cap Growth,-1.96%,-1.96%,-22.06%,-37.34%,-55.56%,-46.89%,-40.95%,-30.54%,32.45%,26.05%,78.71%,267.57%,356.37%,311.21%,233.06%,111.60%,124.75%,94.99%,90.70%,1.44%,-58.82%,Upgrade
2,Enterprise Value,38507,27698,26283,22825,22599,28144,33017,34563,47406,49554,53282,48419,35304,39043,30242,13170,7698,9470,8859,6036,3235,Upgrade
3,Last Close Price,27.35,15.12,14.14,12.16,10.49,13.97,16.65,19.09,28.37,29.01,35.30,30.64,23.04,24.91,19.51,18.96,11.22,13.73,12.86,8.96,4.99,Upgrade
4,PE Ratio,36.72,43.07,45.39,32.34,28.43,33.77,34.39,31.88,40.71,41.40,49.88,49.55,44.40,63.31,60.53,41.84,35.41,61.62,108.28,-1336.51,-38.85,Upgrade
5,Forward PE,22.77,17.58,14.22,12.56,11.34,13.05,11.15,13.48,20.61,22.33,26.20,37.16,27.01,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,Upgrade
6,PS Ratio,5.86,6.87,6.47,5.66,5.44,6.87,8.35,8.74,11.76,12.60,14.25,13.38,10.29,12.64,10.78,5.30,3.65,4.84,4.99,3.79,2.17,Upgrade
7,PB Ratio,3.69,3.89,3.55,3.20,3.21,4.08,5.15,5.70,7.81,8.65,10.14,10.72,8.06,9.67,7.83,4.81,-,3.88,-,2.86,1.60,Upgrade
8,P/TBV Ratio,4.49,4.49,4.10,3.71,3.70,4.71,5.96,6.61,9.07,10.03,11.78,11.62,8.80,10.63,8.67,5.61,-,4.52,-,3.15,1.76,Upgrade
9,P/FCF Ratio,-,-,-,-110.53,-,-15.58,-,-,-,-,-,380.45,-,863.81,-838.37,-,138.21,-946.41,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,39.26,-114.07,-34.31,-,-,-,138.76,-,60.59,39.76,54.09,51.21,29.15,29.70,37.27,43.77,26.22,31.07,Upgrade
11,PEG Ratio,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,Upgrade
12,EV/Sales Ratio,10.08,7.25,6.82,6.01,5.76,7.22,8.61,8.80,11.61,12.39,14.00,13.12,10.02,12.34,10.75,5.20,3.53,4.72,4.85,3.60,1.98,Upgrade
13,EV/EBITDA Ratio,52.10,36.81,47.08,35.00,28.49,-,31.11,27.11,34.82,35.30,40.06,42.33,33.73,47.22,37.85,20.54,16.86,26.96,50.85,-136.67,-24.65,Upgrade
14,EV/EBIT Ratio,64.76,46.58,66.72,45.72,35.54,-,35.96,31.22,39.69,40.83,47.57,51.77,43.27,62.65,49.33,28.02,24.50,44.68,157.21,-39.03,-13.82,Upgrade
15,EV/FCF Ratio,-,-,-,-117.41,-,-16.39,-,-,-,-,-,373.12,-,843.51,-835.45,-,133.91,-921.79,-,-,-,Upgrade
16,Debt / Equity Ratio,0.27,0.27,0.27,0.25,0.24,0.25,0.25,0.20,0.08,0.02,0.01,0.01,0.03,0.03,0.05,0.05,-,0.02,-,0.02,0.02,Upgrade
17,Debt / EBITDA Ratio,2.44,3.71,2.10,2.10,1.70,-,1.17,0.91,0.43,0.17,0.03,0.04,0.11,0.22,0.14,0.15,-,0.12,-,0.28,0.28,Upgrade
18,Debt / FCF Ratio,-,-,-,-8.51,-,-0.97,-,-,-,-,-,0.48,-,2.70,-4.99,-,-,-5.86,-,-,-,Upgrade
19,Asset Turnover,-,0.41,0.42,0.42,0.39,0.47,0.53,0.50,0.56,0.75,0.77,0.70,0.73,0.80,-,-,-,-,0.56,0.57,Upgrade,
20,Inventory Turnover,-,-,0.52,0.50,0.48,0.67,0.44,0.57,0.57,1.33,1.07,1.36,1.17,1.53,1.26,-,-,-,-,1.28,1.30,Upgrade
21,Quick Ratio,-,-,1.30,1.31,1.36,1.34,1.37,1.38,1.42,2.59,3.19,2.29,2.27,2.83,2.96,1.91,-,2.46,-,2.58,2.58,Upgrade
22,Current Ratio,-,-,2.84,3.02,3.18,3.16,3.41,3.23,3.26,4.79,5.01,3.64,3.55,4.27,4.34,3.20,-,3.90,-,4.09,4.09,Upgrade
23,Return on Equity (ROE),10.19%,4.53%,11.72%,10.47%,5.78%,14.07%,19.69%,14.78%,18.43%,31.49%,32.05%,27.19%,17.35%,29.63%,-,-,-,-,6.80%,6.95%,Upgrade,
24,Return on Assets (ROA),-,4.80%,3.75%,5.38%,-3.71%,8.67%,8.47%,8.34%,4.63%,20.77%,14.08%,13.97%,3.15%,16.24%,-,-,-,-,0.71%,0.72%,Upgrade,
25,Return on Capital (ROIC),2.50%,5.31%,4.18%,6.03%,-4.18%,9.95%,10.03%,9.85%,5.42%,25.09%,17.49%,17.02%,3.78%,19.80%,-,-,-,-,0.87%,0.89%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,5.36%,7.00%,8.83%,-,13.31%,16.84%,19.19%,20.62%,20.69%,20.01%,17.73%,14.71%,15.16%,16.27%,-,8.11%,-,-6.71%,-10.19%,Upgrade
27,Earnings Yield,1.64%,2.32%,2.20%,3.09%,3.52%,2.96%,2.91%,3.14%,2.46%,2.42%,2.00%,2.02%,2.25%,1.58%,1.65%,2.39%,2.82%,1.62%,0.92%,-0.07%,-2.57%,Upgrade
28,FCF Yield,-,-0.41%,-0.90%,-4.58%,-6.42%,-6.25%,-5.96%,-2.76%,-1.03%,-0.17%,0.26%,-0.29%,0.12%,-0.12%,-0.61%,0.72%,-0.11%,0.08%,1.31%,-0.95%,Upgrade,
29,Dividend Yield,0.40%,-,-,-,-,0.79%,-,-,-,0.53%,-,-,-,0.32%,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,47.10%,38.64%,7.69%,16.20%,62.58%,-,0.41%,1.02%,15.93%,0.03%,0.19%,1.74%,-,-,-,0.21%,0.04%,-,-,Upgrade
31,Buyback Yield / Dilution,1.10%,3.87%,3.34%,-4.44%,1.50%,-0.70%,-1.56%,1.69%,1.60%,-0.93%,-6.99%,-24.09%,-15.55%,-25.65%,-5.02%,3.78%,-3.66%,5.39%,-5.39%,-,-,Upgrade
32,Total Shareholder Return,1.50%,3.87%,3.34%,-4.44%,1.50%,0.09%,-1.56%,1.69%,1.60%,-0.41%,-6.99%,-24.09%,-15.55%,-25.33%,-5.02%,3.78%,-3.66%,5.39%,-5.39%,-,-,Upgrade
