,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,1969,1708,1536,1716,2273,2177,2038,2074,1970,2108,2574,2924,3478,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-21.55%,-21.55%,-24.62%,-17.23%,15.42%,3.29%,-20.82%,-29.07%,-43.38%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2092,1903,1700,1770,2327,2205,2049,1955,1851,1937,2266,3032,3587,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,9.57,8.30,7.50,8.09,10.72,10.27,9.61,9.54,9.06,9.70,11.84,13.03,15.50,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,30.93,26.59,24.32,24.42,34.65,37.43,34.33,40.55,30.92,32.21,33.79,35.39,42.58,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.58,2.30,2.10,2.38,3.15,2.98,2.76,2.77,2.61,2.78,3.49,3.99,4.91,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.90,1.64,1.60,1.71,2.30,2.25,2.14,2.12,2.04,2.21,2.76,2.91,3.54,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.85,1.85,1.84,1.94,2.62,2.58,2.46,2.42,2.34,2.46,2.93,3.08,3.76,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-17.07,-,-,-,-13.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
