,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,3090,2784,2641,3245,3033,3435,3515,3637,4211,3894,3200,4378,3995,4031,3351,4739,4227,4378,2639,4002,Upgrade
1,Other Revenue,-7.24,7.24,-,16.62,-7.35,7.35,-,9.62,-4.02,4.02,-,7.36,-3.74,3.74,-,23.24,-17.86,17.86,-,10.86,Upgrade
2,Revenue,3083,2791,2641,3262,3026,3443,3515,3647,4207,3898,3200,4386,3991,4035,3351,4763,4209,4396,2639,4013,Upgrade
3,Revenue Growth (YoY),1.89%,-18.93%,-24.88%,-10.55%,-28.08%,-11.67%,9.83%,-16.85%,5.40%,-3.41%,-4.49%,-7.92%,-5.17%,-8.22%,26.97%,18.68%,9.67%,24.84%,-8.46%,-8.34%,Upgrade
4,Cost of Revenue,1294,1265,1092,1192,940.53,1126,1062,872.57,1097,1416,882.34,1162,1029,1077,865.92,1142,912.51,1078,606.34,681.88,Upgrade
5,Gross Profit,1789,1526,1549,2070,2085,2316,2453,2774,3109,2482,2318,3223,2962,2958,2485,3621,3296,3319,2033,3331,Upgrade
6,"Selling, General & Admin",1461,1207,1268,1787,1724,1918,1936,2258,2353,1910,1866,2779,2304,2292,1861,2664,2479,2507,1562,2295,Upgrade
7,Research & Development,58.17,76.01,46.02,184.07,50.71,63.47,36.84,48.41,136.15,53.49,46.07,147.95,89.61,93.26,77.78,279.69,80.32,125.57,47.84,324.77,Upgrade
8,Other Operating Expenses,3.05,40.53,16.37,19.49,39.15,-25.26,-44.7,313.31,40.38,22.86,-144.48,250.85,40.5,-102.53,38.07,235.48,47.21,-82.66,34.51,208.84,Upgrade
9,Operating Expenses,1531,1322,1304,2012,1807,1950,1927,2622,2536,1992,1757,3189,2440,2290,1969,3171,2609,2567,1635,2826,Upgrade
10,Operating Income,257.85,203.29,245.09,58,277.58,366.59,525.67,151.96,572.97,489.47,561.47,34.21,522.28,668.57,515.69,450.12,687.61,751.19,397.9,504.91,Upgrade
11,Interest Expense,-32.21,-33.2,-29.35,-25.07,-32.32,-26.27,-26.27,-33.81,-32.82,-30.3,-42.54,-63.34,-39.16,-32.59,-47.12,-35.23,-37.13,-41.55,-31.13,-64.02,Upgrade
12,Interest & Investment Income,6.23,4.96,1.84,0.16,3.13,17.93,18.89,-,9.02,9.75,8.21,-,-,48.58,7.68,0.05,15.14,13.95,3.76,-,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.42,-3.42,-,Upgrade
14,Currency Exchange Gain (Loss),-0.16,0.16,-,0.08,-0.06,0.06,-,0.45,0.05,-0.05,-,-0.12,0.13,-0.13,-,0.04,-0.04,0.04,-,0.07,Upgrade
15,Other Non Operating Income (Expenses),-94.6,3.73,-2.97,-7.82,-28.44,-8.39,-5.02,-1.22,-2.83,-4.66,-2.72,20.97,-17.38,-8.19,-2.13,10.43,0.35,2.09,-3.37,19.57,Upgrade
16,EBT Excluding Unusual Items,137.11,178.94,214.61,25.35,219.9,349.92,513.27,117.38,546.39,464.21,524.41,-8.28,465.87,676.24,474.13,425.41,665.94,729.13,363.74,460.54,Upgrade
17,Impairment of Goodwill,-,-,-,-598.03,-,-,-,-2943,-,-,-,-10.15,-,-,-,-0.24,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,2.17,1.13,-4.08,-1.18,-2.36,1.18,-,-56.79,-,2.94,-2.94,-60,-,1.26,-1.26,-,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,0.14,-0.12,0,-0.23,0.71,-0.07,-0.01,-0.65,0.56,-0.54,-0.03,-2.27,1.67,-0.08,0.1,-0.65,0.06,0.02,0.03,-3.39,Upgrade
20,Asset Writedown,-27.46,-0.47,-0.13,1.44,-1.74,-1.29,1.29,-4.81,4.81,-4.67,4.67,-0.42,0.42,-0.05,0.05,-1.16,1.16,-,-,-1.05,Upgrade
21,Other Unusual Items,-14.09,14.09,-,-113.6,-,-,-,88.51,-,-,-,176.49,-,-,-,177.25,-,-,-,194.88,Upgrade
22,Pretax Income,97.87,193.57,210.4,-686.25,216.52,349.74,514.54,-2799,551.75,461.96,526.11,95.36,467.96,677.37,473.02,600.6,667.16,729.15,363.77,650.98,Upgrade
23,Income Tax Expense,61.13,100.13,122.7,-6.88,68.86,102.1,78.6,16.04,111.3,88.96,115.3,98.11,153.22,146.18,80.78,152.79,175.72,128.34,60.7,49.23,Upgrade
24,Earnings From Continuing Operations,36.74,93.44,87.7,-679.37,147.65,247.64,435.94,-2815,440.45,373,410.81,-2.75,314.73,531.19,392.24,447.81,491.44,600.81,303.07,601.75,Upgrade
25,Minority Interest in Earnings,44.71,23.96,26.32,73.2,31.35,43.23,19.33,18.64,8.03,15.53,19.04,18.07,13.14,9,13.62,17.33,2.8,-3.58,1.2,-4.79,Upgrade
26,Net Income,81.45,117.4,114.02,-606.17,179.01,290.87,455.27,-2797,448.48,388.53,429.85,15.32,327.88,540.19,405.86,465.14,494.24,597.23,304.28,596.96,Upgrade
27,Net Income to Common,81.45,117.4,114.02,-606.17,179.01,290.87,455.27,-2797,448.48,388.53,429.85,15.32,327.88,540.19,405.86,465.14,494.24,597.23,304.28,596.96,Upgrade
28,Net Income Growth,-54.50%,-59.64%,-74.96%,-,-60.09%,-25.14%,5.91%,-,36.78%,-28.08%,5.91%,-96.71%,-33.66%,-9.55%,33.39%,-22.08%,-10.18%,16.05%,7.07%,-11.27%,Upgrade
29,Shares Outstanding (Basic),1077,1092,1102,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,Upgrade
30,Shares Outstanding (Diluted),1077,1092,1102,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,Upgrade
31,Shares Change (YoY),-2.66%,-1.27%,-0.41%,-0.02%,0.02%,0.00%,-0.00%,-0.02%,-0.01%,-0.01%,0.02%,0.03%,-0.00%,0.01%,-0.02%,0.00%,-0.33%,-1.21%,-2.23%,-3.09%,Upgrade
32,EPS (Basic),0.08,0.11,0.10,-0.55,0.16,0.26,0.41,-2.53,0.41,0.35,0.39,0.01,0.30,0.49,0.37,0.42,0.45,0.54,0.28,0.54,Upgrade
33,EPS (Diluted),0.08,0.11,0.10,-0.55,0.16,0.26,0.41,-2.53,0.41,0.35,0.39,0.01,0.30,0.49,0.37,0.42,0.45,0.54,0.28,0.54,Upgrade
34,EPS Growth,-53.26%,-59.12%,-74.85%,-,-60.09%,-25.14%,5.92%,-,36.80%,-28.07%,5.89%,-96.71%,-33.66%,-9.56%,33.41%,-22.08%,-9.88%,17.47%,9.51%,-8.44%,Upgrade
35,Free Cash Flow,149.43,376.26,-13.21,72.34,-816.45,193.28,-174.69,299.12,747.95,942.63,222.77,546.62,46.07,86.58,207.71,289.84,442.53,593.9,96.05,484.14,Upgrade
36,Free Cash Flow Per Share,0.14,0.34,-0.01,0.07,-0.74,0.17,-0.16,0.27,0.68,0.85,0.20,0.49,0.04,0.08,0.19,0.26,0.40,0.54,0.09,0.44,Upgrade
37,Dividend Per Share,-,-,-,0.126,-,-,-,0.960,-,-,-,0.360,-,-,-,0.526,-,-,-,1.614,Upgrade
38,Dividend Growth,-,-,-,-86.88%,-,-,-,166.67%,-,-,-,-31.56%,-,-,-,-67.41%,-,-,-,69.01%,Upgrade
39,Gross Margin,58.03%,54.66%,58.66%,63.46%,68.91%,67.29%,69.79%,76.07%,73.92%,63.67%,72.43%,73.50%,74.21%,73.31%,74.16%,76.02%,78.32%,75.48%,77.02%,83.01%,Upgrade
40,Operating Margin,8.36%,7.28%,9.28%,1.78%,9.17%,10.65%,14.96%,4.17%,13.62%,12.56%,17.54%,0.78%,13.09%,16.57%,15.39%,9.45%,16.34%,17.09%,15.08%,12.58%,Upgrade
