,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,19765,33177,16656,22284,26152,29374,38515,49422,63106,77216,73413,42009,46400,48494,36190,17828,17567,16149,8844,5504,3322,Upgrade
1,Market Cap Growth,12.95%,12.95%,-56.75%,-54.91%,-58.56%,-61.96%,-47.54%,17.65%,36.01%,59.23%,102.86%,135.64%,164.13%,200.29%,309.19%,223.91%,428.76%,423.11%,156.75%,2.81%,-,Upgrade
2,Enterprise Value,28957,43004,26122,28183,32052,32911,40286,51118,64802,78670,74254,41950,46341,48124,35599,17419,17159,15523,8279,4978,2634,Upgrade
3,Last Close Price,49.58,83.20,41.64,59.35,69.66,78.24,103.33,132.59,178.71,219.31,211.41,138.72,153.22,160.13,119.21,58.71,57.86,45.83,24.65,15.56,9.39,Upgrade
4,PE Ratio,28.60,47.62,33.02,46.86,33.56,26.51,29.89,40.53,59.55,94.84,115.81,78.94,97.92,102.97,82.64,48.75,55.22,61.17,41.34,30.86,26.25,Upgrade
5,Forward PE,15.94,28.37,18.15,16.62,17.32,15.42,19.40,28.18,40.07,57.74,74.69,67.68,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.96,5.01,2.68,3.81,4.29,4.62,5.75,7.67,10.71,14.92,17.07,11.06,14.01,15.97,12.88,7.37,8.43,9.42,6.08,4.37,2.92,Upgrade
7,PB Ratio,2.35,3.98,2.07,2.86,3.37,3.79,5.05,6.61,14.86,19.85,26.31,16.62,20.71,22.68,17.15,9.18,9.61,16.88,8.91,5.78,3.82,Upgrade
8,P/TBV Ratio,4.05,4.05,2.10,2.91,3.44,3.86,5.15,6.75,15.35,20.14,26.81,16.98,21.23,23.30,17.63,9.46,9.92,17.96,9.47,6.16,4.10,Upgrade
9,P/FCF Ratio,-,-9.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.48,64.58,82.58,Upgrade
10,P/OCF Ratio,18.44,18.44,15.41,-,68.28,81.85,-,48.42,65.62,87.98,107.22,63.24,73.36,97.17,78.79,52.92,48.17,52.90,32.05,24.67,23.16,Upgrade
11,EV/Sales Ratio,4.37,6.50,4.21,4.82,5.25,5.17,6.01,7.94,11.00,15.20,17.27,11.05,13.99,15.85,12.67,7.20,8.23,9.05,5.69,3.95,2.31,Upgrade
12,EV/EBITDA Ratio,16.58,27.32,20.28,24.42,23.46,20.98,23.24,32.47,48.42,70.39,91.59,66.90,88.64,99.07,78.94,44.74,50.48,54.24,34.41,25.61,19.40,Upgrade
13,EV/EBIT Ratio,30.36,45.09,35.12,40.33,32.47,26.00,27.35,36.96,54.46,77.75,103.42,73.86,97.19,106.25,84.50,47.30,53.30,57.19,36.45,27.04,20.78,Upgrade
14,EV/FCF Ratio,-8.47,-12.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67.85,58.41,65.46,Upgrade
15,Debt / Equity Ratio,1.24,1.24,1.30,1.32,1.11,1.05,0.92,0.84,1.19,0.91,1.01,1.02,0.60,0.42,0.34,0.19,0.07,0.09,0.02,0.01,0.05,Upgrade
16,Debt / EBITDA Ratio,5.90,4.64,4.27,10.36,12.47,7.58,3.64,3.42,3.41,2.03,2.22,2.89,2.30,1.75,1.32,0.79,0.32,0.22,0.07,0.05,0.21,Upgrade
17,Debt / FCF Ratio,-,-3.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17,0.17,1.11,Upgrade
18,Asset Turnover,0.33,0.36,0.26,0.28,0.27,0.32,0.38,0.50,0.60,0.57,0.59,0.69,0.68,0.81,0.76,1.20,1.35,1.11,0.82,1.09,Upgrade,
19,Inventory Turnover,2.06,2.13,2.38,2.15,2.19,1.51,1.62,1.87,2.31,2.37,2.24,2.25,2.47,2.71,3.36,3.03,4.74,4.25,3.94,3.27,6.11,Upgrade
20,Quick Ratio,0.56,0.56,0.45,0.40,0.36,0.58,0.73,0.88,0.49,0.53,0.47,0.66,0.46,0.63,0.80,1.12,1.35,0.95,1.28,1.64,2.20,Upgrade
21,Current Ratio,1.06,1.06,0.93,0.82,0.73,1.01,1.16,1.28,0.85,0.90,0.88,1.10,0.96,1.12,1.26,1.69,1.87,1.52,1.86,2.25,2.61,Upgrade
22,Return on Equity (ROE),15.44%,16.74%,1.04%,1.44%,6.46%,16.05%,22.12%,35.05%,36.55%,35.17%,27.58%,20.25%,23.52%,26.08%,22.50%,31.00%,37.71%,24.62%,25.71%,25.56%,Upgrade,
23,Return on Assets (ROA),4.77%,4.62%,1.26%,0.27%,2.52%,4.50%,5.76%,5.42%,9.00%,7.18%,6.87%,5.31%,6.01%,7.22%,8.74%,10.15%,12.06%,10.30%,12.26%,9.24%,Upgrade,
24,Return on Capital (ROIC),5.61%,5.51%,1.59%,0.35%,3.39%,6.32%,8.64%,9.03%,15.89%,12.54%,11.77%,9.35%,10.31%,11.60%,13.27%,16.60%,21.67%,16.70%,17.90%,14.08%,Upgrade,
25,Return on Capital Employed (ROCE),5.69%,5.69%,4.53%,4.28%,6.43%,8.43%,10.66%,10.57%,13.59%,14.21%,13.22%,11.47%,13.77%,15.37%,15.36%,16.11%,16.40%,26.18%,22.53%,19.11%,13.91%,Upgrade
26,Earnings Yield,3.53%,2.10%,3.03%,2.13%,2.98%,3.77%,3.35%,2.47%,1.68%,1.05%,0.86%,1.27%,1.02%,0.97%,1.21%,2.05%,1.81%,1.63%,2.42%,3.24%,3.81%,Upgrade
27,FCF Yield,-17.29%,-10.30%,-36.08%,-33.12%,-25.74%,-22.47%,-14.33%,-8.42%,-5.11%,-3.24%,-2.38%,-3.09%,-2.22%,-0.94%,-0.77%,-0.38%,0.36%,0.58%,1.38%,1.55%,1.21%,Upgrade
28,Dividend Yield,0.40%,-,-,-,0.29%,-,-,-,0.22%,-,-,-,-,-,0.42%,-,-,0.86%,0.94%,-,-,Upgrade
29,Payout Ratio,57.56%,26.20%,49.43%,386.25%,271.56%,179.59%,19.27%,15.00%,11.69%,9.00%,8.99%,9.38%,14.99%,99.11%,4.61%,2.01%,7.70%,140.63%,0.32%,0.92%,150.58%,Upgrade
30,Buyback Yield / Dilution,-2.07%,1.92%,1.95%,-5.15%,-6.23%,-9.57%,-8.20%,-3.29%,-6.71%,1.42%,1.34%,1.38%,-2.00%,-3.21%,-8.07%,-9.16%,-1.82%,-10.17%,-2.13%,-30.55%,-33.36%,Upgrade
31,Total Shareholder Return,-1.67%,1.92%,1.95%,-5.15%,-5.95%,-9.57%,-8.20%,-3.29%,-6.48%,1.42%,1.34%,1.38%,-2.00%,-3.21%,-7.66%,-9.16%,-1.82%,-9.31%,-1.19%,-30.55%,-33.36%,Upgrade
