,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,605.98,574.68,883.9,555.17,468.93,449.07,587.91,420.39,429.51,564.04,Upgrade
1,Trading Asset Securities,1678,1793,1239,886.38,1331,1321,1501,1228,986.2,640.47,Upgrade
2,Cash & Short-Term Investments,2284,2368,2123,1442,1800,1770,2089,1648,1416,1205,Upgrade
3,Cash Growth,7.56%,64.26%,17.94%,-18.56%,-13.82%,7.38%,47.56%,36.84%,19.61%,-0.18%,Upgrade
4,Accounts Receivable,-,-,109.23,-,-,-,-,106.3,1.67,6.27,Upgrade
5,Other Receivables,-,63.61,18.71,89.21,46.95,82.37,46.08,13.66,15.69,36.58,Upgrade
6,Receivables,80.13,152.17,321.83,107.66,99.41,111.49,71.28,480.64,484.27,193.91,Upgrade
7,Inventory,181.63,62.36,5.94,291.57,168.68,90.65,33.6,33.6,64.95,108.36,Upgrade
8,Prepaid Expenses,25.69,1.6,1.5,6.31,1.66,1.59,1.4,0.77,0.85,0.71,Upgrade
9,Other Current Assets,-,2.88,3.92,29.2,41.3,111.45,-,18.61,43.35,88.62,Upgrade
10,Total Current Assets,2571,2587,2456,1876,2111,2085,2195,2182,2009,1596,Upgrade
11,"Property, Plant & Equipment",2.5,10.07,10.93,11.51,11.42,4.17,5.9,4.3,3.74,5.65,Upgrade
12,Long-Term Investments,1386,1618,2025,1672,1899,2045,2209,2613,2589,1602,Upgrade
13,Goodwill,-,5.23,5.23,5.23,5.23,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,8.99,-,-,-,1.62,0.86,0.65,Upgrade
15,Other Long-Term Assets,0.23,-,-,0.27,0.29,0.29,0.32,0.24,-,0.54,Upgrade
16,Total Assets,3960,4220,4498,3902,4366,4472,4764,4938,4745,3527,Upgrade
17,Accounts Payable,67.72,3.69,106.6,9.87,14.96,64.93,-,28.92,5.02,61.85,Upgrade
18,Short-Term Debt,578.77,280.11,88,183.24,226.81,289.62,118.77,-,-,-,Upgrade
19,Current Portion of Leases,1.39,1.47,2.36,2.72,1.36,2.1,2.59,2.18,2.43,3.74,Upgrade
20,Current Income Taxes Payable,5.97,0.46,1.52,7.69,10.04,8.51,9.27,3.23,1.54,0.88,Upgrade
21,Current Unearned Revenue,-,-,-,63.12,23.94,-,-,-,34.2,-,Upgrade
22,Other Current Liabilities,16.75,48.16,201.97,40.32,178.59,34.25,290.4,70.92,17.82,23.59,Upgrade
23,Total Current Liabilities,670.6,333.88,400.45,306.95,455.7,399.4,421.03,105.25,61.01,90.06,Upgrade
24,Long-Term Leases,0.6,0.15,0.59,1.51,0.54,1.05,2.01,1.24,0.3,0.76,Upgrade
25,Long-Term Deferred Tax Liabilities,1.71,18.69,5.82,0.52,8.02,21.23,7.7,7.7,-,-,Upgrade
26,Other Long-Term Liabilities,-,7.93,8.19,7.91,8.01,-,-,-,-,-,Upgrade
27,Total Liabilities,672.91,360.64,415.04,316.9,472.26,421.69,430.74,114.19,61.31,90.82,Upgrade
28,Common Stock,1357,1357,1302,1302,1302,1302,1302,1219,1219,1219,Upgrade
29,Additional Paid-In Capital,-,219.47,223.41,223.41,223.41,223.34,223.34,206.69,206.69,206.69,Upgrade
30,Retained Earnings,1841,2287,2490,2027,2302,2476,2666,3202,3021,1965,Upgrade
31,Comprehensive Income & Other,89.68,-20.96,47.47,-7.51,16.64,49.12,141.67,195.94,237.49,45.3,Upgrade
32,Total Common Equity,3287,3842,4063,3545,3845,4050,4333,4824,4684,3436,Upgrade
33,Minority Interest,-,17.51,19.66,40.05,49.07,-,-,-,-,-,Upgrade
34,Shareholders' Equity,3287,3859,4083,3585,3894,4050,4333,4824,4684,3436,Upgrade
35,Total Liabilities & Equity,3960,4220,4498,3902,4366,4472,4764,4938,4745,3527,Upgrade
36,Total Debt,580.76,281.72,90.95,187.48,228.71,292.77,123.37,3.42,2.72,4.5,Upgrade
37,Net Cash (Debt),1703,2086,2032,1254,1571,1477,1966,1645,1413,1200,Upgrade
38,Net Cash Growth,-16.21%,66.35%,29.32%,-15.11%,-20.05%,-10.19%,39.11%,37.07%,20.04%,-0.55%,Upgrade
39,Net Cash Per Share,1.26,1.54,1.56,0.96,1.21,1.14,1.61,1.35,1.16,0.98,Upgrade
40,Filing Date Shares Outstanding,1357,1357,1302,1302,1302,1302,1302,1219,1219,1219,Upgrade
41,Total Common Shares Outstanding,1357,1357,1302,1302,1302,1302,1302,1219,1219,1219,Upgrade
42,Working Capital,1901,2253,2056,1569,1656,1686,1774,2077,1948,1506,Upgrade
43,Book Value Per Share,2.42,2.83,3.12,2.72,2.95,3.11,3.33,3.96,3.84,2.82,Upgrade
44,Tangible Book Value,3287,3837,4058,3540,3839,4050,4333,4824,4684,3436,Upgrade
45,Tangible Book Value Per Share,2.42,2.83,3.12,2.72,2.95,3.11,3.33,3.96,3.84,2.82,Upgrade
46,Machinery,-,11.95,-,10.82,-,4.48,-,4.5,-,4.44,Upgrade
47,Leasehold Improvements,-,4.24,-,4.25,-,4.33,-,3.34,-,3.34,Upgrade
