,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,142.9,238.93,930.48,309.52,98.26,253.52,61.84,234.49,283.18,99.54,Upgrade
1,Other Revenue,4.91,8.17,10.96,13.49,10.67,12.24,21.08,23.51,23.41,23.84,Upgrade
2,Revenue,147.81,247.09,941.43,323,108.93,265.76,82.92,258,306.6,123.38,Upgrade
3,Revenue Growth (YoY),-84.30%,-23.50%,764.23%,21.54%,31.38%,3.01%,-72.96%,109.12%,-2.09%,252.86%,Upgrade
4,Cost of Revenue,142.06,230.77,864.38,306.93,103.73,241.78,25.8,208.79,253.18,106.33,Upgrade
5,Gross Profit,5.75,16.33,77.06,16.07,5.2,23.98,57.11,49.21,53.42,17.05,Upgrade
6,"Selling, General & Admin",27.55,49.28,29.11,33.16,34.24,21.67,36.81,78.37,28.48,22.21,Upgrade
7,Operating Expenses,33.69,57.22,43.68,47.49,36.93,23.11,38.84,80.57,30.7,22.21,Upgrade
8,Operating Income,-27.94,-40.9,33.37,-31.41,-31.73,0.87,18.28,-31.36,22.73,-5.17,Upgrade
9,Interest Expense,-12.79,-5.12,-3.97,-6.45,-4.22,-3.04,-1.2,-0.07,-0.09,-0.14,Upgrade
10,Interest & Investment Income,-,38.85,29.84,52.61,81.52,26.1,30.24,4.73,11.52,13.15,Upgrade
11,Earnings From Equity Investments,-4.2,-261.88,305.09,-9.02,0.78,-235.48,-105.44,-19.69,151.66,65.39,Upgrade
12,Currency Exchange Gain (Loss),-7.33,-14.26,10.18,-14.46,-30.03,-14.17,-8.1,5.67,65.12,-19.89,Upgrade
13,Other Non Operating Income (Expenses),34.43,10.39,26.37,0.84,5.37,-14.38,19.32,-16.81,33.29,27.98,Upgrade
14,EBT Excluding Unusual Items,-17.83,-272.92,400.89,-7.88,21.71,-240.1,-46.91,-57.52,284.22,81.32,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-0.33,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-308.36,79.56,216.39,-293.12,-75.75,12.62,-226.51,244.69,891.57,-564.71,Upgrade
17,Gain (Loss) on Sale of Assets,2.16,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-,-0.49,-25.37,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-,-2.05,-,0.04,-0.84,47.73,7.44,1.6,3.41,5.93,Upgrade
20,Pretax Income,-324.02,-195.89,591.91,-300.95,-54.89,-180.08,-265.98,188.77,1179,-477.45,Upgrade
21,Income Tax Expense,-11.05,13.08,19.5,-17.7,-9.64,10.58,9.35,8.94,1.74,-1.11,Upgrade
22,Earnings From Continuing Operations,-312.97,-208.97,572.41,-283.26,-45.25,-190.67,-275.33,179.82,1177,-476.34,Upgrade
23,Minority Interest in Earnings,3.09,5.73,20.86,8.13,1.83,-,-,-,-,-,Upgrade
24,Net Income,-309.88,-203.24,593.27,-275.12,-43.42,-190.67,-275.33,179.82,1177,-476.34,Upgrade
25,Net Income to Common,-309.88,-203.24,593.27,-275.12,-43.42,-190.67,-275.33,179.82,1177,-476.34,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,2408.50%,-,Upgrade
27,Shares Outstanding (Basic),1357,1352,1302,1302,1302,1301,1221,1219,1219,1219,Upgrade
28,Shares Outstanding (Diluted),1357,1352,1302,1302,1302,1301,1221,1219,1219,1219,Upgrade
29,Shares Change (YoY),4.16%,3.79%,0.00%,0.10%,6.69%,6.76%,0.16%,-,-,22.90%,Upgrade
30,EPS (Basic),-0.23,-0.15,0.46,-0.21,-0.03,-0.15,-0.23,0.15,0.97,-0.39,Upgrade
31,EPS (Diluted),-0.23,-0.15,0.45,-0.21,-0.03,-0.15,-0.23,0.15,0.97,-0.39,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,2408.50%,-,Upgrade
33,Free Cash Flow,-,-531.66,193.79,177.87,-83.01,131.16,-73.13,-92.53,36.3,-32.27,Upgrade
34,Free Cash Flow Per Share,-,-0.39,0.15,0.14,-0.06,0.10,-0.06,-0.08,0.03,-0.03,Upgrade
35,Operating Margin,-18.90%,-16.55%,3.54%,-9.73%,-29.12%,0.33%,22.04%,-12.15%,7.41%,-4.19%,Upgrade
36,Profit Margin,-209.65%,-82.25%,63.02%,-85.18%,-39.86%,-71.74%,-332.05%,69.70%,384.04%,-386.09%,Upgrade
37,Free Cash Flow Margin,-,-215.17%,20.58%,55.07%,-76.20%,49.35%,-88.19%,-35.86%,11.84%,-26.15%,Upgrade
38,EBITDA,-27.42,-40.37,33.88,-30.96,-31.36,1.15,18.52,-31.14,22.94,-4.95,Upgrade
39,D&A For EBITDA,0.52,0.53,0.51,0.45,0.37,0.29,0.24,0.22,0.22,0.22,Upgrade
40,EBIT,-27.94,-40.9,33.37,-31.41,-31.73,0.87,18.28,-31.36,22.73,-5.17,Upgrade
41,Revenue as Reported,147.81,247.09,941.43,323,108.93,265.76,82.92,258,306.6,123.38,Upgrade
