,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,539.92,245.59,228.93,536.99,257.08,295.56,282.87,571.31,371.87,310.5,338.24,575.59,362.8,309.09,361.31,487.46,306.07,322.43,318.96,629.29,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5,-,-,-,1.11,-,-,Upgrade
2,Cash & Short-Term Investments,539.92,245.59,228.93,536.99,257.08,295.56,282.87,571.31,371.87,310.5,338.24,575.59,362.8,311.6,361.31,487.46,306.07,323.54,318.96,629.29,Upgrade
3,Cash Growth,110.03%,-16.90%,-19.07%,-6.01%,-30.87%,-4.81%,-16.37%,-0.74%,2.50%,-0.35%,-6.38%,18.08%,18.54%,-3.69%,13.28%,-22.54%,-66.12%,-58.10%,-19.48%,14.36%,Upgrade
4,Accounts Receivable,1121,1152,1121,1015,1116,1082,949.2,904.41,877.52,872.38,733.16,620.72,653.17,623.65,535.27,552.23,364.86,366.48,537.48,911.92,Upgrade
5,Other Receivables,38.6,35.94,40.63,31.23,32.88,33.24,34.44,28.69,31.8,29.86,38.76,29.54,39.32,30.7,32.18,24.1,36.05,26.66,36.04,23.13,Upgrade
6,Receivables,1160,1188,1161,1046,1149,1115,983.65,933.09,909.31,902.25,771.92,650.26,692.49,654.35,567.45,576.33,400.91,393.14,573.51,935.05,Upgrade
7,Inventory,778.03,616.07,547.9,403.5,550.95,527.01,510.71,414.73,677.54,650.82,616.28,510.71,673.04,576.47,489.04,343.4,561.28,498.44,2.58,2.04,Upgrade
8,Other Current Assets,16.29,17.07,17.96,21.45,10.16,12.26,11.52,13.05,14.28,15.98,22.48,13.11,12.69,8.26,11.18,9.71,7.85,8.77,8.72,9.32,Upgrade
9,Total Current Assets,2494,2066,1956,2008,1967,1950,1789,1932,1973,1880,1749,1750,1741,1551,1429,1417,1276,1224,903.77,1576,Upgrade
10,"Property, Plant & Equipment",188.98,192.75,196.63,195.59,197.89,201.75,206.13,210.25,214.85,219.36,223.69,227.22,231.57,234.56,239.29,238.09,241.97,245.81,249.61,254.21,Upgrade
11,Long-Term Investments,32.58,32.54,32.75,32.93,41.44,41.53,41.87,42.23,49.58,50.13,49.46,49.86,50.74,50.77,50.53,49.98,43.85,40.88,39.34,37.72,Upgrade
12,Goodwill,56.14,56.88,56.47,56.44,76.16,76.46,73.29,74.51,114.45,111.1,108.1,108.55,118.43,118.36,119.25,119.01,128.68,131.04,130.53,129.85,Upgrade
13,Other Intangible Assets,118.33,133.03,146.86,108.57,121.94,135.35,149.03,136.11,156.31,170.44,124.79,118.45,127.76,138.6,112.36,140.61,113.1,116.02,76.71,83.43,Upgrade
14,Long-Term Accounts Receivable,26.93,26.12,22.62,23.64,26.81,26.69,28.07,29.89,35.4,49.38,34.87,37.38,25.93,21.76,9.43,9.43,-,5.85,-,-,Upgrade
15,Long-Term Deferred Tax Assets,29.94,24.24,28.28,28.31,30.7,28.86,27.92,28.3,37.25,37.24,33.28,33.31,35.46,34.64,46.92,47.13,92.79,99.63,45.7,47.64,Upgrade
16,Long-Term Deferred Charges,41.71,23.26,5.99,52.6,39.69,26.28,8.51,28.72,19.55,12.05,39.4,40.06,22.24,7.71,35.91,21.65,46.4,47.66,87.61,66.24,Upgrade
17,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.78,-,416.36,-,Upgrade
18,Total Assets,2989,2555,2446,2506,2502,2487,2324,2482,2600,2529,2363,2365,2353,2157,2043,2043,1949,1911,1950,2195,Upgrade
19,Accounts Payable,47.65,13.97,13.69,37.41,10.44,18.74,15.14,14.02,14.74,14.26,14.22,24.69,13.17,25.31,31.17,18.7,14.29,12.86,22.43,28.57,Upgrade
20,Accrued Expenses,112.12,150.83,166.47,219.42,112.44,157.29,143.46,193.44,102.17,138.98,165.89,202.24,95.53,106.11,110.01,128.53,2.24,13,59.65,60.8,Upgrade
21,Short-Term Debt,331.1,431,280,320,420,400,280,379.6,550,550,300,249.8,450,300,100,100,250,250,180,280,Upgrade
22,Current Portion of Long-Term Debt,19.98,7.48,8.75,11.21,7.77,7.48,9.26,7.48,10.35,7.48,10.75,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,Upgrade
23,Current Portion of Leases,-,1.29,-,0.12,-,1.42,-,2.24,-,2.93,-,3.12,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,56.56,3.36,56.8,3.33,56.92,4.12,46.85,0.54,44.81,2.72,38.38,6.63,45,2.55,10.86,0.95,32.12,-0.47,20.12,81.65,Upgrade
25,Current Unearned Revenue,341.23,263.15,259.18,226.06,259.6,256.68,228.38,232.49,284.1,252.69,285.79,287.55,282.46,249.5,261.33,255.15,338.46,334.29,386.28,34.6,Upgrade
26,Other Current Liabilities,11.52,16.09,10.93,25.35,10.94,24.72,11.97,37.1,15.19,21.33,15.8,29.55,5.74,16.8,10.98,31.21,16.33,25.61,17.93,20.72,Upgrade
27,Total Current Liabilities,920.17,887.16,795.82,842.9,878.12,870.44,735.05,866.92,1021,990.38,830.85,811.05,899.37,707.74,531.82,542,660.92,642.76,693.88,513.81,Upgrade
28,Long-Term Debt,-,14.95,14.95,14.95,18.69,18.69,22.43,22.43,26.16,26.16,29.9,29.9,33.64,33.64,37.38,37.38,41.11,41.11,44.85,44.85,Upgrade
29,Long-Term Leases,2.6,3.14,3.67,-,-,-,-,0.12,0.33,0.91,1.48,1.24,5.69,5.33,6.2,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,Upgrade
31,Long-Term Deferred Tax Liabilities,0.65,0.72,0.09,0.11,0.1,0.12,0.14,0.5,0.18,0.2,0.22,0.24,0.25,0.27,0.29,0.31,0.34,0.36,0.39,0.39,Upgrade
32,Other Long-Term Liabilities,56.22,62.28,52.34,66.4,89.51,93.98,76.76,95.5,77.44,26.3,9.51,23.28,20.85,28.16,70.52,79.62,65.25,73.56,135.78,137.35,Upgrade
33,Total Liabilities,979.75,968.35,866.98,924.46,986.74,983.55,834.38,985.78,1125,1044,871.96,866.37,959.81,775.14,646.2,659.31,767.62,757.8,874.91,696.46,Upgrade
34,Common Stock,805.06,731.87,731.87,732.14,730.77,730.77,731.47,731.47,721,721,721,721,721,721.48,721.48,721.48,721.48,722.72,481.81,481.81,Upgrade
35,Additional Paid-In Capital,870.01,516.33,508.03,509.26,485.37,485.37,471.58,471.49,408.09,410.22,412.05,412.05,412.18,413.73,426.22,426.22,428.71,432.78,670.37,670.37,Upgrade
36,Retained Earnings,381.46,379.31,381,384.79,354.26,342.68,351.26,357.03,340.59,341.35,349.94,359.81,252.52,242.17,296.1,284.16,81.43,50,37.79,466.1,Upgrade
37,Treasury Stock,-33.57,-33.57,-33.57,-35.07,-53.95,-53.95,-57.8,-57.8,-,-,-,-,-1.83,-3.85,-56.55,-56.55,-56.55,-61.86,-127.38,-127.38,Upgrade
38,Comprehensive Income & Other,-14.15,-7.23,-8.68,-9.53,-1.35,-1.34,-7.33,-5.59,5.66,-1.42,-7.41,-6.75,-2.51,-3.12,-2.14,-2.96,-4.45,-1.22,2.16,-3.57,Upgrade
39,Total Common Equity,2009,1587,1579,1582,1515,1504,1489,1497,1475,1471,1476,1486,1381,1370,1385,1372,1171,1142,1065,1487,Upgrade
40,Minority Interest,0,0,0,0,0,0,-0,-0.2,-0.45,14.14,14.98,12.04,11.98,11.53,11.35,11.15,10.46,10.56,9.97,11,Upgrade
41,Shareholders' Equity,2009,1587,1579,1582,1515,1504,1489,1496,1475,1485,1491,1498,1393,1382,1396,1383,1181,1153,1075,1498,Upgrade
42,Total Liabilities & Equity,2989,2555,2446,2506,2502,2487,2324,2482,2600,2529,2363,2365,2353,2157,2043,2043,1949,1911,1950,2195,Upgrade
43,Total Debt,353.69,457.86,307.37,346.28,446.46,427.58,311.69,411.86,586.84,587.48,342.14,291.53,496.81,346.45,151.05,144.85,298.59,298.59,232.33,332.33,Upgrade
44,Net Cash (Debt),186.24,-212.26,-78.44,190.71,-189.39,-132.02,-28.82,159.45,-214.97,-276.98,-3.89,284.06,-134,-34.85,210.25,342.61,7.48,24.95,86.63,296.97,Upgrade
45,Net Cash Growth,-,-,-,19.61%,-,-,-,-43.87%,-,-,-,-17.09%,-,-,142.70%,15.37%,-,-93.11%,-53.50%,-11.81%,Upgrade
46,Net Cash Per Share,0.25,-0.29,-0.11,0.25,-0.27,-0.18,-0.04,0.22,-0.30,-0.38,-0.01,0.39,-0.19,-0.05,0.29,0.47,0.01,0.03,0.15,0.28,Upgrade
47,Filing Date Shares Outstanding,805.06,731.87,731.87,732.14,730.77,730.77,731.47,731.47,721,721,721,721,721,721.48,721.48,721.48,721.48,722.72,722.72,722.72,Upgrade
48,Total Common Shares Outstanding,805.06,731.87,731.87,732.14,730.77,730.77,731.47,731.47,721,721,721,721,721,721.48,721.48,721.48,721.48,722.72,722.72,722.72,Upgrade
49,Working Capital,1574,1179,1160,1165,1089,1080,1054,1065,951.63,889.16,918.07,938.62,841.65,842.94,897.17,874.9,615.19,581.12,209.88,1062,Upgrade
50,Book Value Per Share,2.50,2.17,2.16,2.16,2.07,2.06,2.04,2.05,2.05,2.04,2.05,2.06,1.92,1.90,1.92,1.90,1.62,1.58,1.47,2.06,Upgrade
51,Tangible Book Value,1834,1397,1375,1417,1317,1292,1267,1286,1205,1190,1243,1259,1135,1113,1153,1113,928.83,895.36,857.51,1274,Upgrade
52,Tangible Book Value Per Share,2.28,1.91,1.88,1.93,1.80,1.77,1.73,1.76,1.67,1.65,1.72,1.75,1.57,1.54,1.60,1.54,1.29,1.24,1.19,1.76,Upgrade
53,Buildings,-,280.17,-,280.17,-,280.17,-,280.17,-,280.17,-,280.17,-,280.17,-,280.17,-,280.17,-,280.17,Upgrade
54,Machinery,-,40.15,-,30.6,-,28.9,-,28.68,-,29.21,-,28.99,-,26.57,-,26.52,-,19.62,-,24.75,Upgrade
