,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,2040,1939,1777,2164,2695,2706,3012,3167,3634,2927,3464,2867,3243,3003,3514,4440,-,-,-,-,-,Upgrade
1,Market Cap Growth,-28.36%,-28.36%,-41.01%,-31.68%,-25.82%,-7.54%,-13.04%,10.44%,12.04%,-2.53%,-1.42%,-35.41%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2683,2575,2394,2571,3103,3027,3193,3323,3790,3052,3548,2881,3256,3020,3520,4780,-,-,-,-,-,Upgrade
3,Last Close Price,16.50,15.68,14.37,17.17,21.39,21.48,23.91,24.98,28.66,23.09,27.32,22.45,25.39,23.51,27.51,34.49,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,52.99,66.61,79.06,91.75,79.26,94.67,58.35,73.19,56.07,58.20,45.07,42.38,49.39,-,-,-,-,-,Upgrade
5,PS Ratio,1.27,1.20,1.14,1.41,1.82,1.88,2.10,2.15,2.44,1.97,2.39,2.09,2.43,2.32,2.76,3.55,-,-,-,-,-,Upgrade
6,PB Ratio,2.02,1.91,1.74,2.04,2.52,2.54,2.87,3.03,3.50,2.83,3.39,2.80,3.19,2.99,3.54,4.42,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.09,2.09,1.90,2.23,2.77,2.83,3.17,3.18,3.69,2.98,3.57,2.95,3.29,3.09,3.65,4.56,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-10.23,-,-,-,-18.92,-,-,-,-,-,-,-,986.42,-59.03,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,24.70,24.70,12.05,-,15.28,10.89,12.77,13.71,18.79,23.35,30.32,-,25.85,23.43,26.39,29.76,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.65,1.59,1.54,1.68,2.10,2.11,2.22,2.25,2.55,2.05,2.45,2.10,2.44,2.33,2.76,3.83,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,24.37,23.16,17.88,16.35,19.71,21.42,23.51,23.29,27.82,21.49,27.13,22.29,24.12,20.96,21.13,26.43,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,123.72,103.91,-,33.83,39.89,47.90,53.88,48.29,59.25,42.81,56.37,45.10,44.91,35.76,32.56,38.54,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-14.15,-13.58,-,-,-,-21.16,-,-,-,-,-,-,-,991.99,-59.13,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.81,0.81,0.75,0.71,0.61,0.54,0.49,0.45,0.45,0.45,0.43,0.46,0.49,0.39,0.38,0.36,0.40,0.74,0.71,0.72,0.72,Upgrade
