,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,351.33,441.49,346.02,399.49,578.27,602.53,385.2,706.39,514,246.14,Upgrade
1,Short-Term Investments,4.61,4.94,4.75,4.23,5.07,4.27,4.95,6.25,8.76,12.1,Upgrade
2,Trading Asset Securities,0.28,0.26,0.33,0.41,0.35,0.35,0.32,0.44,0.35,0.32,Upgrade
3,Cash & Short-Term Investments,356.23,446.69,351.09,404.13,583.69,607.14,390.46,713.07,523.1,258.55,Upgrade
4,Cash Growth,1.46%,10.53%,-39.85%,-33.44%,49.49%,-14.86%,-25.36%,175.79%,20.96%,-70.70%,Upgrade
5,Accounts Receivable,472.44,371.91,313.21,311.38,325.7,379.32,400.48,374.72,341.02,337.34,Upgrade
6,Other Receivables,13.72,5.17,6.34,11.19,9.21,23.09,10.56,45.55,20.64,7.52,Upgrade
7,Receivables,486.16,377.08,319.56,322.57,334.91,402.41,411.05,420.27,365.05,344.86,Upgrade
8,Inventory,1166,1043,968.18,935.24,903.01,913.55,894.73,892.35,348.86,346.38,Upgrade
9,Prepaid Expenses,25.02,23.59,17.38,20.75,17.82,19.16,25.46,16.79,17.61,20.15,Upgrade
10,Other Current Assets,451.57,157.05,68,6.6,19.37,167.61,1380,53.4,131.79,484.92,Upgrade
11,Total Current Assets,2485,2048,1724,1689,1859,2110,3102,2096,1386,1455,Upgrade
12,"Property, Plant & Equipment",300.51,304.69,298.05,304.08,310.44,297.07,362.22,368.89,372.06,1120,Upgrade
13,Long-Term Investments,98.75,88.65,82.86,106.83,124.06,196.74,176.25,158.77,111.68,380.97,Upgrade
14,Long-Term Deferred Tax Assets,5.34,5.34,3.17,0.85,0.53,0.6,0.99,2.84,2.52,2.51,Upgrade
15,Other Long-Term Assets,2198,2743,2950,3034,3052,3140,3517,4944,5317,2859,Upgrade
16,Total Assets,6075,6226,6124,6163,6310,6719,7913,8130,7621,6519,Upgrade
17,Accounts Payable,106.28,59.17,39.77,59.99,34.67,79.93,62.24,91.68,19.9,33.33,Upgrade
18,Accrued Expenses,26.15,60.21,82.97,109.08,143.2,176.94,168,179.86,217.7,234.48,Upgrade
19,Short-Term Debt,1100,1047,565.37,378.4,494.37,628.4,1274,3185,2751,1666,Upgrade
20,Current Portion of Long-Term Debt,28.37,831.07,1131,15.97,-,15.97,-,-,-,-,Upgrade
