,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,138,167,159,198,206,239,247,276,280,330,334,400,453,482,511,556,445,437,453,556,552,Upgrade
1,Market Cap Growth,-30.17%,-30.17%,-35.83%,-28.36%,-26.47%,-27.50%,-25.93%,-30.93%,-38.18%,-31.62%,-34.68%,-28.15%,1.85%,10.38%,12.73%,0%,-19.40%,-27.89%,-31.25%,-10.00%,-14.65%,Upgrade
2,Enterprise Value,3596,3617,3609,2870,2878,3154,3131,3067,3243,4180,4160,3873,3911,4093,4125,4310,4054,4424,4529,4552,4539,Upgrade
3,Last Close Price,0.34,0.41,0.39,0.48,0.50,0.58,0.60,0.67,0.68,0.80,0.75,0.90,1.02,1.09,1.04,1.13,0.91,0.89,0.86,1.05,1.04,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-4.71,-,-,-,8.90,10.70,8.57,6.27,6.75,7.45,9.40,7.40,Upgrade
5,Forward PE,-,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.60,8.78,5.58,6.90,7.19,Upgrade
6,PS Ratio,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.04,Upgrade
7,PB Ratio,0.09,0.09,0.09,0.10,0.10,0.12,0.11,0.13,-,0.14,0.13,0.16,0.18,0.19,0.20,0.22,0.18,0.19,0.19,0.23,0.23,Upgrade
8,P/TBV Ratio,0.15,0.15,0.14,0.16,0.17,0.19,0.18,0.20,-,0.22,0.20,0.25,0.27,0.29,0.31,0.34,0.29,0.29,0.31,0.37,0.38,Upgrade
9,P/FCF Ratio,-,-0.94,-0.39,-,-,-,-,-,-,-,-,-,-,1.16,2.50,-,-,-,-,1.40,-,Upgrade
10,P/OCF Ratio,-,-1.41,-0.43,-,-,-,-,-,-,-,-,-,-,1.05,2.25,-,-,-,-,1.19,-,Upgrade
11,PEG Ratio,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,Upgrade
