,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,2209,2209,2175,2175,1830,2311,1701,2094,2066,2800,2338,2427,2668,2668,2646,2584,2454,3317,1795,3436,Upgrade
1,Other Revenue,272,272,267.68,267.68,219.76,221.62,188.23,225.54,240.52,225.98,230.88,213.05,256.16,256.16,286.58,253.25,233.1,206.24,1103,-560.09,Upgrade
2,Revenue,2481,2481,2443,2443,2049,2533,1889,2319,2306,3026,2569,2640,2924,2924,2933,2837,2687,3523,2898,2876,Upgrade
3,Revenue Growth (YoY),21.07%,-2.05%,29.29%,5.31%,-11.13%,-16.30%,-26.46%,-12.15%,-21.12%,3.51%,-12.40%,-6.95%,8.81%,-17.01%,1.21%,-1.34%,4.38%,6.40%,4.32%,-8.60%,Upgrade
4,Cost of Revenue,2053,2053,1950,1950,1624,2026,1452,1815,1800,2456,2072,2122,2385,2385,2520,2239,2211,2844,2382,2234,Upgrade
5,Gross Profit,428.6,428.6,492.69,492.69,425.54,507.28,436.9,504.17,505.86,570.31,496.93,518.11,538.54,538.54,412.96,598.36,475.85,679.04,515.7,642.05,Upgrade
6,"Selling, General & Admin",434.13,434.13,445.33,445.33,401.55,464.13,419.3,496.7,451.29,486.23,451.57,470.88,470.32,470.32,379.6,632.43,425.78,553.64,424.67,542.07,Upgrade
7,Other Operating Expenses,9.38,9.38,1.6,1.6,3.6,6.74,2.45,-2.75,4.79,7.86,2.65,-4.07,6.12,6.12,-1.26,-92.47,3.06,12.56,1.62,5.66,Upgrade
8,Operating Expenses,443.52,443.52,446.93,446.93,405.14,470.88,420.54,502.02,455.63,494.55,456.94,473.55,476.43,476.43,381.63,545.02,425.3,569.75,432.49,547.93,Upgrade
9,Operating Income,-14.92,-14.92,45.76,45.76,20.4,36.4,16.36,2.15,50.23,75.77,39.99,44.56,62.11,62.11,31.33,53.34,50.54,109.29,83.21,94.12,Upgrade
10,Interest Expense,-28.5,-28.5,-30.38,-30.38,-28.2,-28.74,-30.11,-28.37,-31.41,-36.76,-37.18,-29.89,-39.64,-39.64,-43.65,-41.56,-45.04,-46.85,-48.15,-55.63,Upgrade
11,Interest & Investment Income,4.02,4.02,3.33,3.33,3.09,-,11.11,5.57,6.13,-,13.61,2.11,4.45,4.45,18.8,-,6.86,0.02,14.59,-,Upgrade
12,Currency Exchange Gain (Loss),-1.06,-1.06,1.79,1.79,-1.73,-,-0.86,-0.62,0.62,-,-0.08,0.28,-0.14,-0.14,-4.88,-0.01,0.01,-,0.45,-0.19,Upgrade
13,Other Non Operating Income (Expenses),-2.66,-2.66,-2.55,-2.55,-4.85,1.78,9.62,-17.49,-3.07,-0.28,-9.88,3.01,-3.63,-3.63,-11.65,11.57,-9.85,-1.33,-7.45,8.13,Upgrade
14,EBT Excluding Unusual Items,-43.12,-43.12,17.95,17.95,-11.29,9.45,6.12,-38.77,22.49,38.73,6.46,20.07,23.14,23.14,-10.04,23.34,2.53,61.13,42.65,46.42,Upgrade
15,Gain (Loss) on Sale of Investments,-1.83,-1.83,-5.31,-5.31,-11.6,6.74,4.2,-27.24,26.77,-34.9,1.46,-50.89,11.94,11.94,42.24,23.45,24.73,-1.19,12.67,-,Upgrade
16,Gain (Loss) on Sale of Assets,1.27,1.27,7.77,7.77,-0.73,1.55,19.47,-0.45,0.53,-,2.96,0.03,1.25,1.25,7.19,0.08,-0.08,-,0.51,0.11,Upgrade
17,Asset Writedown,-0.34,-0.34,-17.63,-17.63,-0.11,-,-1.56,1.08,-1.08,-,-3.63,0.81,-0.63,-0.63,-1.88,0.13,-0.13,-,-4.04,0.04,Upgrade
18,Other Unusual Items,3,3,3.3,3.3,-1,-,-31,19.76,-27.79,-,3.12,-6.8,-0.83,-0.83,2.54,-9.09,-2.06,-,7.74,-11.13,Upgrade
19,Pretax Income,-41.03,-41.03,6.08,6.08,-24.73,17.74,-2.77,-45.61,20.92,3.83,10.38,-36.78,34.87,34.87,40.04,37.9,24.99,59.95,59.53,35.45,Upgrade
20,Income Tax Expense,1.84,1.84,13.56,13.56,11.45,19.35,30.38,-4.88,15.98,-0.81,15.37,-10.1,13.57,13.57,30.87,13.51,15.56,20.14,34.95,10.47,Upgrade
21,Earnings From Continuing Operations,-42.87,-42.87,-7.48,-7.48,-36.17,-1.61,-33.16,-40.73,4.94,4.64,-4.99,-26.67,21.3,21.3,9.17,24.39,9.43,39.81,24.58,24.98,Upgrade
22,Minority Interest in Earnings,-2.91,-2.91,-6.07,-6.07,0.04,-10.84,-2.32,-5.47,-3.83,-16.48,-13.45,-3.95,-8.01,-8.01,-8.3,-6.77,-0.96,-12.11,-16.1,-10.65,Upgrade
23,Net Income,-45.78,-45.78,-13.55,-13.55,-36.13,-12.45,-35.47,-46.2,1.11,-11.84,-18.44,-30.62,13.29,13.29,0.87,17.62,8.47,27.7,8.48,14.33,Upgrade
24,Net Income to Common,-45.78,-45.78,-13.55,-13.55,-36.13,-12.45,-35.47,-46.2,1.11,-11.84,-18.44,-30.62,13.29,13.29,0.87,17.62,8.47,27.7,8.48,14.33,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,-,-91.64%,-,-,-,56.95%,-52.00%,-89.72%,22.99%,66.59%,10.58%,-64.02%,33.64%,Upgrade
26,Shares Outstanding (Basic),412,412,412,412,412,-,412,-,412,-,412,-,412,412,412,-,412,-,436,388,Upgrade
27,Shares Outstanding (Diluted),412,412,412,412,412,-,412,-,412,-,412,-,412,412,412,-,412,-,436,388,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.53%,-,1.29%,-,-4.35%,5.39%,Upgrade
29,EPS (Basic),-0.11,-0.11,-0.03,-0.03,-0.09,-,-0.09,-,0.00,-,-0.04,-,0.03,0.03,0.00,-,0.02,-,0.02,0.04,Upgrade
30,EPS (Diluted),-0.11,-0.11,-0.03,-0.03,-0.09,-,-0.09,-,0.00,-,-0.04,-,0.03,0.03,0.00,-,0.02,-,0.02,0.04,Upgrade
31,EPS Growth,-,-,-,-,-,-,-,-,-91.64%,-,-,-,56.95%,-,-89.12%,-,64.46%,-,-62.38%,26.81%,Upgrade
32,Free Cash Flow,212.38,212.38,-295.37,-295.37,-,-,-,-,-,-,-,-,172.56,172.56,-,-,-,-,280.07,-146.87,Upgrade
33,Free Cash Flow Per Share,0.52,0.52,-0.72,-0.72,-,-,-,-,-,-,-,-,0.42,0.42,-,-,-,-,0.64,-0.38,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,0.050,-,-,-,0.100,-,-,-,0.080,-,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-50.00%,-,-,-,25.00%,-,-,-,0%,-,Upgrade
36,Gross Margin,17.27%,17.27%,20.17%,20.17%,20.76%,20.03%,23.12%,21.74%,21.94%,18.84%,19.34%,19.62%,18.42%,18.42%,14.08%,21.09%,17.71%,19.28%,17.80%,22.33%,Upgrade
37,Operating Margin,-0.60%,-0.60%,1.87%,1.87%,1.00%,1.44%,0.87%,0.09%,2.18%,2.50%,1.56%,1.69%,2.12%,2.12%,1.07%,1.88%,1.88%,3.10%,2.87%,3.27%,Upgrade
38,Profit Margin,-1.85%,-1.85%,-0.55%,-0.55%,-1.76%,-0.49%,-1.88%,-1.99%,0.05%,-0.39%,-0.72%,-1.16%,0.45%,0.45%,0.03%,0.62%,0.32%,0.79%,0.29%,0.50%,Upgrade
39,Free Cash Flow Margin,8.56%,8.56%,-12.09%,-12.09%,-,-,-,-,-,-,-,-,5.90%,5.90%,-,-,-,-,9.67%,-5.11%,Upgrade
40,EBITDA,7.77,7.77,69.98,69.98,47.77,64.21,44.16,30.9,79.73,104.51,68.73,73.71,92.54,92.54,61.95,85.95,82.05,-,115.82,125.82,Upgrade
41,EBITDA Margin,0.31%,0.31%,2.86%,2.86%,2.33%,2.53%,2.34%,1.33%,3.46%,3.45%,2.68%,2.79%,3.17%,3.17%,2.11%,3.03%,3.05%,-,4.00%,4.38%,Upgrade
42,D&A For EBITDA,22.69,22.69,24.22,24.22,27.37,27.8,27.8,28.74,29.5,28.74,28.74,29.15,30.44,30.44,30.62,32.61,31.51,-,32.61,31.7,Upgrade
43,EBIT,-14.92,-14.92,45.76,45.76,20.4,36.4,16.36,2.15,50.23,75.77,39.99,44.56,62.11,62.11,31.33,53.34,50.54,109.29,83.21,94.12,Upgrade
