,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,126,184,136,197,214,258,190,184,204,187,173,118,112,68,37,48,31,31,35,41,58,Upgrade
1,Market Cap Growth,-28.95%,-28.95%,-28.57%,7.41%,5.00%,38.18%,10.19%,55.07%,82.14%,173.07%,365.52%,146.67%,260.82%,118.37%,5.45%,18.11%,-46.11%,-60.80%,-63.93%,-59.03%,-52.63%,Upgrade
2,Enterprise Value,132,205,150,219,236,260,192,177,197,190,176,116,109,22,-9,30,13,0,4,46,63,Upgrade
3,Last Close Price,0.37,0.54,0.40,0.58,0.63,0.76,0.56,0.54,0.60,0.55,0.54,0.37,0.35,0.21,0.11,0.14,0.09,0.09,0.10,0.11,0.16,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,154.55,-21.07,-,-,-,-,-,-,-,-8.59,-5.14,-,-,10.82,Upgrade
5,PS Ratio,0.34,0.50,0.37,0.57,0.69,0.84,0.70,0.70,0.80,0.87,0.78,0.56,0.56,0.34,0.17,0.21,0.14,0.13,0.16,0.17,0.21,Upgrade
6,PB Ratio,2.03,2.92,2.16,2.89,3.13,3.25,2.30,2.22,2.72,2.49,2.44,1.67,-,0.84,0.42,0.55,-,0.36,0.40,0.46,-,Upgrade
7,P/TBV Ratio,2.97,2.97,2.20,2.89,3.14,3.25,2.30,2.22,2.72,2.50,2.44,1.67,-,0.84,0.42,0.55,-,0.36,0.40,0.46,-,Upgrade
8,P/FCF Ratio,13.83,20.18,-508.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,16.27,16.27,93.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.36,0.56,0.41,0.63,0.76,0.84,0.71,0.68,0.77,0.88,0.80,0.54,0.54,0.11,-,0.13,0.06,0.00,0.02,0.19,0.23,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,173.06,-21.72,-,-,-,-,-,-,-,-1.11,-0.01,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,285.01,-20.87,-,-,-,-,-,-,-,-1.08,-0.01,-,-,-,Upgrade
13,EV/FCF Ratio,14.55,22.55,-558.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.41,0.41,0.41,0.66,0.66,0.54,0.34,0.34,0.23,0.23,0.21,0.21,-,0.13,0.03,0.03,-,0.04,0.02,0.02,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,-,2.62,0.80,-,-,-,-,-,-,-,-,1.61,-,-,-,Upgrade
16,Debt / FCF Ratio,2.87,2.87,-97.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,2.42,2.22,2.28,2.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,445.49,227.77,314.83,566.45,961.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,2.04,2.04,2.04,2.40,2.40,1.82,-,2.16,-,1.96,-,2.09,-,2.49,-,3.03,-,2.53,-,2.75,-,Upgrade
20,Current Ratio,2.07,2.07,2.07,2.41,2.41,1.91,-,2.29,-,2.08,-,2.31,-,2.71,-,3.34,-,2.67,-,3.01,-,Upgrade
21,Return on Equity (ROE),-21.21%,-20.34%,-32.96%,-30.46%,-5.69%,-10.26%,16.19%,24.35%,-21.70%,-14.89%,-,-,-11.83%,-3.32%,-,-,14.89%,-6.63%,-,-,Upgrade,
22,Return on Assets (ROA),-4.73%,-4.34%,-5.96%,-6.09%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-7.59%,-6.66%,-8.83%,-8.49%,-2.24%,-4.52%,6.39%,14.58%,-12.20%,-8.85%,-,-,-8.43%,-4.21%,-,-,1.31%,-7.67%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,0.73%,-,-,-,-,-,-,-,-,-,-14.36%,-,-,-,Upgrade
25,Earnings Yield,-14.00%,-9.59%,-11.47%,-7.38%,-2.66%,1.74%,0.89%,0.65%,-4.75%,-9.05%,-8.95%,-11.46%,-7.93%,-3.62%,8.84%,5.33%,-11.64%,-19.47%,-23.96%,-12.18%,9.24%,Upgrade
26,FCF Yield,7.23%,4.95%,-0.20%,-4.88%,-2.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.75%,-,-,-,6.73%,-,Upgrade
28,Buyback Yield / Dilution,-0.01%,-,-,-0.04%,-,-2.09%,-6.25%,-6.21%,-6.25%,-4.08%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Total Shareholder Return,-0.01%,-,-,-0.04%,-,-2.09%,-6.25%,-6.21%,-6.25%,-4.08%,-,-,-,-,-,7.75%,-,-,-,6.73%,-,Upgrade
