,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,5222,5587,5669,6826,10017,10193,9801,8207,7130,8251,7746,9303,6493,9696,12511,7483,6726,5787,4430,5061,4265,Upgrade
1,Market Cap Growth,-44.22%,-45.19%,-42.16%,-16.82%,40.49%,23.54%,26.52%,-11.78%,9.81%,-14.91%,-38.09%,24.32%,-3.47%,67.54%,182.40%,47.87%,57.70%,31.14%,-29.38%,31.73%,-14.94%,Upgrade
2,Enterprise Value,4536,5081,5318,6217,9024,9948,9237,7643,6971,8253,7188,8744,5881,9139,11420,6595,5873,5129,3903,4533,3398,Upgrade
3,Last Close Price,12.05,12.89,13.08,15.02,22.04,22.00,21.39,17.91,15.56,17.98,16.49,19.80,13.81,20.80,26.39,15.78,14.19,12.21,9.13,10.43,8.79,Upgrade
4,PE Ratio,10.29,12.81,12.70,17.22,17.52,18.24,18.23,15.28,13.70,16.13,15.30,18.40,13.04,19.53,25.50,18.92,22.86,21.44,-,15.36,14.11,Upgrade
5,Forward PE,9.71,9.21,8.37,10.19,14.61,15.36,15.62,13.42,11.33,13.34,12.67,15.99,11.38,17.83,25.22,18.85,17.98,15.64,12.05,14.52,12.50,Upgrade
6,PS Ratio,0.90,1.05,1.06,1.44,1.73,1.80,1.80,1.52,1.33,1.56,1.48,1.81,1.36,2.14,2.98,1.95,1.99,1.91,1.54,1.71,1.61,Upgrade
7,PB Ratio,1.59,1.69,1.80,2.04,-,3.57,3.35,2.85,2.71,3.33,3.03,3.59,2.77,4.38,5.43,3.36,3.36,3.14,2.35,2.62,2.33,Upgrade
8,P/TBV Ratio,1.83,1.83,1.95,2.21,-,3.92,3.66,3.13,2.96,3.68,3.33,3.94,2.93,4.67,5.77,3.58,3.60,3.38,2.53,2.82,2.54,Upgrade
9,P/FCF Ratio,-,-85.35,84.48,-,44.28,23.06,-,22.39,21.84,101.52,-,-,23.36,54.38,-,32.84,-,-832.43,-,482.69,264.59,Upgrade
10,P/OCF Ratio,38.33,17.01,11.61,-,12.42,11.50,-,10.71,9.37,15.04,-,18.75,8.97,15.30,-,11.53,16.71,14.17,-,14.69,11.05,Upgrade
11,EV/Sales Ratio,0.77,0.96,1.00,1.31,1.56,1.76,1.70,1.42,1.30,1.56,1.37,1.70,1.23,2.02,2.72,1.72,1.74,1.69,1.36,1.53,1.28,Upgrade
12,EV/EBITDA Ratio,7.79,7.70,8.02,10.96,11.53,14.22,12.80,10.97,10.55,13.04,11.66,14.29,9.96,15.28,19.90,13.92,16.20,15.61,-,11.74,8.88,Upgrade
13,EV/EBIT Ratio,11.07,10.16,10.55,-,14.46,18.05,16.10,13.72,13.16,16.25,14.33,17.32,11.97,18.15,23.37,16.77,20.49,20.07,-,14.23,10.68,Upgrade
14,EV/FCF Ratio,-132.78,-77.62,79.25,-,39.89,22.50,-,20.85,21.36,101.55,-,-,21.16,51.26,-,28.94,-,-737.78,-,432.36,210.78,Upgrade
15,Debt / Equity Ratio,0.17,0.17,0.16,0.12,-,0.19,0.19,0.13,0.25,0.29,0.24,0.20,0.21,0.23,0.19,0.05,0.15,0.17,0.05,0.01,0.01,Upgrade
16,Debt / EBITDA Ratio,0.94,0.96,0.67,2.84,-,0.88,1.52,0.36,0.79,1.04,2.29,0.56,0.70,0.83,1.73,0.14,0.42,0.61,-,0.03,0.03,Upgrade
17,Debt / FCF Ratio,-,-8.39,7.59,-,-,1.20,-,1.04,1.99,8.99,-,-,1.80,2.85,-,0.47,-,-45.14,-,1.06,0.96,Upgrade
18,Asset Turnover,0.96,0.96,-,-,1.04,0.57,1.30,1.09,1.00,0.59,1.45,1.21,1.12,0.65,1.45,1.20,1.09,0.43,1.37,1.20,Upgrade,
19,Inventory Turnover,-,13.71,15.01,-,-,11.31,6.38,13.75,10.34,8.49,4.91,10.38,7.43,7.01,4.67,9.51,7.49,7.95,3.43,11.13,9.49,Upgrade
20,Quick Ratio,1.00,1.00,1.02,1.05,-,0.91,0.80,0.93,0.79,0.81,0.83,0.95,0.92,0.93,0.99,1.12,0.98,0.99,1.19,1.33,0.93,Upgrade
21,Current Ratio,1.16,1.16,1.16,1.33,-,1.06,1.12,1.07,0.97,1.00,1.14,1.15,1.23,1.21,1.33,1.37,1.27,1.24,1.53,1.61,1.73,Upgrade
22,Return on Equity (ROE),14.54%,12.49%,-,-,17.68%,7.10%,32.26%,24.59%,16.93%,7.97%,33.28%,26.02%,17.93%,8.93%,37.41%,30.59%,20.47%,-9.38%,20.51%,27.63%,Upgrade,
23,Return on Assets (ROA),4.23%,6.45%,-,-,4.70%,2.38%,9.26%,8.10%,6.41%,1.81%,9.14%,8.29%,7.06%,2.41%,10.57%,10.97%,8.24%,-4.55%,5.53%,12.63%,Upgrade,
24,Return on Capital (ROIC),6.88%,10.05%,-,-,7.82%,3.99%,16.23%,13.63%,10.20%,2.95%,15.55%,13.95%,11.35%,3.97%,18.47%,18.76%,13.15%,-7.02%,8.57%,19.13%,Upgrade,
25,Return on Capital Employed (ROCE),11.33%,13.82%,14.70%,-,-,18.53%,18.82%,18.53%,18.55%,18.14%,17.35%,17.58%,20.27%,21.84%,20.37%,16.99%,13.81%,13.40%,-,16.10%,17.06%,Upgrade
26,Earnings Yield,9.80%,7.81%,7.88%,5.81%,5.71%,5.48%,5.48%,6.55%,7.30%,6.20%,6.54%,5.43%,7.67%,5.12%,3.92%,5.28%,4.37%,4.66%,5.71%,6.51%,7.09%,Upgrade
27,FCF Yield,-0.65%,-1.17%,1.18%,-6.56%,2.26%,4.34%,4.41%,4.47%,4.58%,0.98%,0.54%,-0.30%,4.28%,1.84%,1.53%,3.05%,-0.89%,-0.12%,-3.39%,0.21%,0.38%,Upgrade
28,Dividend Yield,5.76%,-,-,-,-,-,-,2.79%,-,-,-,2.16%,-,-,-,2.59%,-,-,-,3.23%,-,Upgrade
29,Payout Ratio,61.90%,2.99%,305.26%,3.91%,59.48%,97.15%,8.12%,2.28%,2.65%,177.09%,11.25%,0.57%,4.16%,182.77%,10.58%,1.80%,1.13%,157.78%,-,1.20%,0.01%,Upgrade
30,Buyback Yield / Dilution,-1.74%,-1.54%,-0.51%,-8.04%,-2.34%,0.28%,0.45%,5.46%,1.06%,2.43%,0.28%,6.80%,-7.91%,4.66%,-2.01%,-4.55%,20.10%,-7.19%,1.24%,-0.62%,-16.16%,Upgrade
