,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,81.82,58.19,30,106.83,65.55,73.97,70.15,80.47,77.58,161.96
1,Revenue Growth (YoY),172.72%,-45.53%,-54.23%,44.42%,-6.56%,-8.08%,-9.58%,-50.31%,-23.12%,57.95%
2,Cost of Revenue,63.29,48.18,25.29,83.14,53.42,60.67,58.85,75.26,64.89,138.35
3,Gross Profit,18.54,10.01,4.71,23.69,12.13,13.29,11.3,5.21,12.69,23.61
4,"Selling, General & Admin",16.87,13.67,15.22,13.45,12.83,13.57,15.15,16.05,18.16,18.3
5,Operating Expenses,14.03,18,13.92,13.97,11.61,30.14,15.15,77.26,18.16,18.53
6,Operating Income,4.51,-7.99,-9.21,9.72,0.51,-16.84,-3.85,-72.05,-5.47,5.07
7,Interest Expense,-0.49,-0.51,-0.5,-0.84,-0.66,-0.65,-0.69,-0.76,-0.85,-1.12
8,Interest & Investment Income,-,0.84,-,0.24,-,0.48,-,0.66,-,0.88
9,Earnings From Equity Investments,0.45,0.01,-0.01,0,-0.01,0.02,-,-,-,-
10,Currency Exchange Gain (Loss),-,0.25,-,-0.4,-,-1.95,-,-0.27,-,0.02
11,Other Non Operating Income (Expenses),1.82,0.7,0.85,0.75,1.47,-0.7,1.8,-1.32,1.62,0.6
12,EBT Excluding Unusual Items,6.28,-6.71,-8.86,9.48,1.31,-19.64,-2.74,-73.73,-4.7,5.45
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,12.7,-12.7,13.4,-13.4,-0
14,Asset Writedown,-1.13,-2.65,-0.52,-4.27,-1.13,-,1.13,-0.52,-1.75,1.34
15,Other Unusual Items,-,-,-,0.8,-,2.34,-1.84,1.11,-,-
16,Pretax Income,5.15,-9.35,-9.37,6,0.18,-4.6,-16.15,-59.74,-19.85,6.79
17,Income Tax Expense,-0.14,-0.17,-0.01,0.96,-0.1,-0.46,0.14,0.62,-1.95,1.46
18,Earnings From Continuing Operations,5.28,-9.18,-9.37,5.04,0.28,-4.14,-16.29,-60.36,-17.9,5.32
19,Earnings From Discontinued Operations,-,-,-,-,-,-,-0.31,-1.04,-1.27,-
20,Net Income,5.28,-9.18,-9.37,5.04,0.28,-4.14,-16.6,-61.4,-19.16,5.32
21,Net Income to Common,5.28,-9.18,-9.37,5.04,0.28,-4.14,-16.6,-61.4,-19.16,5.32
22,Net Income Growth,-,-,-,-,-,-,-,-,-,-56.47%
23,Shares Outstanding (Basic),400,400,400,400,400,400,400,400,400,400
24,Shares Outstanding (Diluted),400,400,400,400,400,400,400,400,400,400
25,EPS (Basic),0.01,-0.02,-0.02,0.01,0.00,-0.01,-0.04,-0.15,-0.05,0.01
26,EPS (Diluted),0.01,-0.02,-0.02,0.01,0.00,-0.01,-0.04,-0.15,-0.05,0.01
27,EPS Growth,-,-,-,-,-,-,-,-,-,-56.48%
28,Free Cash Flow,-6.17,-10.02,-7.79,45.96,-16.77,11.38,-7.78,-5.76,-9.82,15.38
29,Free Cash Flow Per Share,-0.02,-0.03,-0.02,0.11,-0.04,0.03,-0.02,-0.01,-0.02,0.04
30,Operating Margin,5.51%,-13.74%,-30.70%,9.10%,0.78%,-22.77%,-5.48%,-89.53%,-7.05%,3.13%
31,Profit Margin,6.45%,-15.78%,-31.22%,4.72%,0.42%,-5.60%,-23.66%,-76.29%,-24.70%,3.29%
32,Free Cash Flow Margin,-7.54%,-17.22%,-25.96%,43.02%,-25.58%,15.39%,-11.09%,-7.16%,-12.65%,9.49%
33,EBITDA,4.93,-7.57,-8.75,10.22,1.02,-16.24,-3.18,-71.22,-4.51,5.46
34,D&A For EBITDA,0.43,0.42,0.46,0.5,0.51,0.6,0.67,0.83,0.95,0.39
35,EBIT,4.51,-7.99,-9.21,9.72,0.51,-16.84,-3.85,-72.05,-5.47,5.07
