,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,861.7,1906,1624,1846,1322,2967,2604,3004,733.15,949.86,Upgrade
1,Revenue Growth (YoY),-46.95%,3.25%,22.88%,-37.76%,-49.25%,-1.24%,255.21%,216.26%,15.74%,-50.52%,Upgrade
2,Cost of Revenue,1226,1672,1838,1741,1473,2805,2031,2077,373.72,633.81,Upgrade
3,Gross Profit,-364.27,234.64,-213.49,105.53,-151.5,161.91,573.34,927.3,359.44,316.05,Upgrade
4,"Selling, General & Admin",82.95,108.39,169.31,212.12,251.38,445.11,224.39,311.58,202.48,345.31,Upgrade
5,Other Operating Expenses,-1.78,-23.03,-12.89,3.12,5.96,-9.61,0.35,-41.74,-28.92,-24.07,Upgrade
6,Operating Expenses,558.63,262.82,255.12,351.95,233.13,437.75,234.76,298.5,173.57,321.24,Upgrade
7,Operating Income,-922.9,-28.18,-468.61,-246.42,-384.63,-275.84,338.58,628.8,185.87,-5.19,Upgrade
8,Interest Expense,-41.19,-,-188.66,-35.66,-300.55,-107.24,-160.33,-82.67,-175.61,-104.52,Upgrade
9,Interest & Investment Income,3.73,5.03,17.53,45.7,16.19,43.66,19.38,12,26.85,22.81,Upgrade
10,Earnings From Equity Investments,-0.27,7.24,-0.82,0.22,-1.02,-0.47,0.32,0,-0.24,0.31,Upgrade
11,Currency Exchange Gain (Loss),-24.62,-76.43,4.43,4.05,1.56,-,0.19,6.99,-7.26,8.54,Upgrade
12,Other Non Operating Income (Expenses),-0.17,-16.43,-27.17,-60.14,-1.59,-15.87,-13.34,-17.69,-,-,Upgrade
13,EBT Excluding Unusual Items,-985.43,-108.78,-663.29,-292.24,-670.04,-355.76,184.81,547.42,29.61,-78.05,Upgrade
14,Gain (Loss) on Sale of Investments,-,-2.01,-,-178.71,-,-88.25,-,16.89,-16.24,-21.75,Upgrade
15,Gain (Loss) on Sale of Assets,-0.02,-10.41,185.44,-77.77,8.11,-112.17,4.45,-17.8,-6.32,-39.54,Upgrade
16,Asset Writedown,-41.79,-7.2,-412,-440.56,-236.8,-20.2,10.5,-31.7,204.01,-108.12,Upgrade
17,Other Unusual Items,-,-8.45,-,-28.62,-,-45.19,66.15,-,-,-,Upgrade
18,Pretax Income,-1027,-136.85,-889.86,-1018,-898.72,-621.57,265.9,514.81,211.07,-247.46,Upgrade
19,Income Tax Expense,0.59,327.9,-148.99,-162.97,-24.62,-15.38,104.82,254.33,115.28,40.02,Upgrade
20,Earnings From Continuing Operations,-1028,-464.75,-740.87,-854.93,-874.1,-606.19,161.08,260.48,95.79,-287.47,Upgrade
21,Minority Interest in Earnings,-0.47,-90.91,81.78,79.64,77.55,31.81,-85.18,-0.46,4.88,0.36,Upgrade
22,Net Income,-1028,-555.66,-659.09,-775.28,-796.55,-574.38,75.9,260.02,100.68,-287.12,Upgrade
23,Net Income to Common,-1028,-555.66,-659.09,-775.28,-796.55,-574.38,75.9,260.02,100.68,-287.12,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-24.61%,-,533.34%,-,Upgrade
25,Shares Outstanding (Basic),470,454,454,454,454,454,454,453,406,401,Upgrade
26,Shares Outstanding (Diluted),470,454,454,454,454,454,454,453,406,401,Upgrade
27,Shares Change (YoY),3.66%,-,-,0.00%,-0.00%,0.20%,11.81%,12.79%,1.08%,-,Upgrade
28,EPS (Basic),-2.19,-1.22,-1.45,-1.71,-1.76,-1.27,0.17,0.57,0.25,-0.72,Upgrade
29,EPS (Diluted),-2.19,-1.22,-1.45,-1.71,-1.76,-1.27,0.17,0.57,0.25,-0.72,Upgrade
30,EPS Growth,-,-,-,-,-,-,-32.57%,-,526.56%,-,Upgrade
31,Free Cash Flow,606.44,775.64,674.89,-187.68,-703.86,-721.48,-2871,1069,-489.46,502.59,Upgrade
32,Free Cash Flow Per Share,1.29,1.71,1.49,-0.41,-1.55,-1.59,-6.33,2.36,-1.21,1.25,Upgrade
33,Operating Margin,-107.10%,-1.48%,-28.85%,-13.35%,-29.10%,-9.30%,13.00%,20.93%,25.35%,-0.55%,Upgrade
34,Profit Margin,-119.33%,-29.15%,-40.58%,-41.99%,-60.27%,-19.36%,2.91%,8.66%,13.73%,-30.23%,Upgrade
35,Free Cash Flow Margin,70.38%,40.69%,41.55%,-10.16%,-53.25%,-24.32%,-110.23%,35.58%,-66.76%,52.91%,Upgrade
36,EBITDA,-920.52,-33.07,-460.72,-256.4,-371.21,-265.81,347.03,636.88,196.41,10.22,Upgrade
37,D&A For EBITDA,2.37,-4.89,7.89,-9.99,13.42,10.03,8.45,8.08,10.54,15.42,Upgrade
38,EBIT,-922.9,-28.18,-468.61,-246.42,-384.63,-275.84,338.58,628.8,185.87,-5.19,Upgrade
