,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,25.71,25.96,145.18,76.11,687.49,1373,2661,1783,567.63,1571,Upgrade
1,Short-Term Investments,132.71,150.89,34.17,32.54,0.71,-,-,-,71.6,-,Upgrade
2,Trading Asset Securities,-,-,-,2.01,-,0.01,1.25,9,4.87,0.8,Upgrade
3,Cash & Short-Term Investments,158.42,176.84,179.35,110.66,688.2,1373,2662,1792,644.11,1572,Upgrade
4,Cash Growth,-11.67%,59.81%,-73.94%,-91.94%,-74.15%,-23.37%,313.35%,14.01%,-64.80%,7.04%,Upgrade
5,Accounts Receivable,60.38,221.91,243.89,211.07,257.94,292.95,320.75,258.07,291.88,295.8,Upgrade
6,Other Receivables,677.35,1044,1270,1048,1450,1518,488.79,361.73,188.2,113.17,Upgrade
7,Receivables,814.34,1351,1604,1324,1840,1916,992.26,875.9,876.27,436.41,Upgrade
8,Inventory,10796,11637,11922,14377,12900,13855,14090,9356,7120,7358,Upgrade
9,Prepaid Expenses,619.63,515.21,523.17,653.96,664.21,565.27,476.63,428.2,532.66,530.27,Upgrade
10,Restricted Cash,319.67,568.4,985.55,1864,1229,763.52,546.17,568.16,539.57,606.04,Upgrade
11,Other Current Assets,1535,1939,2185,1668,1567,1749,1911,1703,1189,595.75,Upgrade
12,Total Current Assets,14242,16187,17398,19999,18888,20223,20678,14724,10901,11099,Upgrade
13,"Property, Plant & Equipment",1623,1666,1653,2091,2973,3154,3544,3542,411.21,3007,Upgrade
14,Long-Term Investments,4.49,4.68,146,142.94,224.59,217.39,385.85,384.65,349.94,326.18,Upgrade
15,Goodwill,-,-,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,Upgrade
16,Other Intangible Assets,8.53,9.7,11.4,12.58,14.01,15.88,15.35,16.1,15.37,16.5,Upgrade
17,Long-Term Accounts Receivable,-,-,-,-,5.81,6.41,6.13,8.21,11.56,15.69,Upgrade
