,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,1155,1429,1160,1692,1962,1799,1795,1750,1551,1717,1755,1595,1493,1412,1544,1601,1832,2255,1964,1874,2131,Upgrade
1,Market Cap Growth,-20.54%,-20.54%,-35.38%,-3.34%,26.51%,4.77%,2.29%,9.75%,3.92%,21.54%,13.64%,-0.42%,-18.52%,-37.36%,-21.36%,-14.54%,-14.04%,-1.75%,-24.58%,-27.26%,9.07%,Upgrade
2,Enterprise Value,1262,1479,1301,1792,2063,1905,1929,1881,1682,1821,1840,1776,1674,1570,1609,1619,1850,2298,2000,1916,2173,Upgrade
3,Last Close Price,6.91,8.55,6.94,10.12,11.74,10.76,10.74,10.47,9.28,10.27,10.50,9.54,8.93,8.45,9.24,9.58,10.96,13.49,11.75,11.21,12.75,Upgrade
4,PE Ratio,-,-,-,-,-,-,-31.93,-,-,-,-,-25.18,-,-,-,-,-,-,-,-,209.92,Upgrade
5,PS Ratio,5.77,7.12,5.39,5.83,6.67,5.38,4.98,5.72,4.09,4.18,3.66,2.98,2.59,2.38,2.79,3.17,4.38,4.71,3.88,3.22,3.38,Upgrade
6,PB Ratio,10.50,13.00,8.00,13.74,14.12,8.88,8.57,8.66,6.97,6.67,6.65,5.76,6.55,4.88,4.91,4.71,5.19,3.93,2.89,2.83,3.15,Upgrade
7,P/TBV Ratio,14.78,14.78,8.81,15.52,15.79,9.76,9.41,9.48,7.61,7.24,7.22,6.24,7.26,5.30,5.32,5.07,5.58,4.04,2.96,2.90,3.23,Upgrade
8,P/FCF Ratio,-,-53.09,-,-,460.09,-60.78,-,-33.32,-,574.02,-,-155.88,-22.98,-,-,-,-,-,-,-,61.92,Upgrade
9,P/OCF Ratio,-,-71.00,-,-,220.74,-65.33,-,-35.23,-,116.62,-,830.36,-31.77,-,-,-,-,-,-,-,38.50,Upgrade
10,EV/Sales Ratio,6.29,7.37,6.05,6.17,7.01,5.70,5.35,6.15,4.43,4.43,3.84,3.32,2.90,2.64,2.91,3.21,4.43,4.80,3.96,3.29,3.44,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-58.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,-46.89,-54.95,-,-,483.59,-64.37,-,-35.81,-,609.00,-,-173.65,-25.78,-,-,-,-,-,-,-,63.14,Upgrade
13,Debt / Equity Ratio,0.99,0.99,0.36,1.27,0.86,0.59,0.55,0.73,0.68,0.56,0.49,0.43,0.81,0.69,0.59,0.27,0.29,0.12,0.10,0.09,0.09,Upgrade
14,Debt / EBITDA Ratio,-,-,-,-,-,6.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / FCF Ratio,-,-4.03,-,-,28.07,-4.04,-,-2.80,-,48.59,-,-11.53,-2.84,-,-,-,-,-,-,-,1.75,Upgrade
16,Asset Turnover,0.44,0.49,0.39,0.62,0.46,0.94,0.31,0.70,0.49,0.43,0.71,0.77,0.78,0.66,0.82,0.71,0.44,0.30,0.28,0.82,Upgrade,
17,Inventory Turnover,3.87,4.05,5.50,3.65,5.04,2.58,4.06,1.33,3.32,2.04,2.26,3.33,4.00,3.31,3.37,4.48,6.02,2.35,1.72,1.54,4.31,Upgrade
18,Quick Ratio,0.63,0.63,0.73,0.66,0.68,0.79,0.74,0.63,0.65,0.73,0.71,0.86,0.59,0.69,0.73,0.85,0.87,1.28,1.48,1.44,1.45,Upgrade
19,Current Ratio,0.83,0.83,0.96,0.85,0.89,1.12,1.11,1.05,1.09,1.15,1.16,1.21,1.01,1.10,1.14,1.21,1.21,1.73,2.06,1.95,1.92,Upgrade
20,Return on Equity (ROE),-110.37%,-54.82%,-48.49%,-148.51%,-13.27%,14.09%,-38.52%,-58.78%,-10.17%,-18.65%,76.78%,-95.02%,-32.96%,-30.81%,-15.56%,-191.53%,-68.03%,-15.88%,-8.17%,23.34%,Upgrade,
21,Return on Assets (ROA),-14.38%,-14.77%,-7.11%,-31.59%,-0.31%,-6.51%,-4.40%,-11.12%,-7.81%,-11.51%,-2.54%,-24.00%,-2.99%,-5.22%,-4.94%,-65.99%,-12.10%,-7.59%,-4.39%,-2.69%,Upgrade,
22,Return on Capital (ROIC),-25.80%,-25.10%,-11.34%,-48.47%,-0.45%,-10.26%,-7.03%,-17.88%,-12.96%,-19.11%,-4.21%,-38.93%,-4.65%,-8.62%,-8.73%,-106.49%,-17.54%,-10.75%,-6.33%,-3.99%,Upgrade,
23,Earnings Yield,-11.22%,-9.07%,-8.77%,-4.61%,-4.18%,-3.17%,-3.13%,-4.23%,-0.36%,-1.85%,-2.83%,-3.97%,-8.38%,-20.20%,-23.78%,-22.97%,-20.08%,-4.79%,0.07%,1.31%,0.48%,Upgrade
24,FCF Yield,-2.33%,-1.88%,-1.85%,-1.28%,0.22%,-1.65%,-1.84%,-3.00%,-2.52%,0.17%,-0.88%,-0.64%,-4.35%,-7.42%,-6.25%,-6.05%,-3.82%,-0.71%,-0.84%,1.56%,1.61%,Upgrade
25,Payout Ratio,0.00%,-,-,-,-,-,12.23%,-,-,-,-,13.68%,-,-,-,-,-,-,-,-,3.67%,Upgrade
26,Buyback Yield / Dilution,9.28%,-0.17%,0.11%,0.04%,28.90%,0.05%,-0.04%,-0.03%,-42.14%,0.12%,-0.08%,0.00%,0.02%,-0.07%,0.02%,0.04%,0.22%,0.23%,0.07%,-0.03%,-0.30%,Upgrade
27,Total Shareholder Return,9.28%,-0.17%,0.11%,0.04%,28.90%,0.05%,-0.04%,-0.03%,-42.14%,0.12%,-0.08%,0.00%,0.02%,-0.07%,0.02%,0.04%,0.22%,0.23%,0.07%,-0.03%,-0.30%,Upgrade
