,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,49.04,49.04,20.38,20.38,22.03,-,24.11,-,52.59,-,75.52,-,80.89,-,80.83,-,96.13,-,94.11,-,Upgrade
1,Short-Term Investments,41.75,41.75,65.68,65.68,71.09,-,69.04,-,43.57,-,20.74,-,26.67,-,25.76,-,12.98,-,10.27,-,Upgrade
2,Cash & Short-Term Investments,90.8,90.8,86.06,86.06,93.12,93.15,93.15,96.17,96.17,96.26,96.26,-,107.56,106.58,106.58,-,109.11,104.37,104.37,-,Upgrade
3,Cash Growth,-2.49%,-2.53%,-7.61%,-10.51%,-3.17%,-3.23%,-3.23%,-,-10.59%,-9.69%,-9.69%,-,-1.42%,2.12%,2.12%,-,63.73%,29.12%,29.12%,-,Upgrade
4,Accounts Receivable,45.44,45.44,62.67,62.67,48.75,-,50.91,-,43.08,-,67.86,-,65.26,-,60.74,-,50.92,-,34.67,-,Upgrade
5,Other Receivables,8.24,8.24,1.85,1.85,2.39,-,1.81,-,6.6,-,6.41,-,6.4,-,6.85,-,2.71,-,2.57,-,Upgrade
6,Receivables,53.67,53.67,64.53,64.53,51.13,-,52.72,-,49.69,-,74.28,-,71.66,-,67.59,-,53.63,-,37.24,-,Upgrade
7,Inventory,5.72,5.72,0.97,0.97,6.82,-,1,-,3.52,-,2.63,-,8.1,-,1.8,-,10.24,-,2.52,-,Upgrade
8,Prepaid Expenses,-,-,0.2,0.2,-,-,0.2,-,-,-,4.21,-,-,-,0.2,-,-,-,0.28,-,Upgrade
9,Other Current Assets,-,-,7.44,7.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Total Current Assets,150.18,150.18,159.19,159.19,151.07,-,147.06,-,149.37,-,177.37,-,187.32,-,176.18,-,172.98,-,144.4,-,Upgrade
11,"Property, Plant & Equipment",1.72,1.72,2.45,2.45,2.62,-,3.54,-,4.29,-,1.77,-,1.68,-,2.4,-,3.05,-,3.61,-,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.82,-,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59,-,0.66,-,Upgrade
14,Total Assets,151.9,151.9,161.64,161.64,153.69,-,150.61,-,153.66,-,179.14,-,189,-,178.58,-,176.62,-,164.49,-,Upgrade
15,Accounts Payable,50.81,50.81,58.69,58.69,51.83,-,45.13,-,32.35,-,49.15,-,53.14,-,32.36,-,31.38,-,21.84,-,Upgrade
16,Accrued Expenses,-,-,3.17,3.17,-,-,3.1,-,-,-,3.96,-,-,-,4.26,-,-,-,3.37,-,Upgrade
17,Short-Term Debt,2.41,2.41,2.39,2.39,-,-,-,-,4.29,-,14.34,-,6.87,-,14.23,-,7.57,-,3.69,-,Upgrade
18,Current Portion of Leases,0.75,0.75,1.46,1.46,0.65,-,1.4,-,2.76,-,0.79,-,0.68,-,1.28,-,0.59,-,1.13,-,Upgrade
19,Current Income Taxes Payable,6.69,6.69,6.65,6.65,6.57,-,6.89,-,6.67,-,7.44,-,7.24,-,7.14,-,6.86,-,6.73,-,Upgrade
20,Current Unearned Revenue,1.26,1.26,1.85,1.85,1.15,-,1.4,-,3.67,-,2.59,-,0.1,-,0.97,-,0.84,-,0.65,-,Upgrade
21,Other Current Liabilities,5.93,5.93,2.91,2.91,6.98,-,5.34,-,10.98,-,6.12,-,12.01,-,3.2,-,17.38,-,13.38,-,Upgrade
22,Total Current Liabilities,67.85,67.85,77.12,77.12,67.18,-,63.26,-,60.72,-,84.38,-,80.03,-,63.44,-,64.63,-,50.78,-,Upgrade
23,Long-Term Debt,3.55,3.55,3.53,3.53,3.49,-,3.31,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Long-Term Leases,0.64,0.64,0.64,0.64,1.57,-,1.65,-,0.93,-,0.31,-,0.42,-,0.41,-,1.63,-,1.57,-,Upgrade
25,Total Liabilities,72.03,72.03,81.29,81.29,72.24,-,68.22,-,61.65,-,84.69,-,80.44,-,63.85,-,66.26,-,52.35,-,Upgrade
26,Common Stock,32.64,32.64,32.64,32.64,32.64,-,32.64,-,32.64,-,32.64,-,32.64,-,32.64,-,32.64,-,32.64,-,Upgrade
27,Additional Paid-In Capital,188.11,188.11,188.11,188.11,188.11,-,188.11,-,188.11,-,188.11,-,188.11,-,188.11,-,188.11,-,188.11,-,Upgrade
28,Retained Earnings,-152.82,-152.82,-152.33,-152.33,-151.27,-,-150.33,-,-139.88,-,-138.52,-,-123.94,-,-117.33,-,-120.65,-,-119.59,-,Upgrade
29,Comprehensive Income & Other,11.94,11.94,11.94,11.94,11.98,-,11.98,-,11.15,-,12.23,-,11.75,-,11.31,-,10.27,-,9.44,-,Upgrade
30,Total Common Equity,79.87,79.87,80.36,80.36,81.46,82.39,82.39,92.01,92.01,94.45,94.45,-,108.56,114.73,114.73,-,110.36,110.59,110.59,-,Upgrade
31,Minority Interest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.54,-,Upgrade
32,Shareholders' Equity,79.87,79.87,80.36,80.36,81.46,82.39,82.39,92.01,92.01,94.45,94.45,-,108.56,114.73,114.73,-,110.36,112.14,112.14,-,Upgrade
33,Total Liabilities & Equity,151.9,151.9,161.64,161.64,153.69,-,150.61,-,153.66,-,179.14,-,189,-,178.58,-,176.62,-,164.49,-,Upgrade
34,Total Debt,7.34,7.34,8.02,8.02,5.71,6.36,6.36,7.97,7.97,15.44,15.44,-,7.97,15.93,15.93,-,9.79,6.39,6.39,-,Upgrade
35,Net Cash (Debt),83.46,83.46,78.05,78.05,87.41,86.79,86.79,88.19,88.19,80.82,80.82,-,99.6,90.66,90.66,-,99.33,97.98,97.98,-,Upgrade
36,Net Cash Growth,-4.52%,-3.85%,-10.08%,-11.50%,-0.89%,7.39%,7.39%,-,-11.45%,-10.85%,-10.85%,-,0.27%,-7.48%,-7.48%,-,54.69%,22.98%,22.98%,-,Upgrade
37,Net Cash Per Share,0.26,0.26,0.24,0.24,0.27,0.27,0.27,0.27,0.27,0.25,0.25,-,0.31,0.28,0.28,-,0.30,0.30,0.30,-,Upgrade
38,Filing Date Shares Outstanding,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,271.46,Upgrade
39,Total Common Shares Outstanding,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,326.38,271.46,Upgrade
40,Working Capital,82.34,82.34,82.07,82.07,83.89,-,83.8,-,88.65,-,92.99,-,107.3,-,112.74,-,108.35,-,93.62,-,Upgrade
41,Book Value Per Share,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.28,0.28,0.29,0.29,-,0.33,0.35,0.35,-,0.34,0.34,0.34,-,Upgrade
42,Tangible Book Value,79.87,79.87,80.36,80.36,81.46,82.39,82.39,92.01,92.01,94.45,94.45,-,108.56,114.73,114.73,-,109.77,94.12,94.12,-,Upgrade
43,Tangible Book Value Per Share,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.28,0.28,0.29,0.29,-,0.33,0.35,0.35,-,0.34,0.29,0.29,-,Upgrade
44,Machinery,-,-,2.56,2.56,-,-,3.25,-,-,-,4.23,-,-,-,3.99,-,-,-,3.68,-,Upgrade
45,Leasehold Improvements,-,-,2,2,-,-,2.07,-,-,-,2.58,-,-,-,2.48,-,-,-,2.29,-,Upgrade
