,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,36.07,36.07,34.22,34.22,36.78,29.07,36.52,37.36,36.75,29.35,50.29,57.03,46.59,26.41,35.17,20.61,30.14,12.21,11.77,24.04,Upgrade
1,Revenue Growth (YoY),-1.94%,24.10%,-6.32%,-8.41%,0.09%,-0.96%,-27.38%,-34.50%,-21.12%,11.15%,43.01%,176.76%,54.56%,116.31%,198.84%,-14.29%,102.80%,-38.21%,-3.57%,21.08%,Upgrade
2,Cost of Revenue,31.78,31.78,31.12,31.12,32.54,26.77,35.99,36.18,33.33,28.05,47.85,51.21,44.54,27.86,30.26,20.42,21.88,11.44,13,19.51,Upgrade
3,Gross Profit,4.29,4.29,3.09,3.09,4.24,2.3,0.54,1.18,3.42,1.3,2.45,5.82,2.04,-1.46,4.91,0.19,8.26,0.77,-1.23,4.53,Upgrade
4,"Selling, General & Admin",5.22,5.22,4.65,4.65,6.47,4.68,5.23,4.53,4.6,4.58,11.07,4.26,4.77,4.1,6.93,5.06,4.92,7.46,4.96,6.45,Upgrade
5,Other Operating Expenses,-0.79,-0.79,1.3,1.3,-3.15,-0.66,0.92,-0.89,-1.56,-1.85,2.17,-1.1,-0.39,-1.6,-3.8,-2.47,-0.82,-1.38,-0.46,2.01,Upgrade
6,Operating Expenses,4.43,4.43,5.25,5.25,3.33,4.02,9.97,3.64,3.04,2.73,20.01,3.16,4.38,2.5,0.55,2.58,4.1,6.09,6.93,8.46,Upgrade
7,Operating Income,-0.14,-0.14,-2.16,-2.16,0.91,-1.73,-9.44,-2.46,0.37,-1.43,-17.56,2.67,-2.34,-3.96,4.36,-2.39,4.16,-5.32,-8.16,-3.93,Upgrade
8,Interest Expense,-0.1,-0.1,-0.13,-0.13,-0.06,-0.06,-0.28,-0.04,-0.04,-0.27,-0.13,-0.21,-0.15,-0.16,-0.21,-,-0.35,-0.3,-,-0.13,Upgrade
9,Interest & Investment Income,-,-,1.67,1.67,-,-,1.77,-,-,-,0.64,-,-,-,0.95,-,-,-,1.18,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.07,0.07,-,-,0.13,-,-,-,-,-,-,-,0.14,-,-,-,1.12,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,-,-,-0,-,Upgrade
12,EBT Excluding Unusual Items,-0.24,-0.24,-0.56,-0.56,0.85,-1.79,-7.82,-2.5,0.33,-1.7,-17.05,2.46,-2.49,-4.11,5.24,-2.36,3.81,-5.62,-5.87,-4.06,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,-,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.72,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,0.02,0.02,-,-,0.06,-,-,-,-,-,-,-,0.13,-,-,-,0.24,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-0.64,-,-,-,-,-,-,-,0.06,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.7,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,0.44,-,-,-,-,-,-,-,0.27,-,-,-,7.24,-,Upgrade
19,Pretax Income,-0.24,-0.24,-0.53,-0.53,0.85,-1.79,-7.95,-2.5,0.33,-1.7,-17.05,2.46,-2.49,-4.11,5.69,-2.36,3.81,-5.62,-13.34,-4.06,Upgrade
20,Income Tax Expense,-,-,-,-,-,-,-,-,-,-,-0.02,-,0.01,0,-,-,-,-,-0.36,0.22,Upgrade
21,Earnings From Continuing Operations,-0.24,-0.24,-0.53,-0.53,0.85,-1.79,-7.95,-2.5,0.33,-1.7,-17.04,2.46,-2.49,-4.12,5.69,-2.36,3.81,-5.62,-12.98,-4.28,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.99,-0.74,-0.21,Upgrade
23,Net Income,-0.24,-0.24,-0.53,-0.53,0.85,-1.79,-7.95,-2.5,0.33,-1.7,-17.04,2.46,-2.49,-4.12,5.69,-2.36,3.91,-4.62,-13.72,-4.49,Upgrade
24,Net Income to Common,-0.24,-0.24,-0.53,-0.53,0.85,-1.79,-7.95,-2.5,0.33,-1.7,-17.04,2.46,-2.49,-4.12,5.69,-2.36,3.91,-4.62,-13.72,-4.49,Upgrade
25,Net Income Growth,-,-,-,-,156.93%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,271,Upgrade
27,Shares Outstanding (Diluted),326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,271,Upgrade
28,Shares Change (YoY),-,-,0.00%,-0.00%,-,-,-,-,-,-,-,-,-,-,0.16%,20.23%,56.25%,56.25%,56.00%,29.96%,Upgrade
29,EPS (Basic),-0.00,-0.00,-0.00,-0.00,0.00,-0.01,-0.02,-0.01,0.00,-0.01,-0.05,0.01,-0.01,-0.01,0.02,-0.01,0.01,-0.01,-0.04,-0.02,Upgrade
30,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,0.00,-0.01,-0.02,-0.01,0.00,-0.01,-0.05,0.01,-0.01,-0.01,0.02,-0.01,0.01,-0.01,-0.04,-0.02,Upgrade
31,EPS Growth,-,-,-,-,156.93%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Free Cash Flow,-1.04,-1.04,-1.88,-1.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,-0.00,-0.00,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,11.89%,11.89%,9.03%,9.03%,11.52%,7.91%,1.46%,3.16%,9.30%,4.43%,4.87%,10.21%,4.39%,-5.52%,13.97%,0.91%,27.41%,6.28%,-10.44%,18.85%,Upgrade
35,Operating Margin,-0.40%,-0.40%,-6.32%,-6.32%,2.48%,-5.93%,-25.84%,-6.59%,1.02%,-4.86%,-34.92%,4.68%,-5.01%,-14.98%,12.39%,-11.61%,13.80%,-43.57%,-69.35%,-16.34%,Upgrade
36,Profit Margin,-0.67%,-0.67%,-1.55%,-1.55%,2.32%,-6.15%,-21.77%,-6.69%,0.90%,-5.79%,-33.87%,4.31%,-5.35%,-15.59%,16.19%,-11.47%,12.96%,-37.88%,-116.59%,-18.67%,Upgrade
37,Free Cash Flow Margin,-2.88%,-2.88%,-5.48%,-5.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,EBITDA,-0.12,-0.12,-2.13,-2.13,0.95,-1.67,-9.38,-2.4,0.44,-1.36,-17.5,2.91,-2.18,-3.71,4.6,-1.51,4.24,-4.44,-7.28,-2.91,Upgrade
39,EBITDA Margin,-0.32%,-0.32%,-6.23%,-6.23%,2.58%,-5.73%,-25.68%,-6.41%,1.19%,-4.63%,-34.79%,5.10%,-4.68%,-14.06%,13.09%,-7.35%,14.07%,-36.36%,-61.88%,-12.12%,Upgrade
40,D&A For EBITDA,0.03,0.03,0.03,0.03,0.04,0.06,0.06,0.07,0.06,0.07,0.07,0.24,0.16,0.24,0.24,0.88,0.08,0.88,0.88,1.01,Upgrade
41,EBIT,-0.14,-0.14,-2.16,-2.16,0.91,-1.73,-9.44,-2.46,0.37,-1.43,-17.56,2.67,-2.34,-3.96,4.36,-2.39,4.16,-5.32,-8.16,-3.93,Upgrade
42,EBIT Margin,-0.40%,-0.40%,-6.32%,-6.32%,2.48%,-5.93%,-25.84%,-6.59%,1.02%,-4.86%,-34.92%,4.68%,-5.01%,-14.98%,12.39%,-11.61%,13.80%,-43.57%,-69.35%,-16.34%,Upgrade
