,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,24.05,24.05,108.26,-,18.53,-,13.71,-,55.1,-,33.49,-,46.78,-,84.81,-,41.87,-,22.29,-,Upgrade
1,Long-Term Investments,-,-,-,-,1.85,-,0.85,-,-,-,35.32,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,0.7,0.7,-,-,-,-,-,-,31.32,-,-,-,-,-,-,-,30.11,-,-,-,Upgrade
3,Loans & Lease Receivables,113.69,113.69,107,-,182.51,-,177.41,-,224.04,-,267.4,-,328.78,-,299.67,-,316.97,-,372.18,-,Upgrade
4,Other Receivables,182.56,182.56,201.11,-,103.73,-,135.4,-,72.93,-,7.53,-,3.02,-,5.29,-,-,-,4.11,-,Upgrade
5,"Property, Plant & Equipment",46.82,46.82,17.11,-,33.53,-,25.98,-,18.54,-,24.31,-,37.11,-,24.86,-,25.47,-,14.91,-,Upgrade
6,Goodwill,-,-,13.91,-,-,-,15.1,-,-,-,15.75,-,15.74,-,2.32,-,-,-,-,-,Upgrade
7,Other Intangible Assets,44.61,44.61,20.21,-,33.53,-,19.57,-,31.59,-,14.39,-,15.57,-,6.91,-,-,-,-,-,Upgrade
8,Other Current Assets,153.24,153.24,77.32,-,102.53,-,134.46,-,65.78,-,122.12,-,27.71,-,2.46,-,2.12,-,0.53,-,Upgrade
9,Long-Term Deferred Tax Assets,9.34,9.34,9.52,-,7.91,-,7.74,-,6.6,-,5.44,-,5.25,-,5.07,-,6.89,-,5,-,Upgrade
10,Other Long-Term Assets,26.07,26.07,55.87,-,56.84,-,60.09,-,7.65,-,6.12,-,2.44,-,8.22,-,1.27,-,7.56,-,Upgrade
