,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,189.44,280.08,404.84,650.94,410.66,340.85,526.03,465.57,330.87,346.43,150.95,130.78,99.15,157.83,206.9,224.83,94,106.81,261.38,254.8,Upgrade
1,Trading Asset Securities,250.32,170.09,300.41,-,350.45,80.07,100.06,-,50.04,-,40.01,96.06,36.17,174.96,230.54,56.32,70.42,90.52,180.82,100.3,Upgrade
2,Cash & Short-Term Investments,439.75,450.17,705.25,650.94,761.11,420.92,626.09,465.57,380.91,346.43,190.96,226.84,135.32,332.79,437.44,281.15,164.43,197.32,442.21,355.1,Upgrade
3,Cash Growth,-42.22%,6.95%,12.64%,39.81%,99.82%,21.50%,227.86%,105.24%,181.49%,4.10%,-56.35%,-19.32%,-17.70%,68.65%,-1.08%,-20.83%,-6.85%,-50.52%,417.61%,243.56%,Upgrade
4,Accounts Receivable,425.49,375.76,360.47,399.96,456.45,367.4,369.77,485.84,518.57,539.32,712.14,586.19,579.9,431.65,504.17,557.54,575.85,434.85,393.54,400.35,Upgrade
5,Other Receivables,1.59,1.68,0.96,1.14,1.17,1.47,1.22,3.01,1.26,4.87,2.72,3.89,4.41,1.53,1.37,1.58,1.09,1.7,0.99,0.3,Upgrade
6,Receivables,427.08,377.44,361.42,401.09,457.62,368.87,371,488.85,519.84,544.19,714.87,590.08,584.31,433.18,505.55,559.12,576.94,436.55,394.53,400.66,Upgrade
7,Inventory,380.4,377.74,383.7,393.79,310.9,253.86,226.29,252.05,297.19,291.67,319.6,321.17,297.38,239.64,194.64,245.57,223.59,199.22,180.95,178.6,Upgrade
8,Prepaid Expenses,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,135.34,119.2,108.63,96.12,70.59,60.87,49.3,40.61,66.61,29.25,33.85,27.22,50.47,18.03,6.01,9.36,53.77,12.76,10.64,114.95,Upgrade
10,Total Current Assets,1383,1325,1559,1542,1600,1105,1273,1247,1265,1212,1259,1165,1067,1024,1144,1095,1019,845.85,1028,1049,Upgrade
11,"Property, Plant & Equipment",1606,1549,1533,1496,1425,1047,920.12,850.5,613.73,571.42,768.34,569.46,572.42,531.85,534.17,536.44,516.2,471.64,458.08,459.86,Upgrade
12,Other Intangible Assets,241.32,242.71,244.11,244.19,245.26,246.58,247.9,249.21,250.53,251.8,47.33,47.61,47.9,48.18,48.47,48.75,49.04,49.35,49.66,49.97,Upgrade
13,Long-Term Deferred Tax Assets,14.2,14.14,13.84,13.34,9.95,9.09,9.39,10.57,9.47,6.79,7.26,6.93,5.99,4.48,4.83,6.09,5.95,4.74,4.62,4.94,Upgrade
14,Other Long-Term Assets,15.01,9.51,22.9,17.98,22.17,129.93,96.51,76.84,68.8,54.95,8.22,7.32,0.29,44.93,44.98,46.22,53.33,80.29,58.48,40.3,Upgrade
15,Total Assets,3259,3140,3372,3314,3302,2537,2547,2434,2207,2096,2090,1797,1694,1653,1776,1733,1643,1452,1599,1604,Upgrade
16,Accounts Payable,342.14,290.92,356.06,384.43,429.76,307.01,237.25,214.51,59.72,46.34,51.26,51.12,43.55,28.11,51.72,26.11,59.21,22.51,35.63,29.36,Upgrade
17,Accrued Expenses,0.32,19.12,5.24,37.16,0.38,19.33,1.86,45.42,0.26,31.7,1.61,33.02,0.27,18.32,0.25,33.88,0.31,27.64,1.35,28.99,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,5,26.03,50,100,85,15,2,67,67,67,95,50,155,235,Upgrade
19,Current Portion of Long-Term Debt,95.95,73.8,57.14,34.15,0.56,90.25,90,100.18,110,-,10,10,10,10,1,2,-,-,-,-,Upgrade
20,Current Income Taxes Payable,19.63,15.06,23.02,10.38,22.2,16.58,23.92,28.85,40.36,33.71,22.51,11.97,21.6,8.66,20.23,11.62,24.63,10.4,19.42,8.53,Upgrade
21,Current Unearned Revenue,11.58,6.39,2.61,1.28,4.89,3.63,3.67,8.15,12.7,3.95,4.08,2.75,0.77,1.08,2.26,0.97,0.35,0.17,-,0.42,Upgrade
22,Other Current Liabilities,40.89,21.08,54.84,23.38,40.33,18.42,46.7,17.56,47.62,23.9,46.16,12.22,33.53,31.65,38.46,53.84,29.21,16.57,21.78,25.05,Upgrade
23,Total Current Liabilities,510.5,426.37,498.92,490.78,498.12,455.22,408.4,440.68,320.67,239.59,220.62,136.07,111.72,164.83,180.92,195.41,208.7,127.3,233.18,327.36,Upgrade
24,Long-Term Debt,811.43,791.94,766.72,784.17,811.87,235.21,159.45,98.07,56.07,125,115,5,-,-,19,38,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,39.98,40.45,40.87,36.27,21.58,21.77,21.96,22.15,21.45,10.82,9.73,8.12,8.25,7.74,7.85,5.03,5.1,5.18,5.26,4.78,Upgrade
