,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,7594,6436,10881,12362,11945,13381,16946,23833,20590,10556,6437,Upgrade
1,Market Cap Growth,-47.93%,-47.93%,-8.91%,-7.61%,-29.51%,-43.86%,-17.70%,125.78%,219.88%,72.04%,-0.86%,Upgrade
2,Enterprise Value,6553,5096,9846,11454,10333,11620,15560,22719,20601,10571,6487,Upgrade
3,Last Close Price,1.64,1.39,2.35,2.67,2.58,2.89,3.66,5.15,4.45,2.44,1.49,Upgrade
4,PE Ratio,27.37,24.09,37.52,34.59,32.48,37.72,47.20,61.63,80.24,70.86,44.54,Upgrade
5,Forward PE,21.81,18.48,22.45,20.85,20.85,20.85,31.39,81.56,74.79,27.40,27.40,Upgrade
6,PS Ratio,5.18,4.68,7.79,9.68,9.63,11.21,14.92,23.86,26.99,15.19,8.60,Upgrade
7,PB Ratio,2.07,1.77,2.97,3.51,3.62,4.37,5.46,7.70,7.35,7.58,4.95,Upgrade
8,P/TBV Ratio,2.21,2.21,3.00,4.16,3.75,5.19,5.69,8.91,7.52,9.78,5.19,Upgrade
9,P/FCF Ratio,466.54,-,45.47,71.83,65.25,55.63,83.53,77.76,74.26,51.21,26.35,Upgrade
10,P/OCF Ratio,20.13,20.13,23.63,31.15,27.21,23.51,31.30,45.90,51.21,35.94,20.92,Upgrade
11,PEG Ratio,1.14,1.14,1.14,1.14,1.14,1.14,1.49,3.33,3.05,0.94,0.94,Upgrade
12,EV/Sales Ratio,4.76,3.70,7.05,8.97,8.33,9.73,13.70,22.75,27.01,15.21,8.67,Upgrade
13,EV/EBITDA Ratio,17.93,14.36,22.80,23.52,21.66,23.81,30.59,87.11,-,42.90,25.84,Upgrade
14,EV/EBIT Ratio,23.31,18.07,27.21,27.12,24.76,27.12,34.66,111.91,-,52.96,31.63,Upgrade
15,EV/FCF Ratio,402.56,-,41.15,66.55,56.44,48.31,76.70,74.12,74.30,51.29,26.55,Upgrade
16,Debt / Equity Ratio,0.03,0.03,0.00,0.00,0.00,0.00,0.01,0.03,0.08,0.31,0.30,Upgrade
17,Debt / FCF Ratio,6.89,-,0.04,0.09,0.06,0.05,0.09,0.30,0.80,2.12,1.62,Upgrade
18,Return on Capital Employed (ROCE),6.57%,6.57%,8.37%,11.34%,11.89%,13.09%,13.54%,6.30%,-,12.86%,12.81%,Upgrade
19,Earnings Yield,3.52%,4.15%,2.67%,2.89%,3.08%,2.65%,2.12%,1.62%,1.25%,1.41%,2.25%,Upgrade
20,FCF Yield,0.21%,0.25%,2.20%,1.39%,1.53%,1.80%,1.20%,1.29%,1.35%,1.95%,3.80%,Upgrade
21,Buyback Yield / Dilution,-0.56%,1.09%,-2.29%,0.37%,5.57%,1.35%,-2.27%,-5.68%,-12.70%,0.21%,9.41%,Upgrade
22,Total Shareholder Return,-0.56%,1.09%,-2.29%,0.37%,5.57%,1.35%,-2.27%,-5.68%,-12.70%,0.21%,9.41%,Upgrade
