,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,652.83,627.67,639.51,542.1,555.21,464.19,461.14,369.35,272.95,360.37,Upgrade
1,Revenue Growth (YoY),2.08%,15.79%,15.18%,16.78%,20.40%,25.68%,68.95%,2.49%,-11.53%,16.32%,Upgrade
2,Cost of Revenue,137.45,136.84,134.7,109.74,113.64,91.01,86.79,73.27,55.89,79.24,Upgrade
3,Gross Profit,515.38,490.83,504.81,432.35,441.58,373.18,374.35,296.08,217.06,281.13,Upgrade
4,"Selling, General & Admin",222.58,235.66,178.93,202.97,144.73,174.09,117.08,232.85,87.63,189.35,Upgrade
5,Research & Development,139.93,187.31,110.61,108.22,100.26,80.87,65.02,117.71,49.56,83.48,Upgrade
6,Other Operating Expenses,-18.81,-23.57,-22.46,-31.9,-19.34,-23.41,-23.61,-13.88,-33.24,-60.63,Upgrade
7,Operating Expenses,343.69,400.07,267.08,279.2,225.66,223.28,158.49,343.14,103.95,212.31,Upgrade
8,Operating Income,171.69,90.77,237.73,153.16,215.92,149.91,215.86,-47.06,113.11,68.82,Upgrade
9,Interest Expense,-0.88,-0.41,-0.32,-0.22,-0.42,-0.61,-2,-16.85,-8.84,-13.97,Upgrade
10,Interest & Investment Income,8.89,8.8,3.98,12.32,4.33,27.9,34.25,5.6,11.05,1.19,Upgrade
11,Earnings From Equity Investments,-1.37,0.49,-2.45,-0.61,-1.15,-0.48,-0.39,-2.35,-0.47,-0.06,Upgrade
12,Currency Exchange Gain (Loss),-1.61,-10.79,24.17,31.07,22.53,-24.54,-16.07,-14.08,-1.58,-2.01,Upgrade
13,Other Non Operating Income (Expenses),-,1.51,-,-1.99,-,0.24,-,-1.35,-,-0.22,Upgrade
14,EBT Excluding Unusual Items,176.73,90.37,263.12,193.72,241.21,152.42,231.65,-76.09,113.26,53.73,Upgrade
15,Gain (Loss) on Sale of Investments,31.92,42.52,-6.65,-27.43,-0.3,-51.3,0.22,201.29,-1.77,8.35,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.01,-0.05,-0.05,-0.29,0.1,-0.04,5.93,-0,-0.04,Upgrade
17,Asset Writedown,-,-,-,-21.31,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-213.72,-,-7.5,-,-0.11,-,-,-,-,Upgrade
19,Pretax Income,208.65,-80.84,256.42,137.43,240.62,101.11,231.82,131.13,111.49,62.05,Upgrade
20,Income Tax Expense,22.84,24.32,43.77,29.56,29.75,18.4,31.17,20.27,15.31,27.4,Upgrade
21,Earnings From Continuing Operations,185.81,-105.16,212.65,107.87,210.87,82.71,200.65,110.86,96.18,34.65,Upgrade
22,Minority Interest in Earnings,19.75,148.24,7.51,2.68,3.92,5.36,3.76,6.27,2.77,2.17,Upgrade
23,Net Income,205.56,43.08,220.16,110.55,214.78,88.07,204.41,117.14,98.95,36.82,Upgrade
24,Net Income to Common,205.56,43.08,220.16,110.55,214.78,88.07,204.41,117.14,98.95,36.82,Upgrade
25,Net Income Growth,-6.63%,-61.03%,2.50%,25.54%,5.08%,-24.82%,106.58%,218.11%,7.11%,-31.50%,Upgrade
26,Shares Outstanding (Basic),4421,4263,4449,4136,4330,4303,4315,4354,4322,3944,Upgrade
27,Shares Outstanding (Diluted),4452,4391,4501,4293,4518,4546,4580,4445,4334,3944,Upgrade
28,Shares Change (YoY),-1.09%,2.29%,-0.37%,-5.57%,-1.35%,2.27%,5.68%,12.70%,-0.21%,-9.41%,Upgrade
29,EPS (Basic),0.05,0.01,0.05,0.03,0.05,0.02,0.05,0.03,0.02,0.01,Upgrade
30,EPS (Diluted),0.05,0.01,0.05,0.03,0.05,0.02,0.04,0.03,0.02,0.01,Upgrade
31,EPS Growth,-6.12%,-62.59%,2.08%,34.49%,6.67%,-27.19%,96.54%,178.08%,9.03%,-24.68%,Upgrade
32,Free Cash Flow,-78.5,93.65,123.57,35.71,126.23,79.1,86.17,168.69,64.77,123.1,Upgrade
33,Free Cash Flow Per Share,-0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.04,0.01,0.03,Upgrade
34,Operating Margin,26.30%,14.46%,37.17%,28.25%,38.89%,32.29%,46.81%,-12.74%,41.44%,19.10%,Upgrade
35,Profit Margin,31.49%,6.86%,34.43%,20.39%,38.68%,18.97%,44.33%,31.71%,36.25%,10.22%,Upgrade
36,Free Cash Flow Margin,-12.02%,14.92%,19.32%,6.59%,22.74%,17.04%,18.69%,45.67%,23.73%,34.16%,Upgrade
37,EBITDA,208.48,121.72,270.27,180.36,241.52,175.12,239.23,-22.37,134.24,90.38,Upgrade
38,D&A For EBITDA,36.79,30.96,32.54,27.2,25.6,25.22,23.37,24.69,21.13,21.56,Upgrade
39,EBIT,171.69,90.77,237.73,153.16,215.92,149.91,215.86,-47.06,113.11,68.82,Upgrade
