,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3631,4223,3974,1859,4032,4378,3880,3089,4880,6746,6502,5204,4978,4532,3806,2897,3178,3441,2817,3094,Upgrade
1,Other Revenue,-291.37,291.37,-,481.41,-217.43,217.43,-,585.34,-94.73,94.73,-,456.32,-122.05,122.05,-,196.82,-40.56,40.56,-,269.27,Upgrade
2,Revenue,3340,4514,3974,2340,3815,4596,3880,3674,4785,6841,6502,5660,4856,4654,3806,3093,3138,3482,2817,3364,Upgrade
3,Revenue Growth (YoY),-12.45%,-1.77%,2.42%,-36.30%,-20.29%,-32.82%,-40.32%,-35.09%,-1.46%,46.98%,70.86%,82.98%,54.78%,33.67%,35.10%,-8.03%,11.24%,17.66%,-1.61%,47.92%,Upgrade
4,Cost of Revenue,3017,4083,3545,2086,3344,4094,3389,3079,3741,5080,4683,3804,3548,3660,3167,2637,2646,3018,2450,2799,Upgrade
5,Gross Profit,322.9,431.1,429.22,254.31,470.62,501.71,491.11,595.14,1044,1761,1819,1856,1308,994.45,638.45,456.19,491.36,464.03,366.52,564.58,Upgrade
6,"Selling, General & Admin",220.02,250.75,242.69,136.18,249.18,304.35,248.23,233.5,242.53,235.99,214.43,228.74,233.8,196.66,190.18,-39.98,236.78,241.3,213.29,320.48,Upgrade
7,Research & Development,154.54,147.95,128.85,163.12,155.02,142.16,144.36,226.85,197.22,200.17,158.64,236.03,133.43,112.78,89.54,133.03,81.03,82.99,56.08,145.12,Upgrade
8,Other Operating Expenses,-66.58,55.3,-48.14,94.77,7.11,11.91,-54.8,78.01,16.76,-7.84,12.93,53.38,6.96,2.21,8.41,33.51,0.14,0.41,0.85,45.01,Upgrade
9,Operating Expenses,268.75,491.56,301.4,382.08,330.79,466.94,339.64,587.14,445.98,429.39,395.9,558.98,380.5,311.7,299.22,135.42,322.8,322.31,286.75,503,Upgrade
10,Operating Income,54.15,-60.46,127.83,-127.77,139.83,34.77,151.47,8,598.16,1332,1423,1297,927.45,682.76,339.24,320.77,168.57,141.72,79.77,61.58,Upgrade
11,Interest Expense,-11.57,-20.82,-19.89,-12.25,-19.49,-15.23,-12.68,-17.8,-9.86,-13.69,-16.16,-21.49,-18.98,-18.33,-13.51,-9.11,-13.7,-16.26,-22.94,-8.85,Upgrade
12,Interest & Investment Income,65.17,21.5,25.5,21.66,10.43,38.94,25.72,10.45,14.83,42.32,45.7,56.31,19.76,2.95,17.41,28.19,12.68,6.17,6.68,-,Upgrade
13,Currency Exchange Gain (Loss),-2.33,2.33,-,30.9,-20.22,20.22,-,84.45,-67.77,67.77,-,-34.84,16.52,-16.52,-,-16.74,-9.52,9.52,-,13.8,Upgrade
14,Other Non Operating Income (Expenses),-32.19,39.79,-11.26,-36.7,13.89,7.71,-16.8,-52.25,50.24,-9.8,-18.25,-7.32,-43.82,1.6,-6.43,2.03,-17.27,-2.31,-4.99,-32.81,Upgrade
15,EBT Excluding Unusual Items,73.24,-17.66,122.18,-124.15,124.44,86.4,147.71,32.85,585.6,1418,1435,1290,900.93,652.46,336.7,325.14,140.75,138.84,58.52,33.72,Upgrade
16,Impairment of Goodwill,0.64,-0.64,-,-11.02,0.55,-0.55,-,-9.81,0.34,-0.34,-,-0.63,-,-,-,-8.13,-,-,-,-7.61,Upgrade
