,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8449,6340,5307,5770,6948,7893,8884,8333,7683,6475,8217,7217,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-19.68%,-19.68%,-40.27%,-30.76%,-9.56%,21.91%,8.12%,15.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,8167,6018,4879,5092,6271,7182,8004,7335,6685,5458,7085,7188,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,19.95,14.97,12.53,13.28,16.00,18.17,20.46,18.84,17.37,14.64,18.57,16.06,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,62.56,47.06,38.76,37.54,43.37,41.70,43.11,48.24,44.00,38.57,58.52,46.08,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,45.34,17.65,17.65,19.87,22.52,25.28,30.56,29.31,28.32,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,11.21,8.43,7.06,7.63,9.13,9.98,10.92,10.49,9.81,8.53,11.54,10.36,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,4.76,3.48,2.98,3.08,3.80,4.26,4.88,4.31,4.14,3.58,4.68,3.97,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,4.55,4.55,3.82,3.90,4.86,5.25,6.05,5.29,4.36,3.77,4.93,4.15,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-34.59,-,-,-,-,185.43,130.35,85.00,-,77.33,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,227.61,-,111.37,-,74.29,77.01,57.44,56.38,51.63,40.43,-,50.97,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,10.86,8.00,6.50,6.73,8.24,9.08,9.84,9.24,8.53,7.19,9.95,10.32,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,40.57,29.85,24.05,23.56,28.42,30.08,31.14,34.13,29.80,26.48,39.72,34.93,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,51.43,37.04,29.58,28.21,33.67,34.92,35.57,39.81,34.32,30.76,47.31,40.35,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-54.71,-,-31.81,-,-,-,-,163.24,113.43,71.65,-,77.02,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.14,0.14,0.16,0.11,0.10,0.04,0.01,0.01,0.01,0.02,0.03,0.05,0.15,0.16,0.16,0.21,0.21,-,0.22,0.22,0.15,Upgrade
16,Debt / EBITDA Ratio,1.28,1.49,1.24,0.83,1.12,0.39,0.08,0.08,0.10,0.13,0.45,0.32,0.71,0.74,0.46,1.24,0.58,-,0.51,0.51,0.62,Upgrade
17,Debt / FCF Ratio,-,-,-1.87,-,-,-,-,0.51,0.39,0.42,-,1.06,1.44,-,1.95,3.30,3.90,-,1.60,1.33,1.14,Upgrade
18,Asset Turnover,0.31,0.36,0.33,0.33,0.34,0.40,0.37,0.42,0.41,0.38,0.49,0.81,0.70,-,-,-,-,0.89,0.96,0.85,Upgrade,
19,Inventory Turnover,2.87,2.45,3.34,2.96,3.80,3.07,3.60,3.12,4.11,4.09,4.58,3.27,4.45,3.14,-,-,-,-,2.74,3.04,2.98,Upgrade
20,Quick Ratio,2.98,2.98,3.05,3.80,4.21,5.95,6.14,6.38,9.15,9.34,9.62,6.99,2.23,2.16,2.19,-,1.64,-,1.70,1.70,1.65,Upgrade
21,Current Ratio,3.45,3.45,3.46,4.32,4.69,6.59,6.71,6.92,9.81,10.11,10.28,7.43,2.66,2.78,2.77,-,2.20,-,2.29,2.29,2.20,Upgrade
22,Return on Equity (ROE),5.85%,7.93%,9.17%,3.53%,6.56%,11.82%,10.92%,10.37%,11.13%,5.30%,17.06%,23.58%,13.47%,25.79%,11.75%,-,-,28.87%,31.11%,16.84%,Upgrade,
23,Return on Assets (ROA),3.75%,5.03%,6.00%,3.28%,4.38%,7.24%,7.10%,5.95%,7.13%,2.57%,11.69%,8.38%,8.12%,-,-,-,-,17.44%,18.92%,9.44%,Upgrade,
24,Return on Capital (ROIC),4.10%,5.51%,6.63%,3.62%,4.84%,8.07%,7.82%,6.44%,7.66%,2.76%,12.89%,9.60%,9.25%,16.69%,6.91%,-,-,19.85%,21.93%,11.11%,Upgrade,
25,Return on Capital Employed (ROCE),8.17%,8.36%,8.62%,9.00%,9.42%,10.71%,12.08%,9.33%,10.34%,9.67%,8.39%,9.65%,17.30%,20.79%,21.91%,-,31.04%,-,25.01%,18.90%,14.66%,Upgrade
26,Earnings Yield,1.59%,2.12%,2.58%,2.66%,2.31%,2.40%,2.32%,2.07%,2.27%,2.59%,1.71%,2.17%,-,-,-,-,-,-,-,-,-,Upgrade
27,FCF Yield,-1.77%,-2.35%,-2.89%,-3.32%,-1.53%,0.08%,0.52%,0.54%,0.77%,1.18%,0.60%,1.29%,-,-,-,-,-,-,-,-,-,Upgrade
28,Dividend Yield,1.43%,-,-,-,1.88%,-,-,-,2.24%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,98.51%,5.87%,319.59%,3.32%,3.63%,38.31%,268.77%,0.35%,0.50%,1.43%,355.00%,1.47%,2.19%,4.26%,2.60%,8.06%,3.39%,252.94%,3.36%,3.36%,218.30%,Upgrade
30,Buyback Yield / Dilution,1.80%,3.39%,-9.49%,4.59%,7.97%,-7.92%,2.36%,-34.04%,-35.33%,-35.08%,-25.25%,-3.66%,-2.69%,5.84%,-19.49%,-12.32%,-12.55%,-17.33%,8.05%,-83.75%,-84.60%,Upgrade
31,Total Shareholder Return,3.24%,3.39%,-9.49%,4.59%,9.85%,-7.92%,2.36%,-34.04%,-33.09%,-35.08%,-25.25%,-3.66%,-2.69%,5.84%,-19.49%,-12.32%,-12.55%,-17.33%,8.05%,-83.75%,-84.60%,Upgrade
