,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,6252,5784,4718,5628,5533,5218,6315,5144,3851,3297,3917,4562,5632,6361,6992,8532,8064,8367,9163,7530,9698,Upgrade
1,Market Cap Growth,10.86%,10.86%,-25.29%,9.43%,43.70%,58.25%,61.21%,12.76%,-31.63%,-48.16%,-43.98%,-46.53%,-30.16%,-23.98%,-23.70%,13.31%,-16.84%,0.64%,-,-,-,Upgrade
2,Enterprise Value,4823,4302,3274,4113,4134,3669,4774,3520,2337,1762,2570,3019,4029,4782,5537,6672,6395,6797,7629,5913,9325,Upgrade
3,Last Close Price,32.88,30.42,24.50,29.23,28.73,27.10,32.42,26.41,19.77,16.93,19.56,22.78,28.13,31.76,34.44,42.03,39.73,41.22,45.14,36.79,47.38,Upgrade
4,PE Ratio,52.18,48.12,39.85,50.17,-,45.92,49.61,40.46,-,18.42,21.00,20.80,23.31,20.99,21.53,26.57,28.59,32.62,41.12,34.47,38.60,Upgrade
5,Forward PE,33.93,32.87,28.98,35.56,24.26,21.07,26.38,19.91,15.11,12.87,15.27,15.28,15.75,17.37,19.49,25.21,24.39,28.07,32.55,29.55,31.48,Upgrade
6,PS Ratio,3.83,3.53,2.86,3.33,3.22,2.97,3.46,2.83,2.14,1.79,2.15,2.45,2.93,3.14,3.42,4.18,4.26,4.64,5.11,4.14,5.14,Upgrade
7,PB Ratio,2.87,2.64,2.22,2.64,2.64,2.47,3.04,2.46,1.88,-,1.93,2.19,2.76,3.22,3.64,4.42,4.20,4.60,5.25,4.34,5.70,Upgrade
8,P/TBV Ratio,2.69,2.69,2.23,2.66,2.67,2.50,3.07,2.46,1.88,-,1.94,2.21,2.79,3.24,3.67,4.45,4.25,4.66,5.33,4.38,5.72,Upgrade
9,P/FCF Ratio,56.38,52.16,47.50,-,33.56,28.88,29.16,-,32.06,23.15,42.78,-,22.38,19.66,17.93,-,26.44,32.37,40.98,-,37.38,Upgrade
10,P/OCF Ratio,40.00,40.00,34.62,-,27.66,24.48,25.83,-,26.30,18.61,31.00,-,19.77,18.56,17.21,-,25.00,29.94,36.19,-,30.96,Upgrade
11,EV/Sales Ratio,2.95,2.63,1.99,2.43,2.41,2.09,2.62,1.94,1.30,0.96,1.41,1.62,2.10,2.36,2.71,3.27,3.38,3.77,4.25,3.25,4.94,Upgrade
12,EV/EBITDA Ratio,27.88,34.30,27.63,39.24,-,26.89,33.62,25.57,-,10.70,15.86,16.37,18.97,17.07,19.15,23.26,25.98,35.29,46.95,34.07,47.17,Upgrade
13,EV/EBIT Ratio,40.14,35.80,29.28,42.50,-,29.24,36.37,27.79,-,11.43,16.83,17.22,19.80,17.62,19.84,24.10,27.11,37.34,50.20,36.34,49.90,Upgrade
14,EV/FCF Ratio,43.49,38.79,32.97,-,25.07,20.31,22.04,-,19.46,12.37,28.06,-,16.01,14.78,14.20,-,20.97,26.30,34.12,-,35.94,Upgrade
15,Debt / Equity Ratio,0.08,0.08,0.09,0.09,0.10,0.11,0.12,0.09,0.06,-,0.07,0.14,0.15,0.13,0.19,0.20,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.99,0.64,0.51,0.93,-,0.96,0.77,1.02,0.77,-,0.42,1.86,0.76,0.99,0.71,1.44,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,1.55,1.55,1.87,-,1.26,1.27,1.12,-,1.06,-,1.55,-,1.24,0.77,0.92,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.49,0.49,0.49,0.52,0.49,0.54,0.53,-,-,0.53,0.49,0.62,0.54,0.56,0.60,0.87,0.67,0.70,0.48,0.82,Upgrade,
19,Inventory Turnover,2.18,1.89,2.16,2.08,2.66,1.98,2.51,2.16,-,-,2.30,1.93,2.51,1.30,1.55,1.96,2.76,1.42,1.62,1.06,1.88,Upgrade
20,Quick Ratio,1.84,1.84,1.71,1.76,1.68,1.78,1.77,1.91,1.79,-,1.74,1.82,1.79,1.94,1.66,1.97,2.11,1.85,1.73,1.88,1.77,Upgrade
21,Current Ratio,2.83,2.83,2.60,2.67,2.51,2.68,2.55,2.75,2.61,-,2.54,2.64,2.53,2.68,2.36,2.77,2.83,2.67,2.54,2.72,2.54,Upgrade
22,Return on Equity (ROE),6.71%,10.27%,7.23%,-2.07%,6.87%,10.18%,8.01%,-,-,7.95%,8.51%,7.99%,11.36%,16.49%,13.03%,21.14%,17.40%,17.27%,7.52%,18.11%,Upgrade,
23,Return on Assets (ROA),4.97%,4.97%,3.85%,-4.65%,4.27%,3.80%,3.44%,-,-,3.51%,2.76%,0.63%,4.55%,5.02%,5.20%,6.66%,6.15%,6.08%,2.26%,2.15%,Upgrade,
24,Return on Capital (ROIC),6.99%,7.05%,5.51%,-6.65%,6.12%,5.48%,4.98%,-,-,5.04%,3.91%,0.92%,6.82%,7.44%,7.69%,10.20%,9.68%,9.53%,3.52%,3.38%,Upgrade,
25,Return on Capital Employed (ROCE),5.16%,5.16%,4.91%,4.23%,-,5.45%,5.78%,5.62%,-,-,7.21%,7.65%,9.00%,12.11%,12.73%,11.85%,12.19%,9.91%,8.62%,9.30%,10.88%,Upgrade
26,Earnings Yield,1.92%,2.08%,2.51%,1.99%,2.10%,2.18%,2.02%,2.47%,3.27%,5.43%,4.76%,4.81%,4.29%,4.76%,4.65%,3.76%,3.50%,3.07%,2.43%,2.90%,2.59%,Upgrade
