,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11508,7985,2798,2860,3378,4064,3746,5209,6041,4428,5736,4982,5645,5653,6133,6832,7127,9173,12077,8138,7862,Upgrade
1,Market Cap Growth,96.51%,96.51%,-25.31%,-45.10%,-44.08%,-8.23%,-34.69%,4.55%,7.03%,-21.67%,-6.48%,-27.08%,-20.81%,-38.38%,-49.22%,-16.04%,-9.34%,42.53%,75.41%,-1.98%,22.64%,Upgrade
2,Enterprise Value,19662,19669,13583,14330,14848,15945,15890,17840,18672,17266,18741,16050,16712,16230,16987,14732,15028,16659,19269,13443,13166,Upgrade
3,Last Close Price,4.28,2.97,3.33,3.52,4.04,4.86,4.48,6.20,7.19,5.35,6.83,5.93,6.72,6.73,7.25,7.87,8.21,10.38,13.59,9.08,8.77,Upgrade
4,PE Ratio,4.61,10.20,-,-1.62,-,-,-,-,-,-,-,-19.18,-,-,39.42,59.41,-,83.70,126.74,93.96,-,Upgrade
5,Forward PE,-,-,-,-,-,-,27.16,27.16,27.16,24.18,31.50,30.67,35.43,35.76,30.99,28.03,31.39,44.69,58.25,38.06,40.00,Upgrade
6,PS Ratio,1.12,2.48,0.93,0.96,1.09,1.30,0.80,0.81,0.69,0.41,0.48,0.40,0.42,0.40,0.42,0.45,0.45,0.54,0.66,0.43,0.40,Upgrade
7,PB Ratio,3.16,0.90,0.90,0.89,1.06,0.92,0.81,1.04,1.16,0.58,0.75,0.65,0.74,0.69,0.75,0.95,0.94,1.19,1.54,1.03,1.00,Upgrade
8,P/TBV Ratio,1.16,1.16,2.67,2.44,2.96,2.08,1.75,2.07,2.30,0.94,1.22,1.06,1.51,1.25,1.34,2.25,2.09,2.46,3.14,2.06,2.05,Upgrade
9,P/FCF Ratio,-,-,-15.73,-6.75,-,-2.26,-,-,-,13.36,-,-188.35,8.37,-,-,73.90,-,134.75,-,-16.92,-,Upgrade
10,P/OCF Ratio,-,-,-6.29,-3.39,-,-,-,-,-,1.55,-,1.56,1.73,2.67,2.75,3.45,5.28,4.86,7.32,6.20,4.46,Upgrade
11,PEG Ratio,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,Upgrade
12,EV/Sales Ratio,6.10,6.10,4.50,4.79,4.79,5.11,3.40,2.77,2.14,1.59,1.58,1.29,1.25,1.16,1.17,0.96,0.96,0.98,1.06,0.72,0.67,Upgrade
13,EV/EBITDA Ratio,105.82,-,-,4045.40,-,-,-11.53,-,-,19.30,22.42,25.29,23.26,22.71,23.25,14.82,15.69,18.06,22.07,16.01,14.33,Upgrade
14,EV/EBIT Ratio,-,-,-,-37.98,-,-,-,-,-,35.95,46.41,78.25,61.66,64.98,-,27.27,29.55,34.90,43.54,31.91,-,Upgrade
15,EV/FCF Ratio,-18.30,-,-76.38,-33.82,-,-8.88,-,-,-,52.09,-,-606.75,24.78,-,-,159.36,-,244.70,-,-27.95,-,Upgrade
16,Debt / Equity Ratio,1.02,1.02,3.92,3.52,3.89,2.64,2.61,2.55,2.47,1.72,1.77,1.79,1.88,1.54,1.53,1.75,1.25,1.22,1.18,1.15,1.07,Upgrade
17,Debt / EBITDA Ratio,48.98,-,77.51,21.80,27.33,-,19.31,-,-,12.41,8.09,11.73,6.27,15.18,19.59,8.33,18.96,10.53,8.52,6.70,23.55,Upgrade
18,Debt / FCF Ratio,-,-,-68.37,-26.71,-,-6.50,-,-,-,39.76,-,-518.06,21.23,-,-,135.51,-,137.59,-,-18.91,-,Upgrade
19,Asset Turnover,0.14,0.13,0.15,0.11,0.10,0.12,0.15,0.10,0.28,0.32,0.42,0.37,0.43,0.44,0.65,0.57,0.59,0.64,0.76,0.81,Upgrade,
20,Inventory Turnover,8.73,7.32,5.43,4.84,5.58,6.11,5.97,7.38,15.18,7.25,6.49,6.30,4.35,5.86,5.62,6.43,4.87,5.47,6.05,6.17,6.54,Upgrade
