,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,544.91,576.06,805.9,873.37,712.77,783.29,669.69,761.97,723.24,526.42,640.51,443.38,811.35,702.37,1155,710.83,1195,746.74,984.34,1032,Upgrade
1,Other Revenue,-29.01,29.01,-,57.43,-26.39,26.39,-,61.63,-22.76,22.76,-,49.94,-25.28,25.28,-,39.73,-16,16,-,30.15,Upgrade
2,Revenue,515.9,605.07,805.9,930.79,686.38,809.68,669.69,823.61,700.49,549.17,640.51,493.32,786.07,727.65,1155,750.56,1179,762.73,984.34,1062,Upgrade
3,Revenue Growth (YoY),-24.84%,-25.27%,20.34%,13.01%,-2.01%,47.44%,4.56%,66.95%,-10.89%,-24.53%,-44.54%,-34.27%,-33.31%,-4.60%,17.32%,-29.34%,25.70%,-18.70%,12.39%,26.94%,Upgrade
4,Cost of Revenue,298.36,358.69,489.51,475.41,225.01,275.88,242.3,471.29,230.65,190.78,210.49,99.13,254.21,242.21,243.97,-67.8,281.16,152.04,459.14,311.2,Upgrade
5,Gross Profit,217.54,246.38,316.38,455.38,461.37,533.8,427.39,352.32,469.84,358.39,430.02,394.19,531.86,485.44,910.84,818.36,897.59,610.69,525.2,751.08,Upgrade
6,"Selling, General & Admin",227.6,258.23,283.47,407.46,420.66,462,422.89,328.33,433.52,382.93,304.95,418.36,449.59,408.28,719.23,759.15,752.15,428.44,384.07,585.53,Upgrade
7,Research & Development,27.38,24.86,25.93,63.74,29.12,35.69,25.17,35.81,30.88,22.51,45.66,97.96,35.78,36.05,27.88,90.07,18.67,15,7.79,15.71,Upgrade
8,Other Operating Expenses,-5.44,-4.87,-16.44,-27.03,-11.26,5.16,-2.94,66.11,-11.17,-5.92,-2.21,66.85,-6.48,1.67,2.71,81.42,-9.04,1.61,-7.92,47.33,Upgrade
9,Operating Expenses,255.04,277.99,295.31,434.7,446.38,502.68,447.65,385.56,491.76,389.46,359.65,577.82,484.71,443.15,751.28,931.91,766.54,441.24,383.94,647.6,Upgrade
10,Operating Income,-37.5,-31.61,21.07,20.68,14.99,31.12,-20.26,-33.25,-21.93,-31.07,70.37,-183.62,47.16,42.29,159.56,-113.54,131.06,169.45,141.26,103.48,Upgrade
11,Interest Expense,-14.55,-15.91,-15.41,-15.07,-16.68,-16.13,-17.24,-26.23,-17.16,-16.51,-22.01,-11.12,-11.58,-14.77,-24.45,-38.7,-23.29,-14.33,-2.86,-,Upgrade
