,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,721.65,785.26,701.83,788.65,674.21,754.9,606.95,653.11,538.6,-,Upgrade
1,Revenue Growth (YoY),2.82%,-0.43%,4.10%,4.47%,11.08%,15.59%,12.69%,-,-80.08%,-,Upgrade
2,Cost of Revenue,334.43,356.58,335.97,376.46,346.87,373.56,305.33,295.93,257.31,-,Upgrade
3,Gross Profit,387.23,428.68,365.87,412.2,327.34,381.33,301.62,357.18,281.29,-,Upgrade
4,"Selling, General & Admin",373.14,383.32,348.58,356.62,312.22,345.43,287.42,309.41,292.04,-,Upgrade
5,Other Operating Expenses,-3.33,-4.18,-4.35,-5.06,-4.82,-30.06,-4.56,-7.94,-8.51,-,Upgrade
6,Operating Expenses,369.81,379.13,344.24,351.57,307.4,315.36,282.87,301.47,283.53,-,Upgrade
7,Operating Income,17.42,49.55,21.63,60.63,19.95,65.97,18.75,55.71,-2.24,-,Upgrade
8,Interest Expense,-3.82,-3.71,-3.56,-3.48,-3.45,-3.12,-2.92,-2.98,-2.82,-,Upgrade
9,Interest & Investment Income,3.15,3.21,2.21,1.39,0.82,0.85,0.33,-,1.26,-,Upgrade
10,EBT Excluding Unusual Items,16.75,49.05,20.28,58.54,17.32,63.71,16.16,52.74,-3.8,-,Upgrade
11,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.46,4.67,-,-,-,Upgrade
12,Asset Writedown,-,-,-,-,-,2.15,-2.15,-,-,-,Upgrade
13,Other Unusual Items,-,1.79,-,0.71,2.47,1.44,1.5,2.55,11.43,-,Upgrade
14,Pretax Income,16.75,50.85,20.28,59.25,19.79,67.77,20.18,55.29,7.63,-,Upgrade
15,Income Tax Expense,3.98,8.34,5.08,8.16,3.1,10.31,3.24,0.61,1.16,-,Upgrade
16,Earnings From Continuing Operations,12.77,42.51,15.2,51.1,16.69,57.46,16.94,54.68,6.47,-,Upgrade
17,Earnings From Discontinued Operations,-,-,-,-,-,-,5.97,3004,75.58,-,Upgrade
18,Net Income,12.77,42.51,15.2,51.1,16.69,57.46,22.91,3058,82.05,-,Upgrade
19,Net Income to Common,12.77,42.51,15.2,51.1,16.69,57.46,22.91,3058,82.05,-,Upgrade
20,Net Income Growth,-16.00%,-16.80%,-8.93%,-11.07%,-27.16%,-98.12%,-72.08%,-,-0.45%,-,Upgrade
21,Shares Outstanding (Basic),777,777,777,776,776,776,776,767,763,-,Upgrade
22,Shares Outstanding (Diluted),778,777,778,777,777,776,776,767,763,-,Upgrade
23,Shares Change (YoY),-0.04%,0.04%,0.07%,0.10%,0.14%,1.24%,1.79%,-,0.00%,-,Upgrade
24,EPS (Basic),0.02,0.05,0.02,0.07,0.02,0.07,0.03,3.99,0.11,-,Upgrade
25,EPS (Diluted),0.02,0.05,0.02,0.07,0.02,0.07,0.03,3.99,0.11,-,Upgrade
26,EPS Growth,-18.24%,-17.97%,-6.81%,-11.05%,-28.86%,-98.14%,-72.44%,-,-0.91%,-,Upgrade
27,Free Cash Flow,74.32,140.88,40.2,168.82,4.8,130.44,21.78,69.59,-89.88,-,Upgrade
28,Free Cash Flow Per Share,0.10,0.18,0.05,0.22,0.01,0.17,0.03,0.09,-0.12,-,Upgrade
29,Dividend Per Share,0.020,0.040,0.020,0.050,0.020,0.050,0.020,-,0.060,-,Upgrade
30,Dividend Growth,0%,-20.00%,0%,0%,0%,-,-66.67%,-,0%,-,Upgrade
31,Operating Margin,2.41%,6.31%,3.08%,7.69%,2.96%,8.74%,3.09%,8.53%,-0.42%,-,Upgrade
32,Profit Margin,1.77%,5.41%,2.17%,6.48%,2.48%,7.61%,3.77%,468.28%,15.23%,-,Upgrade
33,Free Cash Flow Margin,10.30%,17.94%,5.73%,21.41%,0.71%,17.28%,3.59%,10.66%,-16.69%,-,Upgrade
34,EBITDA,41.91,73.29,43.97,81.77,41.36,86.29,38.56,76.11,19.73,-,Upgrade
35,D&A For EBITDA,24.49,23.74,22.34,21.14,21.42,20.32,19.81,20.39,21.97,9.28,Upgrade
36,EBIT,17.42,49.55,21.63,60.63,19.95,65.97,18.75,55.71,-2.24,-,Upgrade
