,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,20.07,20.07,8.97,8.97,9.39,-,4.19,-,5,-,4.08,-,23.41,-,2.19,-,1.98,-,4.61,-,Upgrade
1,Short-Term Investments,4.32,4.32,-,-,3.18,-,-,-,0.81,-,0.81,-,0.81,-,1.01,-,0.93,-,11.49,-,Upgrade
2,Cash & Short-Term Investments,24.39,24.39,8.97,8.97,12.57,4.19,4.19,5.81,5.81,-,4.9,24.22,24.22,-,3.2,2.9,2.9,-,16.1,14.31,Upgrade
3,Cash Growth,94.08%,482.52%,114.28%,54.42%,116.30%,-,-14.48%,-76.01%,-76.01%,-,52.86%,734.24%,734.24%,-,-80.10%,-79.72%,-75.84%,-,-,-,Upgrade
4,Accounts Receivable,11.02,11.02,9.25,9.25,9.32,-,5.78,-,9.94,-,9.82,-,8.17,-,4.78,-,3.82,-,11.99,-,Upgrade
5,Other Receivables,9.09,9.09,3.22,3.22,6.46,-,20.07,-,0.94,-,5.64,-,6.36,-,8.13,-,8.37,-,9.52,-,Upgrade
6,Receivables,20.1,20.1,12.47,12.47,15.78,-,25.85,-,10.88,-,16.66,-,18.84,-,28.34,-,34.14,-,35,-,Upgrade
7,Inventory,0.24,0.24,5.52,5.52,0.57,-,0.26,-,1.49,-,1.12,-,0.8,-,0.45,-,0.77,-,0.43,-,Upgrade
8,Prepaid Expenses,12.45,12.45,30.53,30.53,10.58,-,8.82,-,6.72,-,6.94,-,12.47,-,2.95,-,3.25,-,9.43,-,Upgrade
9,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.37,-,Upgrade
10,Total Current Assets,57.18,57.18,57.5,57.5,39.48,-,39.11,-,24.89,-,29.61,-,56.33,-,34.94,-,41.05,-,63.33,-,Upgrade
11,"Property, Plant & Equipment",165.85,165.85,165.1,165.1,168.98,-,143.39,-,125.07,-,114.58,-,114.3,-,114.23,-,110.12,-,221.85,-,Upgrade
12,Long-Term Investments,0.07,0.07,0.1,0.1,0.1,-,0.18,-,0.18,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58,-,0.58,-,2.51,-,Upgrade
14,Other Intangible Assets,88.21,88.21,89.95,89.95,90.77,-,78.55,-,80.98,-,71.46,-,71.03,-,72.1,-,69.51,-,159.41,-,Upgrade
15,Other Long-Term Assets,27.18,27.18,-,-,-,-,0.34,-,8.74,-,-,-,3.58,-,4.59,-,4.41,-,5.53,-,Upgrade
16,Total Assets,338.49,338.49,312.65,312.65,299.34,-,261.57,-,239.86,-,215.65,-,245.24,-,226.44,-,225.67,-,452.63,-,Upgrade
17,Accounts Payable,3.98,3.98,1.76,1.76,3.61,-,0.51,-,1.15,-,0.77,-,0.87,-,2.54,-,0.86,-,1.71,-,Upgrade
18,Accrued Expenses,6.34,6.34,-,-,-,-,49.21,-,40.61,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Short-Term Debt,13.16,13.16,16.13,16.13,13.35,-,16.01,-,11.03,-,2.78,-,4.23,-,4.18,-,6.22,-,0.29,-,Upgrade
20,Current Portion of Long-Term Debt,58.03,58.03,51.88,51.88,36.28,-,28.15,-,10.73,-,24.86,-,34.85,-,68.1,-,64.2,-,57.07,-,Upgrade
21,Current Portion of Leases,4.75,4.75,6.03,6.03,4.62,-,1.51,-,1.58,-,1.37,-,1.41,-,0.64,-,1.1,-,1.62,-,Upgrade
22,Current Income Taxes Payable,1.61,1.61,0.2,0.2,-,-,-,-,0.02,-,-,-,0.02,-,-,-,-,-,0,-,Upgrade
23,Current Unearned Revenue,42.23,42.23,48.25,48.25,40.3,-,14.51,-,10.8,-,42.44,-,42.89,-,41.44,-,38.03,-,35.77,-,Upgrade
24,Other Current Liabilities,31.16,31.16,35.77,35.77,34.08,-,-,-,-,-,12.76,-,15.34,-,14.18,-,8,-,13.8,-,Upgrade
25,Total Current Liabilities,161.25,161.25,160.02,160.02,132.23,-,109.89,-,75.91,-,84.98,-,99.6,-,131.09,-,118.42,-,110.26,-,Upgrade
