,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,13368,14427,13580,14544,12931,12019,9521,8522,8169,8467,Upgrade
1,Revenue Growth (YoY),-1.56%,-0.80%,5.02%,21.00%,35.82%,41.04%,16.55%,0.65%,6.04%,18.35%,Upgrade
2,Cost of Revenue,11070,11136,10623,10912,9350,9880,7755,7175,6699,6880,Upgrade
3,Gross Profit,2298,3291,2957,3632,3581,2139,1766,1347,1469,1587,Upgrade
4,"Selling, General & Admin",1412,1565,1441,1461,1349,1306,1044,1145,1056,1156,Upgrade
5,Other Operating Expenses,-172.78,-100.98,-37.84,-67.97,-180.92,-27.78,-108.68,-121.18,-155.24,-331.98,Upgrade
6,Operating Expenses,1234,1433,1436,1385,1165,1303,927.48,1030,906.36,824.22,Upgrade
7,Operating Income,1064,1858,1520,2247,2416,836.35,838.48,316.93,562.89,763.02,Upgrade
8,Interest Expense,-102.09,-69.47,-95.58,-145.25,-93.26,-74.57,-98.15,-93.95,-112.11,-86.56,Upgrade
9,Interest & Investment Income,218.37,195.22,135.28,78.4,22.37,21.91,14.36,18.98,24.67,62.57,Upgrade
10,Earnings From Equity Investments,-,-,-0.19,-0.39,-0.89,-4.75,-5.47,-3.15,-6.22,-2.23,Upgrade
11,Currency Exchange Gain (Loss),47.83,-51.28,197.54,212.17,143.42,47.92,-8.52,89.89,-21.07,-30.53,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-50,-,-,-,Upgrade
13,EBT Excluding Unusual Items,1228,1932,1757,2392,2487,826.86,690.7,328.7,448.15,706.28,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-7.48,-,-,-,-,-,-22.68,Upgrade
15,Gain (Loss) on Sale of Assets,-,160.75,-,-11.53,-,-1.59,-,-6.22,-,-2.37,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-,12.25,Upgrade
17,Pretax Income,1228,2093,1757,2373,2487,825.27,690.7,322.48,448.15,693.48,Upgrade
18,Income Tax Expense,186.63,486.69,219.43,537.91,461.32,135.68,99.65,71.89,68.85,168.96,Upgrade
19,Net Income,1041,1606,1538,1835,2026,689.59,591.05,250.6,379.3,524.52,Upgrade
20,Net Income to Common,1041,1606,1538,1835,2026,689.59,591.05,250.6,379.3,524.52,Upgrade
21,Net Income Growth,-32.29%,-12.47%,-24.09%,166.11%,242.78%,175.18%,55.82%,-52.22%,-38.09%,-65.72%,Upgrade
22,Shares Outstanding (Basic),2521,2537,2534,2535,2534,2534,2533,2534,2534,2537,Upgrade
23,Shares Outstanding (Diluted),2521,2537,2534,2537,2534,2534,2533,2534,2534,2538,Upgrade
24,Shares Change (YoY),-0.52%,0.02%,0.03%,0.11%,0.01%,0.01%,-0.01%,-0.16%,-0.50%,-0.37%,Upgrade
25,EPS (Basic),0.41,0.63,0.61,0.72,0.80,0.27,0.23,0.10,0.15,0.21,Upgrade
26,EPS (Diluted),0.41,0.63,0.61,0.72,0.80,0.27,0.23,0.10,0.15,0.21,Upgrade
27,EPS Growth,-31.94%,-12.49%,-24.11%,165.82%,242.73%,175.19%,55.85%,-52.16%,-37.78%,-65.58%,Upgrade
28,Free Cash Flow,2166,-966.14,509.74,1810,801.82,1838,438.77,-1170,386.74,-372.76,Upgrade
29,Free Cash Flow Per Share,0.86,-0.38,0.20,0.71,0.32,0.73,0.17,-0.46,0.15,-0.15,Upgrade
30,Dividend Per Share,0.146,0.200,0.210,0.254,0.279,0.095,0.082,0.034,0.052,0.073,Upgrade
31,Dividend Growth,-30.48%,-21.26%,-24.73%,167.37%,240.24%,176.97%,57.09%,-53.01%,-37.41%,-63.84%,Upgrade
32,Operating Margin,7.96%,12.88%,11.19%,15.45%,18.68%,6.96%,8.81%,3.72%,6.89%,9.01%,Upgrade
33,Profit Margin,7.79%,11.13%,11.32%,12.62%,15.67%,5.74%,6.21%,2.94%,4.64%,6.19%,Upgrade
34,Free Cash Flow Margin,16.20%,-6.70%,3.75%,12.45%,6.20%,15.29%,4.61%,-13.73%,4.73%,-4.40%,Upgrade
35,EBITDA,1639,2390,2083,2808,2987,1446,1448,931.58,1176,1340,Upgrade
36,D&A For EBITDA,575.68,532.41,562.59,560.85,571.67,609.35,609.63,614.65,613.59,577.35,Upgrade
37,EBIT,1064,1858,1520,2247,2416,836.35,838.48,316.93,562.89,763.02,Upgrade
