,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9838,6856,6900,7008,7970,3542,1623,1231,1846,1881,Upgrade
1,Short-Term Investments,120.73,102.15,120.68,74.68,52.26,43.08,39.4,34.57,38.35,38.71,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,800,-,Upgrade
3,Cash & Short-Term Investments,9959,6958,7020,7083,8022,3586,1663,1266,2685,1919,Upgrade
4,Cash Growth,41.86%,-1.76%,-12.49%,97.54%,382.54%,183.27%,-38.07%,-34.06%,-9.84%,-31.02%,Upgrade
5,Accounts Receivable,2277,1049,1851,1061,1612,1779,1405,1322,1325,1617,Upgrade
6,Other Receivables,58.8,65.6,2.81,7.96,13.11,2.91,-,-,-,20.18,Upgrade
7,Receivables,2341,1130,1876,1084,1643,1787,1413,1373,1395,1709,Upgrade
8,Inventory,4799,6123,5825,5846,6323,4593,5331,3781,3931,3627,Upgrade
9,Restricted Cash,3758,4024,533.5,631.37,-,512.39,-,-,-,-,Upgrade
10,Other Current Assets,769.31,1480,496.38,1208,716.01,723.42,1351,2174,361.76,737.04,Upgrade
11,Total Current Assets,21626,19715,15751,15852,16705,11201,9757,8594,8372,7993,Upgrade
12,"Property, Plant & Equipment",12867,12538,10680,10288,9875,10080,10198,10516,10858,11236,Upgrade
13,Long-Term Investments,10.2,10,10,10.19,10.72,14.09,18.84,20.82,23.96,28.19,Upgrade
14,Other Intangible Assets,60.29,51.33,45.37,45.45,45.62,48.32,49.67,50.75,45.76,40.66,Upgrade
15,Long-Term Deferred Tax Assets,30.56,8.6,35.67,41.93,95.54,107.58,109.08,123.35,119.81,146.64,Upgrade
16,Other Long-Term Assets,238.07,237.99,365.78,150.4,144.33,59.93,55.07,51.19,25.83,14.65,Upgrade
17,Total Assets,34901,32561,26888,26389,26876,21511,20188,19356,19446,19459,Upgrade
18,Accounts Payable,1564,1411,1197,1465,1607,1546,1540,1249,1297,1404,Upgrade
19,Accrued Expenses,517.55,478.7,448.91,433.97,357.54,347.9,340.83,396.83,381.96,408.81,Upgrade
20,Current Portion of Long-Term Debt,10903,9578,4965,5369,4867,1722,2923,3009,1830,935.17,Upgrade
21,Current Portion of Leases,0.06,0.49,0.87,0.89,0.78,0.77,0.04,0.39,0.82,0.83,Upgrade
22,Current Income Taxes Payable,243.43,230.48,225,264.91,286.72,158.41,104.5,84.51,48.5,101.59,Upgrade
23,Current Unearned Revenue,791.03,537.01,758.47,786.39,697.83,685.87,649.83,505.11,424.41,624.71,Upgrade
24,Other Current Liabilities,1766,1809,1205,1069,894.5,912.53,979.9,1021,1027,1336,Upgrade
