,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7828,7858,7187,8580,9790,9047,10430,10765,10765,7828,10576,11080,13371,13492,16288,11989,8595,9669,9609,6706,8438,Upgrade
1,Market Cap Growth,-13.15%,-13.15%,-31.09%,-20.30%,-9.07%,15.58%,-1.38%,-2.84%,-19.49%,-41.99%,-35.07%,-7.58%,55.57%,39.54%,69.50%,78.76%,1.86%,166.12%,137.04%,71.36%,173.70%,Upgrade
2,Enterprise Value,6023,5893,5287,9693,12411,11512,12541,16032,15213,12127,16390,18928,21219,21201,25451,20728,16887,19426,19685,16387,18118,Upgrade
3,Last Close Price,7.70,7.67,6.91,8.24,9.41,8.69,10.02,10.34,10.34,7.52,10.11,10.60,12.79,12.90,15.57,11.32,8.12,9.20,9.07,6.33,7.97,Upgrade
4,PE Ratio,32.24,33.22,29.92,36.81,32.27,69.75,223.46,99.23,-,-,44.07,32.36,-,18.51,22.94,18.11,13.46,16.90,19.93,18.42,24.49,Upgrade
5,Forward PE,27.14,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,Upgrade
6,PS Ratio,1.91,1.97,1.78,2.04,2.14,1.16,0.98,0.84,0.83,0.54,0.81,0.91,1.08,1.04,1.15,0.86,0.63,0.94,0.98,0.65,0.82,Upgrade
7,PB Ratio,1.92,1.65,1.52,1.81,2.09,1.94,2.26,2.36,1.93,1.32,1.65,1.70,2.06,2.18,2.49,1.84,1.32,1.59,1.92,1.36,1.80,Upgrade
8,P/TBV Ratio,2.08,2.08,1.92,2.28,2.64,2.48,2.89,3.04,3.20,2.13,2.48,2.54,3.07,3.41,4.31,3.18,2.32,2.90,3.84,2.75,3.29,Upgrade
9,P/FCF Ratio,138.41,-,29.64,-,37.25,-71.13,124.61,8.53,-,2.55,2.58,-,2.04,1.81,2.11,2.16,2.00,2.07,244.70,-,-2.51,Upgrade
10,P/OCF Ratio,37.85,-,19.44,20.55,20.65,92.52,29.80,7.46,-,2.39,2.46,-,1.95,1.75,2.05,2.10,1.93,2.00,55.25,-,-2.55,Upgrade
11,EV/Sales Ratio,1.51,1.48,1.31,2.31,2.71,1.47,1.18,1.26,1.17,0.83,1.25,1.56,1.72,1.64,1.80,1.49,1.24,1.88,2.01,1.59,1.76,Upgrade
12,EV/EBITDA Ratio,17.49,17.80,17.09,30.96,34.39,30.15,26.60,25.03,22.43,17.81,21.86,25.65,29.27,25.09,27.58,24.28,20.13,25.28,31.89,32.27,36.51,Upgrade
13,EV/EBIT Ratio,31.04,27.94,27.48,50.06,50.75,42.87,34.44,30.14,26.43,20.75,25.02,29.23,33.32,27.96,30.24,26.71,22.05,27.72,35.85,36.98,42.06,Upgrade
14,EV/FCF Ratio,106.50,-,21.81,-,47.23,-90.51,149.82,12.70,-,3.95,3.99,-,3.23,2.84,3.30,3.74,3.94,4.15,501.26,-,-5.38,Upgrade
15,Debt / Equity Ratio,0.10,0.10,0.12,0.14,0.47,0.74,0.78,1.06,1.39,1.20,1.25,1.43,1.43,1.70,1.56,1.72,1.76,1.78,2.20,2.37,2.27,Upgrade
16,Debt / EBITDA Ratio,1.36,1.21,1.47,2.04,7.50,11.67,8.76,9.38,22.28,10.84,7.50,13.93,27.03,11.28,10.05,18.24,14.03,8.70,14.88,20.93,19.98,Upgrade
17,Debt / FCF Ratio,8.25,-,2.40,-,8.30,-27.35,42.86,3.83,-,2.32,1.95,-,1.41,1.41,1.32,2.02,2.67,2.31,280.15,-,-3.17,Upgrade
18,Asset Turnover,0.56,0.65,0.50,0.51,0.33,0.41,0.14,0.30,0.24,-,-,0.38,0.14,0.15,0.11,0.43,0.23,0.14,0.10,0.23,Upgrade,
19,Inventory Turnover,0.78,2.91,3.65,3.32,1.04,0.37,0.56,0.12,0.32,0.25,-,-,0.42,0.12,0.14,0.10,0.48,0.22,0.13,0.09,0.22,Upgrade
20,Quick Ratio,2.88,2.88,2.61,2.62,2.24,0.81,0.84,0.95,0.12,0.12,0.13,-,0.13,0.10,0.11,0.10,0.12,0.11,0.07,0.09,0.09,Upgrade
21,Current Ratio,3.45,3.45,3.02,3.02,2.49,1.78,1.75,1.71,1.10,1.13,1.12,-,1.15,1.12,1.17,1.16,1.17,1.19,1.16,1.17,1.15,Upgrade
