,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,82901,81278,79571,77960,73371,74719,75285,77930,96896,102543,100135,99686,91198,121763,111962,135551,129574,108809,98042,75201,63530,Upgrade
1,Market Cap Growth,8.78%,8.78%,5.69%,0.04%,-24.28%,-27.13%,-24.82%,-21.82%,6.25%,-15.78%,-10.56%,-26.46%,-29.62%,11.91%,14.20%,80.25%,103.96%,91.25%,98.14%,53.95%,42.48%,Upgrade
2,Enterprise Value,80539,78915,82545,83409,77065,78413,81635,88325,106768,112416,111498,113086,100830,131395,121667,144261,135734,114968,102561,78592,66918,Upgrade
3,Last Close Price,50.03,49.05,48.02,46.55,43.63,44.43,44.77,45.90,57.16,60.49,59.07,58.66,53.67,71.65,65.89,79.43,75.93,63.76,59.70,46.33,38.85,Upgrade
4,PE Ratio,18.39,18.00,19.34,20.70,22.97,27.26,24.23,24.83,30.62,34.67,50.28,97.52,80.73,-,50.99,45.93,44.28,43.13,42.45,36.17,34.72,Upgrade
5,Forward PE,17.01,16.93,17.18,17.49,18.23,17.57,19.26,17.93,23.90,25.01,27.77,33.04,30.51,35.92,31.45,38.04,38.86,33.21,33.33,27.39,27.00,Upgrade
6,PS Ratio,0.72,0.71,0.70,0.67,0.63,0.64,0.67,0.70,0.90,0.98,0.99,1.06,1.01,1.41,1.39,1.87,1.98,1.80,1.75,1.43,1.29,Upgrade
7,PB Ratio,3.76,3.47,3.39,3.62,3.48,3.57,3.66,-,4.96,5.30,5.60,5.97,5.60,7.62,6.90,8.76,8.57,7.27,7.77,6.81,6.01,Upgrade
8,P/TBV Ratio,4.06,4.06,3.97,4.34,4.14,4.26,4.38,-,5.94,6.46,6.93,7.49,7.09,9.63,8.70,10.78,10.46,8.79,9.56,8.55,7.57,Upgrade
9,P/FCF Ratio,-,-,9.75,13.22,-,8.00,11.51,12.93,-,-,52.09,-522.81,-,-,-70.53,-38.44,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,7.10,8.61,-,5.88,7.62,7.80,12.01,15.04,14.06,20.19,-,38.80,35.58,173.74,-,224.23,-,23.47,-,Upgrade
11,PEG Ratio,0.55,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,Upgrade
