,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,220.47,419.57,295.51,295.51,386.16,444.42,365.16,159.33,304.04,351.19,313.97,171.57,410.43,261.83,273.08,171.6,298.29,238.46,174.87,121.92,Upgrade
1,Other Revenue,-,-5.55,2.77,2.77,23.52,-10.83,10.83,-,19.2,-7.34,7.34,-,27.41,-8.45,8.45,-,28.51,-16.85,16.85,-,Upgrade
2,Revenue,220.47,414.02,298.29,298.29,409.68,433.59,376,159.33,323.24,343.85,321.31,171.57,437.84,253.38,281.53,171.6,326.81,221.61,191.72,121.92,Upgrade
3,Revenue Growth (YoY),-46.18%,-4.51%,-20.67%,87.21%,26.74%,26.10%,17.02%,-7.13%,-26.17%,35.70%,14.13%,-0.02%,33.98%,14.34%,46.84%,40.76%,12.95%,-0.69%,-,-,Upgrade
4,Cost of Revenue,-182.49,81.58,50.46,50.46,66.14,67.62,64.31,31.45,52.1,43.07,36.36,25.94,56.76,30.93,32.57,23.47,52.61,20.19,24.67,17.45,Upgrade
5,Gross Profit,402.96,332.45,247.83,247.83,343.54,365.97,311.69,127.88,271.14,300.77,284.96,145.63,381.08,222.45,248.95,148.14,274.2,201.42,167.05,104.46,Upgrade
6,"Selling, General & Admin",-579.56,211.41,184.08,184.08,246.27,271.33,261.35,101.37,237.39,249.09,249.37,117.29,330.98,186.55,207.16,117.82,227.64,161.4,130.9,82.95,Upgrade
7,Research & Development,-104.03,42.21,30.91,30.91,66.02,24.36,20.76,23.08,44.35,18.04,30.27,21.55,26.39,11.66,28.86,10.49,18.97,8.4,21.68,7.38,Upgrade
8,Other Operating Expenses,1027,-3.68,2.55,2.55,7.29,-1.43,1.99,-0.36,14.15,-0.57,-3.26,-2.77,4.09,0.96,0.36,1.12,5.17,0.11,1.05,0.67,Upgrade
