,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,6201,4999,4401,4789,4694,4321,3978,4267,3491,3720,4369,4509,8665,6709,5708,5911,9555,5765,5542,4725,4442,Upgrade
1,Market Cap Growth,15.68%,15.68%,10.63%,12.22%,34.43%,16.15%,-8.95%,-5.36%,-59.71%,-44.55%,-23.45%,-23.72%,-9.32%,16.38%,2.99%,25.10%,115.10%,26.25%,16.82%,-16.27%,30.58%,Upgrade
2,Enterprise Value,5726,4583,4049,4533,4437,4004,3804,4121,3345,3538,4256,4298,8454,6450,5446,5581,9225,5494,5287,4425,4142,Upgrade
3,Last Close Price,19.50,15.72,13.84,15.06,14.76,13.59,12.51,13.42,10.98,11.70,13.74,14.16,27.21,21.07,17.93,18.36,29.67,17.90,17.21,14.58,13.71,Upgrade
4,PE Ratio,-,-97.27,-97.91,-112.63,-,-30.14,-32.79,-32.76,-,32.21,37.21,31.80,60.01,42.67,40.53,45.67,78.64,53.43,54.20,52.33,46.65,Upgrade
5,Forward PE,-,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,23.93,27.54,50.08,23.73,23.73,23.73,23.73,Upgrade
6,PS Ratio,5.54,4.48,3.91,4.47,4.46,4.56,4.01,4.51,3.52,3.22,3.79,3.37,6.61,5.02,4.39,4.91,8.80,5.93,6.18,5.60,4.89,Upgrade
7,PB Ratio,4.93,3.97,3.52,3.89,3.87,3.30,3.07,3.35,2.76,2.56,3.07,3.19,6.17,4.96,4.34,4.41,7.20,4.58,4.55,3.87,3.60,Upgrade
8,P/TBV Ratio,4.17,4.17,3.70,4.10,4.09,3.75,3.50,3.84,3.16,3.28,3.98,4.14,8.04,6.53,5.77,5.84,9.57,6.23,6.28,5.33,4.97,Upgrade
