,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,252.03,260.49,221.22,373.11,262.15,204.34,203.19,265.52,310.09,155.79,247.64,425.46,306.31,338.9,222.75,457.24,266.41,247.81,103.89,340.18,Upgrade
1,Other Revenue,-3.98,3.98,-,10.18,-5.29,5.29,-,12.48,-9.13,9.13,-,18.02,-8.56,8.56,-,10.48,-4.52,4.52,-,14.52,Upgrade
2,Revenue,248.05,264.46,221.22,383.29,256.86,209.64,203.19,278,300.96,164.92,247.64,443.48,297.76,347.45,222.75,467.73,261.89,252.33,103.89,354.7,Upgrade
3,Revenue Growth (YoY),-3.43%,26.15%,8.87%,37.87%,-14.66%,27.11%,-17.95%,-37.32%,1.08%,-52.53%,11.17%,-5.18%,13.70%,37.70%,114.41%,31.87%,41.28%,26.21%,-37.97%,22.45%,Upgrade
4,Cost of Revenue,198.37,205.73,170.4,305.67,201.73,159.05,160.45,226.53,225.27,117.82,200.78,316.31,225.61,258.38,174.71,327.34,190.06,179.77,76.49,234.87,Upgrade
5,Gross Profit,49.69,58.73,50.82,77.62,55.12,50.59,42.74,51.47,75.69,47.11,46.86,127.17,72.15,89.07,48.04,140.39,71.83,72.56,27.41,119.82,Upgrade
6,"Selling, General & Admin",23.2,27.21,21.37,33.69,27.17,26.67,21.83,35.62,26.74,30.63,22.41,27.67,25.55,32.57,21.72,21.66,25.6,35.27,17.2,40.17,Upgrade
7,Research & Development,12.58,13.85,11.61,21.71,13.66,12.67,11.74,23.37,13.63,10.54,11.64,22.34,12.3,12.22,9.91,23.3,11,10.07,8.91,22.48,Upgrade
8,Other Operating Expenses,-1.71,1.73,1.83,2.96,0.25,-1.97,2.08,7.35,-2.21,0.39,-0.59,8.07,-1.26,-0.93,-0.5,4.91,-0.42,-0.83,-1.05,6.53,Upgrade
9,Operating Expenses,31.02,42.18,33.91,80.96,36.98,36.49,31.67,86.93,39.43,40.84,32.04,68.11,37.18,42.59,30.88,57.59,36.08,42.8,24.56,68.02,Upgrade
10,Operating Income,18.67,16.56,16.92,-3.34,18.14,14.1,11.07,-35.46,36.27,6.27,14.81,59.06,34.97,46.48,17.16,82.8,35.76,29.76,2.84,51.8,Upgrade
11,Interest Expense,-5.3,-4.86,-5.23,-4.99,-5,-5.58,-5.7,-5.65,-5.76,-5.13,-5.17,-5.41,-5.45,-6.42,-4.36,-4.38,-3.34,-0.19,-0.17,-0.3,Upgrade
12,Interest & Investment Income,1.79,4.52,3.46,8.62,4.54,5.81,6.74,5.84,6.31,7.79,3.05,1.95,7.3,7.66,1.34,4.16,2.39,1.61,1.49,1.44,Upgrade
13,Currency Exchange Gain (Loss),-4.77,4.77,-,2.2,-2.46,2.46,-,1.84,-2.57,2.57,-,-4.31,2.23,-2.23,-,-20.46,-2.36,2.36,-,0.61,Upgrade
14,Other Non Operating Income (Expenses),6.11,-2.26,2.07,-2.89,3.34,3.51,-2.77,-7.32,6.74,0.53,-0.45,1.52,-1.63,-0.81,1.08,5.54,-6.95,-1.93,2.51,-2.41,Upgrade
15,EBT Excluding Unusual Items,16.5,18.72,17.22,-0.4,18.56,20.3,9.35,-40.75,40.98,12.03,12.25,52.81,37.42,44.69,15.23,67.65,25.51,31.61,6.67,51.14,Upgrade
16,Impairment of Goodwill,-,-,-,-97.42,-,-,-,-153.56,-,-,-,-1.75,-,-,-,-3.32,-,-,-,-8.29,Upgrade
17,Gain (Loss) on Sale of Investments,1.53,-0.06,0.11,-0.26,-0.84,1.52,-2.28,2.74,-,-,-,0.07,-,-,-,-0.99,-0.06,0.06,-,5.7,Upgrade
