,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6235,5889,5365,5026,4461,4206,4152,3943,4083,3946,Upgrade
1,Short-Term Investments,-,4.02,-,3.69,-,4.32,-,5.32,-,22.76,Upgrade
2,Trading Asset Securities,-,20,-,20.23,-,-,22.62,-,-,-,Upgrade
3,Cash & Short-Term Investments,6235,5913,5365,5050,4461,4210,4175,3948,4083,3969,Upgrade
4,Cash Growth,16.22%,17.08%,20.25%,19.96%,6.87%,6.63%,2.23%,-0.52%,15.15%,9.67%,Upgrade
5,Accounts Receivable,1299,1260,1211,975.06,900.69,825.18,771.81,760.66,620.87,674.31,Upgrade
6,Other Receivables,-,63.92,-,67.48,-,40.87,-,23.07,-,22.74,Upgrade
7,Receivables,1299,1324,1211,1043,900.69,866.05,771.81,783.73,620.87,697.05,Upgrade
8,Inventory,830.29,897.71,799.3,657.66,558.64,587.96,434.08,443,444.44,430.8,Upgrade
9,Other Current Assets,101.03,19.94,66.08,32.01,81.74,35.06,87.35,343.99,450.95,106.43,Upgrade
10,Total Current Assets,8465,8155,7441,6782,6002,5699,5468,5519,5600,5203,Upgrade
11,"Property, Plant & Equipment",1213,1205,1240,1217,1220,1252,1304,1395,1423,1494,Upgrade
12,Goodwill,165.96,165.96,165.96,165.96,165.96,165.96,165.96,102.5,159.29,159.29,Upgrade
13,Other Intangible Assets,27.75,32.79,38.45,47.35,56.89,66.43,75.97,36.96,226.95,248.27,Upgrade
14,Long-Term Deferred Tax Assets,12.4,15.23,17.44,19.22,19.32,20.47,19.42,23.1,24.19,26.8,Upgrade
15,Other Long-Term Assets,-,-,-,-,-,-,-,137.14,-,-,Upgrade
16,Total Assets,9884,9574,8902,8232,7464,7204,7034,7214,7433,7131,Upgrade
17,Accounts Payable,460.69,484.79,387.01,308.75,247.06,228.62,146.03,164.38,134.81,189.45,Upgrade
18,Accrued Expenses,13.78,1121,13.78,856.76,-,483.21,-,319.13,14.78,252.7,Upgrade
19,Short-Term Debt,330,300,300,-,13.78,-,13.78,369.32,609.8,398.39,Upgrade
20,Current Portion of Leases,8.68,0.97,3.61,6.53,7.28,7.59,7.98,7.79,2.83,4.66,Upgrade
21,Current Income Taxes Payable,68.3,105.91,97.27,107.79,65.01,65.1,41.24,58.37,33.62,39.48,Upgrade
22,Current Unearned Revenue,121.24,127.4,79.87,165.22,96.99,117.05,81.97,78.42,61.87,100.89,Upgrade
23,Other Current Liabilities,1432,294.13,1195,220.54,787.15,196.81,588.04,197.28,510.07,192.44,Upgrade
24,Total Current Liabilities,2435,2434,2077,1666,1217,1098,879.04,1195,1368,1178,Upgrade
25,Long-Term Leases,12.38,0.36,0.66,0.91,3.82,7.32,10.98,15.03,1.04,1.49,Upgrade
26,Long-Term Unearned Revenue,85.41,88.89,162.61,163.99,154.12,171.59,177.54,204.31,194.45,127.92,Upgrade
27,Long-Term Deferred Tax Liabilities,15.25,16.26,22.67,18.84,15.01,25.19,18.11,5.3,33.76,47,Upgrade
28,Total Liabilities,2548,2539,2263,1849,1390,1302,1086,1419,1597,1354,Upgrade
29,Common Stock,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,87.66,Upgrade
30,Additional Paid-In Capital,422.14,422.14,422.14,422.14,422.14,422.14,422.14,422.14,422.14,422.14,Upgrade
31,Retained Earnings,7322,7020,6625,6368,6054,5879,5925,5778,5819,5724,Upgrade
32,Comprehensive Income & Other,-494.89,-494.89,-494.89,-494.89,-489.49,-487.32,-487.32,-493.42,-493.45,-457.11,Upgrade
33,Total Common Equity,7336,7035,6640,6383,6074,5901,5948,5794,5836,5777,Upgrade
34,Shareholders' Equity,7336,7035,6640,6383,6074,5901,5948,5794,5836,5777,Upgrade
35,Total Liabilities & Equity,9884,9574,8902,8232,7464,7204,7034,7214,7433,7131,Upgrade
36,Total Debt,351.06,301.33,304.27,7.44,24.89,14.91,32.74,392.14,613.67,404.54,Upgrade
37,Net Cash (Debt),5884,5611,5060,5043,4436,4195,4142,3556,3470,3564,Upgrade
38,Net Cash Growth,16.28%,11.28%,14.07%,20.20%,7.11%,17.97%,19.37%,-0.23%,-2.00%,-1.50%,Upgrade
39,Net Cash Per Share,7.79,7.43,6.70,6.68,5.87,5.55,5.49,4.71,4.57,4.62,Upgrade
40,Filing Date Shares Outstanding,755.4,755.4,755.4,755.4,755.4,755.4,755.4,754.6,754.6,761.63,Upgrade
41,Total Common Shares Outstanding,755.4,755.4,755.4,755.4,755.4,755.4,755.4,754.6,754.6,761.63,Upgrade
42,Working Capital,6030,5721,5364,5117,4785,4601,4589,4324,4232,4025,Upgrade
43,Book Value Per Share,9.71,9.31,8.79,8.45,8.04,7.81,7.87,7.68,7.73,7.58,Upgrade
44,Tangible Book Value,7143,6836,6435,6169,5851,5669,5706,5655,5450,5369,Upgrade
45,Tangible Book Value Per Share,9.46,9.05,8.52,8.17,7.75,7.50,7.55,7.49,7.22,7.05,Upgrade
46,Machinery,-,1489,-,1438,-,1392,-,1388,-,1315,Upgrade
47,Construction In Progress,-,117.68,-,193.06,-,130.17,-,115.5,-,118.93,Upgrade
