,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2087,2118,2399,2135,1815,1669,1554,1466,1190,1338,Upgrade
1,Revenue Growth (YoY),-13.01%,-0.82%,32.14%,27.91%,16.80%,13.91%,30.58%,9.56%,-13.02%,5.74%,Upgrade
2,Cost of Revenue,514.51,527.7,594.72,521.94,490.38,406.15,407.07,354.11,313.75,331.44,Upgrade
3,Gross Profit,1572,1590,1804,1614,1325,1263,1147,1111,876.37,1006,Upgrade
4,"Selling, General & Admin",962.58,1145,1164,1146,952.77,940.99,815.25,770.51,688.32,692.67,Upgrade
5,Research & Development,44.75,62.26,48.2,88.78,28.67,87.69,25.03,79.53,20.18,56.89,Upgrade
6,Operating Expenses,1012,1206,1218,1242,982.88,1035,840.8,853.47,711.98,749.56,Upgrade
7,Operating Income,560.57,384.09,586.01,371.64,341.94,228.14,306.23,258.02,164.38,256.72,Upgrade
8,Interest Expense,-2.85,-2.57,-0.17,-0.29,-0.35,-,-1.3,-3.25,-13.35,-2.5,Upgrade
9,Interest & Investment Income,121.17,48.9,56.61,42.57,56.53,53.09,51.09,62.38,70.28,71.76,Upgrade
10,Currency Exchange Gain (Loss),19.12,-0.45,7.05,-6.67,-1.85,-3.42,0.52,-5.77,3.82,3.74,Upgrade
11,Other Non Operating Income (Expenses),164.33,140.99,22.18,97.93,15.43,70.11,32.12,12.01,73.73,7.85,Upgrade
12,EBT Excluding Unusual Items,862.34,570.97,671.67,505.19,411.7,347.92,388.66,323.39,298.86,337.57,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-56.79,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-8.65,Upgrade
15,Gain (Loss) on Sale of Assets,-0.26,-2,-0.39,0.42,-0.3,-8.24,-8.24,-0.89,2.95,-0.11,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-172.81,-,-36,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,0.32,-,-,Upgrade
18,Pretax Income,862.08,568.97,671.29,505.62,411.41,339.68,380.42,93.22,301.81,292.82,Upgrade
19,Income Tax Expense,235.6,90.92,179.82,113.97,80.29,91.46,71.97,51.9,48.09,77.32,Upgrade
20,Earnings From Continuing Operations,626.48,478.05,491.47,391.65,331.12,248.22,308.46,41.31,253.72,215.49,Upgrade
21,Net Income,626.48,478.05,491.47,391.65,331.12,248.22,308.46,41.31,253.72,215.49,Upgrade
22,Net Income to Common,626.48,478.05,491.47,391.65,331.12,248.22,308.46,41.31,253.72,215.49,Upgrade
23,Net Income Growth,27.47%,22.06%,48.42%,57.78%,7.35%,500.84%,21.57%,-80.83%,-11.80%,-13.40%,Upgrade
24,Shares Outstanding (Basic),755,755,755,755,755,755,755,755,759,772,Upgrade
25,Shares Outstanding (Diluted),755,755,755,755,755,755,755,755,759,772,Upgrade
26,Shares Change (YoY),-,-,-,-0.00%,0.07%,0.10%,-0.53%,-2.21%,-3.96%,-4.69%,Upgrade
27,EPS (Basic),0.83,0.63,0.65,0.52,0.44,0.33,0.41,0.05,0.33,0.28,Upgrade
28,EPS (Diluted),0.83,0.63,0.65,0.52,0.44,0.33,0.41,0.05,0.33,0.28,Upgrade
29,EPS Growth,27.59%,21.51%,48.29%,57.79%,7.27%,500.22%,23.82%,-80.38%,-8.33%,-9.21%,Upgrade
30,Free Cash Flow,489.62,516.08,272.23,595.43,384.79,262.95,346.57,261.05,311.49,88.17,Upgrade
31,Free Cash Flow Per Share,0.65,0.68,0.36,0.79,0.51,0.35,0.46,0.35,0.41,0.11,Upgrade
32,Dividend Per Share,0.540,-,0.420,-,0.320,-,0.390,0.210,0.110,0.120,Upgrade
33,Dividend Growth,28.57%,-,31.25%,-,-17.95%,-,254.55%,75.00%,0%,0%,Upgrade
34,Operating Margin,26.86%,18.14%,24.43%,17.40%,18.84%,13.67%,19.70%,17.60%,13.81%,19.19%,Upgrade
35,Profit Margin,30.02%,22.57%,20.49%,18.34%,18.24%,14.87%,19.85%,2.82%,21.32%,16.11%,Upgrade
36,Free Cash Flow Margin,23.46%,24.37%,11.35%,27.88%,21.20%,15.75%,22.30%,17.81%,26.17%,6.59%,Upgrade
37,EBITDA,641.25,463.87,672.11,452.43,435.8,309.55,395.56,353.37,268.48,344.88,Upgrade
38,D&A For EBITDA,80.68,79.78,86.1,80.79,93.87,81.42,89.33,95.36,104.09,88.17,Upgrade
39,EBIT,560.57,384.09,586.01,371.64,341.94,228.14,306.23,258.02,164.38,256.72,Upgrade
