,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,6700,5809,5492,6670,5733,5069,5205,6007,4007,3892,5708,Upgrade
1,Market Cap Growth,-12.91%,-12.91%,-4.22%,31.59%,10.16%,-15.61%,29.89%,54.33%,-29.80%,-31.04%,-8.18%,Upgrade
2,Enterprise Value,378,-373,24,969,537,-81,224,1783,200,-95,1681,Upgrade
3,Last Close Price,8.87,7.58,6.82,8.16,6.72,5.81,5.73,6.26,4.05,3.80,5.25,Upgrade
4,PE Ratio,5.65,4.89,5.14,6.99,7.02,7.47,7.62,14.28,11.44,7.56,10.14,Upgrade
5,Forward PE,6.51,4.86,5.10,6.34,7.57,6.55,6.45,8.04,6.41,6.17,8.56,Upgrade
6,PS Ratio,1.48,1.29,1.10,1.36,1.28,1.24,1.32,1.65,1.27,1.40,1.89,Upgrade
7,PB Ratio,0.85,0.74,0.71,0.93,0.79,0.71,0.72,0.84,0.58,0.61,0.88,Upgrade
8,P/TBV Ratio,0.76,0.76,0.73,0.96,0.82,0.74,0.75,0.88,0.60,0.65,0.95,Upgrade
9,P/FCF Ratio,6.20,5.38,6.32,7.11,5.17,6.68,6.96,8.22,5.89,8.88,18.25,Upgrade
10,P/OCF Ratio,4.60,4.60,5.34,6.29,4.57,5.60,6.03,7.38,5.28,7.34,13.87,Upgrade
11,PEG Ratio,0.77,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.28,0.47,0.47,Upgrade
12,EV/Sales Ratio,0.08,-,0.00,0.20,0.12,-,0.06,0.49,0.06,-,0.56,Upgrade
13,EV/EBITDA Ratio,0.32,-,0.02,0.80,0.53,-,0.26,1.98,0.27,-,2.23,Upgrade
14,EV/EBIT Ratio,0.37,-,0.02,0.94,0.67,-,0.34,2.63,0.40,-,3.15,Upgrade
15,EV/FCF Ratio,0.35,-,0.03,1.03,0.48,-,0.30,2.44,0.29,-,5.37,Upgrade
16,Debt / Equity Ratio,0.05,0.05,0.04,0.05,0.00,0.00,0.00,0.01,0.07,0.11,0.07,Upgrade
17,Debt / FCF Ratio,0.35,0.35,0.38,0.35,0.01,0.04,0.02,0.05,0.68,1.54,1.45,Upgrade
18,Return on Capital Employed (ROCE),12.68%,12.68%,13.59%,14.03%,10.87%,9.13%,8.75%,9.17%,7.02%,6.94%,8.00%,Upgrade
19,Earnings Yield,17.71%,20.43%,19.45%,14.31%,14.25%,13.39%,13.13%,7.00%,8.74%,13.23%,9.86%,Upgrade
20,FCF Yield,16.13%,18.60%,15.81%,14.06%,19.33%,14.97%,14.37%,12.17%,16.97%,11.27%,5.48%,Upgrade
21,Dividend Yield,6.55%,7.66%,-,5.56%,-,6.45%,-,11.53%,9.39%,6.65%,4.91%,Upgrade
22,Buyback Yield / Dilution,-,-,-,0.00%,-0.07%,-0.10%,0.53%,2.21%,3.96%,4.69%,Upgrade,
23,Total Shareholder Return,6.55%,7.66%,-,5.56%,0.00%,6.38%,-0.10%,12.06%,11.60%,10.61%,9.60%,Upgrade
