,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,45693,35053,28999,33802,32343,37089,40961,55526,24805,21764,30902,29069,45848,37523,29498,23738,21060,19018,20276,15392,17649,Upgrade
1,Market Cap Growth,30.39%,-5.49%,-29.20%,-39.12%,30.39%,70.42%,32.55%,91.01%,-45.90%,-42.00%,4.76%,22.46%,117.70%,97.31%,45.49%,54.22%,19.33%,15.58%,70.48%,9.80%,61.93%,Upgrade
2,Enterprise Value,45079,34386,28230,33078,31618,36608,40449,54802,24081,21139,29995,27958,44737,36376,28377,22574,19896,17839,19049,14181,16438,Upgrade
3,Last Close Price,87.43,76.43,63.23,73.77,70.59,80.95,89.84,121.61,54.40,47.75,68.17,64.00,100.94,82.61,64.94,52.19,46.30,41.81,44.57,33.77,38.72,Upgrade
4,PE Ratio,765.61,-,285.72,-,541.93,282.22,261.61,-,85.84,100.57,105.95,90.51,156.62,120.91,120.76,102.76,101.43,95.26,107.67,85.11,100.30,Upgrade
5,Forward PE,264.94,71.26,71.26,71.26,72.03,86.04,98.89,140.42,57.26,50.35,69.31,68.93,118.29,109.26,94.15,67.35,60.99,60.03,70.04,58.06,76.58,Upgrade
6,PS Ratio,48.83,51.16,40.38,44.69,45.35,41.49,42.89,64.76,21.50,21.57,26.59,23.39,41.94,37.48,36.00,31.73,32.21,31.10,34.77,27.47,33.25,Upgrade
7,PB Ratio,11.71,10.21,8.43,9.86,9.47,10.86,12.50,17.07,7.53,6.96,10.44,9.83,16.00,13.69,11.27,9.20,8.32,7.70,8.41,6.46,7.48,Upgrade
8,P/TBV Ratio,10.03,10.82,8.90,10.43,10.03,11.45,13.23,18.09,-,7.33,11.04,10.43,17.00,14.57,12.02,9.84,8.92,7.98,8.72,6.66,7.73,Upgrade
9,P/FCF Ratio,257.75,-,-,-,182.45,-4485.07,-280.65,-,-,-75.47,-,-,1359.69,-,365.17,-,-936.64,-,-,-,2195.69,Upgrade
10,P/OCF Ratio,122.73,245.75,105.69,-,122.73,425.38,-1204.62,-,-,-196.44,-,-,196.91,-,118.64,-,191.16,-,170.78,-,202.96,Upgrade
11,EV/Sales Ratio,50.43,50.19,39.31,43.73,44.33,40.96,42.35,63.92,20.87,20.95,25.81,22.50,40.92,36.34,34.63,30.17,30.43,29.17,32.66,25.31,30.97,Upgrade
12,EV/EBITDA Ratio,364.01,-,203.91,-,256.20,240.27,193.89,-,65.67,102.34,104.12,87.22,-,107.79,111.86,95.83,97.28,98.82,115.08,85.12,104.70,Upgrade
13,EV/EBIT Ratio,1678.05,318.61,-,-,444.33,-,253.68,-,75.47,130.28,121.01,98.47,-,117.71,124.67,106.02,107.98,109.69,128.12,93.34,114.65,Upgrade
14,EV/FCF Ratio,254.30,-,-,-,178.36,-4426.82,-277.15,-,-,-73.30,-,-,1326.73,-,351.30,-,-884.86,-,-,-,2045.06,Upgrade
15,Debt / Equity Ratio,0.07,0.03,0.03,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.01,0.01,0.02,0.04,0.04,0.04,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,2.61,-,4.83,-,0.47,6.85,1.16,-,0.35,0.84,1.09,0.05,-,0.09,0.30,0.44,0.48,-,-,-,-,Upgrade
17,Debt / FCF Ratio,1.36,-,-,-,1.36,-29.61,-1.68,-,-,-0.76,-,-,0.57,-,1.24,-,-4.45,-,-,-,-,Upgrade
18,Asset Turnover,0.09,0.24,-,0.23,0.12,0.29,0.07,0.44,0.20,0.21,0.43,0.34,0.42,0.33,0.28,0.26,0.23,0.29,0.18,0.23,Upgrade,
19,Inventory Turnover,0.46,0.22,0.74,-,0.57,0.30,0.66,0.18,0.97,0.36,0.34,1.35,1.34,1.34,1.11,1.04,1.02,0.83,1.17,0.86,1.69,Upgrade
20,Quick Ratio,3.49,4.11,4.44,3.40,3.49,3.22,3.94,5.74,5.86,5.70,5.45,4.67,5.33,5.79,5.46,5.66,6.04,10.72,10.89,9.50,10.36,Upgrade
21,Current Ratio,4.82,6.35,6.13,4.93,4.82,4.62,5.32,7.94,7.66,7.80,7.25,5.96,6.69,7.12,6.77,6.89,7.08,12.31,12.30,11.01,11.52,Upgrade
22,Return on Equity (ROE),-1.20%,5.32%,-,5.17%,2.78%,7.72%,-8.64%,14.43%,6.36%,6.41%,10.62%,6.18%,18.45%,11.84%,7.65%,9.74%,9.44%,10.62%,4.30%,9.07%,Upgrade,
23,Return on Assets (ROA),1.57%,-0.61%,-,6.59%,-0.08%,2.22%,-4.67%,9.29%,3.73%,2.59%,6.23%,-1.06%,10.95%,5.77%,4.09%,3.95%,5.47%,5.45%,2.07%,2.32%,Upgrade,
24,Return on Capital (ROIC),1.76%,-0.70%,-,7.57%,-0.09%,2.48%,-5.23%,10.42%,4.19%,2.98%,7.23%,-1.22%,12.74%,6.74%,4.75%,4.46%,6.04%,6.05%,2.29%,2.56%,Upgrade,
