,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,17.22,24.74,59.01,61.07,307.19,283.96,1470,298.32,342.91,514.14,Upgrade
1,Short-Term Investments,14.34,24.39,56.86,30.8,75.1,40.17,109.43,124.31,-,114.36,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,0.57,7,189.86,80.15,Upgrade
3,Cash & Short-Term Investments,31.56,49.13,115.87,91.87,382.29,324.13,1580,429.63,532.76,708.64,Upgrade
4,Cash Growth,-72.76%,-46.52%,-69.69%,-71.66%,-75.81%,-24.56%,196.58%,-39.37%,-50.02%,9.36%,Upgrade
5,Accounts Receivable,1,1.81,0.65,1.7,2.47,2.26,2.18,3.14,1.57,3.48,Upgrade
6,Other Receivables,160.84,79.36,60.03,96.93,106.86,105.9,136.93,204.79,172.56,185.54,Upgrade
7,Receivables,276.45,202.15,189.93,255.12,269.92,274.68,323.44,414.99,405.3,475.94,Upgrade
8,Inventory,921.94,1001,972.22,1023,951.83,1010,1219,1319,1385,1333,Upgrade
9,Restricted Cash,12.12,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,309.93,303.12,361.48,379.59,367.09,403.88,393.47,387.6,712.63,358.23,Upgrade
11,Total Current Assets,1552,1556,1640,1749,1971,2012,3516,2551,3035,2876,Upgrade
12,"Property, Plant & Equipment",164.99,430.09,488.39,496.6,505.18,518.8,529.1,542.87,547.38,900.87,Upgrade
13,Long-Term Investments,1021,1310,1644,1760,2390,2491,2597,2008,2430,2450,Upgrade
14,Other Long-Term Assets,1174,1268,1391,1448,1398,1509,1548,1258,1411,1453,Upgrade
15,Total Assets,4103,4750,5344,5676,6481,6710,8362,6599,7651,7892,Upgrade
16,Accounts Payable,-,-,-,-,-,-,-,-,-,1.29,Upgrade
17,Accrued Expenses,-,-,-,-,-,-,28.8,29.25,32.45,33.86,Upgrade
18,Short-Term Debt,982.89,1038,1084,1029,1545,1443,2023,2407,210.54,1777,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,1046,82.81,1425,100.8,Upgrade
20,Current Portion of Leases,8.94,1.88,2.27,2.51,3.71,4.89,4.81,5.66,3.97,4.75,Upgrade
21,Current Income Taxes Payable,58.67,58.67,132.94,186.42,186.14,190.33,176.81,175.11,170.57,201.23,Upgrade
22,Current Unearned Revenue,-,-,-,-,-,5.28,5.23,10.03,7.27,-,Upgrade
23,Other Current Liabilities,256.85,257,253.18,256.31,246.02,251.01,230.87,195.02,486.54,187.22,Upgrade
24,Total Current Liabilities,1307,1355,1472,1475,1981,1895,3516,2905,2336,2306,Upgrade
25,Long-Term Debt,200,324.26,323.97,404.93,476.43,607.4,562,196.87,1524,1520,Upgrade
26,Long-Term Leases,6.51,1.42,2.02,0.84,0.88,2.93,3.26,5.24,2.76,3.79,Upgrade
27,Total Liabilities,1514,1681,1798,1880,2458,2505,4081,3107,3863,3830,Upgrade
28,Common Stock,9.07,9.07,9.07,9.13,9.31,9.6,9.6,9.6,9.6,9.61,Upgrade
29,Additional Paid-In Capital,3436,3436,3436,3440,3457,3487,3487,3487,3487,3488,Upgrade
30,Retained Earnings,-596.11,-91.98,391.81,552.86,825.3,744.53,832.42,273.59,633.67,983.57,Upgrade
31,Treasury Stock,-,-,-,-,-2.44,-,-,-,-,-3.04,Upgrade
32,Comprehensive Income & Other,-379.24,-422.58,-441.63,-393.63,-443.29,-246.82,-281.68,-279.06,-344.76,-417.53,Upgrade
33,Total Common Equity,2469,2930,3395,3608,3846,3994,4047,3491,3786,4060,Upgrade
