,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,137.76,73.83,45.3,344.01,51.45,90.04,83.51,106.26,55.15,173.66,143.5,138.92,214.58,283.67,728.5,451.65,591.05,643.38,749.38,820.77,Upgrade
1,Trading Asset Securities,-,-,-,-,-,41.83,144.28,160.57,268.67,289.4,366.16,477.68,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,137.76,73.83,45.3,344.01,51.45,131.87,227.78,266.83,323.82,463.06,509.66,616.6,214.58,283.67,728.5,451.65,591.05,643.38,749.38,820.77,Upgrade
3,Cash Growth,167.74%,-44.01%,-80.11%,28.92%,-84.11%,-71.52%,-55.31%,-56.73%,50.90%,63.24%,-30.04%,36.52%,-63.69%,-55.91%,-2.79%,-44.97%,-45.21%,-52.26%,-40.15%,-47.53%,Upgrade
4,Accounts Receivable,102.55,128.75,173.11,145.42,277.33,326.72,326,318.07,312.94,292.33,265.22,282.64,296.83,321.54,328.34,332.01,857.22,821.03,851.9,836.61,Upgrade
5,Other Receivables,9.31,23.95,11.17,22.44,11.83,17.58,13.69,11.88,30.03,27.74,25.94,54.39,25.34,25.52,20.98,24.08,15.94,14.52,13.69,10.64,Upgrade
6,Receivables,111.85,152.7,184.29,167.87,289.16,344.3,339.7,329.95,342.98,320.08,291.16,337.03,322.17,347.06,349.31,356.09,873.17,835.54,865.59,847.25,Upgrade
7,Inventory,250.2,200.48,151.52,152.59,200.22,208.05,208.67,189.96,221.1,204.26,175.36,157.14,201.5,189.47,171.81,186.76,202.24,208.68,165.49,152,Upgrade
8,Prepaid Expenses,-,7.46,-,2.56,-,-,-,0.19,-,-,-,-,-,2.23,-,-,-,0.05,-,0.53,Upgrade
9,Other Current Assets,48.22,17.97,39.96,16.61,20.57,22.92,20.21,25.39,19.67,25.08,45,44.31,40.85,49.73,61.87,52.53,96.26,100.85,98.16,72.23,Upgrade
10,Total Current Assets,548.03,452.44,421.07,683.64,561.41,707.14,796.36,812.32,907.57,1012,1021,1155,779.11,872.15,1311,1047,1763,1788,1879,1893,Upgrade
11,"Property, Plant & Equipment",1708,1702,1713,1734,1822,1864,1884,1942,2022,1980,1991,1993,2052,2002,2007,1980,1959,1914,1874,1791,Upgrade
12,Long-Term Investments,28.16,109.17,24.93,105.85,34.41,112.4,33.18,131.11,38.29,141.79,34.84,139.74,203.17,304.96,199.27,301.88,177.22,255.06,169.71,251.58,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,2.8,2.8,2.8,0.19,0.19,0.19,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,308.38,297.89,216.94,222.5,252.31,250.52,257.32,265.05,246.61,250.67,258.47,263.56,299.79,305.38,311.91,317.36,319.56,279.39,279.85,284.34,Upgrade
15,Long-Term Deferred Tax Assets,42.66,41.78,39.38,39.55,39.27,39.44,39.9,38.01,37.08,37.82,34.2,34.07,37.87,38.03,37.46,37.73,54.51,53.84,51.95,51.93,Upgrade
16,Long-Term Deferred Charges,131.3,144.49,220.84,217.81,262.34,270.37,250.63,250.41,257.18,242.41,226.63,228.02,273.69,293.1,291.25,282.37,352.97,385.16,385.96,376.79,Upgrade
17,Other Long-Term Assets,350.31,282.16,354.4,273.73,320.09,251.75,319.87,172.5,206.12,105.57,209.05,93.2,183.1,71.25,159.11,53.59,97.1,28.68,93.7,76.66,Upgrade
18,Total Assets,3117,3030,2991,3277,3291,3495,3582,3611,3717,3773,3778,3906,3828,3887,4318,4020,4723,4705,4734,4725,Upgrade
19,Accounts Payable,167.79,140.75,112.6,108.5,107.55,123.24,127.74,129.05,90.16,93.21,96.96,90.73,107.09,93.55,126.62,125.48,105.57,121.85,130.09,130.11,Upgrade
20,Accrued Expenses,28.23,77.16,23.14,26.03,13.15,56.73,19.57,49.16,28.2,42.94,15,72.78,59.41,73.52,31.74,36.31,67.08,70.52,39.79,97.11,Upgrade
21,Short-Term Debt,546.18,435.08,324.83,634.21,308.63,312.45,353.27,320.92,382.27,400.28,353.47,338.23,160,291.71,341.71,583.16,399.96,561.84,643.74,646.88,Upgrade
22,Current Portion of Long-Term Debt,340.32,294.27,317.42,453.18,662.83,754.43,631.77,456.11,130.54,98.8,77.98,63.05,54.93,42.24,374.8,218.66,110.32,105.89,116.62,116.62,Upgrade
23,Current Portion of Leases,-,-0.01,-,0.21,-,5.27,-,2.88,-,5.41,-,11.06,-,4.13,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,7.31,6.04,8.48,2.84,9.13,2.95,9.13,-,16.55,-,15.71,0.32,11.77,0.22,7.82,2.01,23.62,-,3.4,-,Upgrade
25,Current Unearned Revenue,70.86,53.77,55.67,52.91,50.23,62.63,58.04,62.69,51.56,46.15,48.93,48.79,50.92,78.38,34.15,74.21,9.74,42.89,-,15.68,Upgrade
26,Other Current Liabilities,124.96,65.9,186.1,145.56,84.12,67.37,82.68,127.14,77.71,67.6,88.67,118.86,116.63,51.78,98.27,57.18,347.89,114.05,146.46,129.32,Upgrade
27,Total Current Liabilities,1286,1073,1028,1423,1236,1385,1282,1148,776.99,754.4,696.72,743.82,560.74,635.53,1015,1097,1064,1017,1080,1136,Upgrade
28,Long-Term Debt,965,1055,1063,942.05,771.29,684.23,833.67,1026,1281,1324,1362,1377,1591,1485,1485,1148,1257,1267,1267,1267,Upgrade
29,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,0.12,0.12,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,108.76,94.12,97.97,101.19,113.62,117.61,118.4,118.62,123.03,125.99,120.23,124.73,86.15,84.78,86.81,90.55,92.8,95.44,88.02,87.73,Upgrade
31,Long-Term Deferred Tax Liabilities,5.01,5.01,5.01,5.01,4.2,4.79,4.2,4.2,0.81,0.81,0.81,0.81,1.1,1.1,1.1,1.1,1.4,1.4,1.4,1.4,Upgrade
32,Other Long-Term Liabilities,22.29,22.29,22.29,22.29,17.51,17.51,17.06,17.06,12.21,12.21,12.21,12.3,6.26,6.26,6.26,6.26,-,-,-,-,Upgrade
33,Total Liabilities,2387,2250,2216,2494,2142,2209,2256,2314,2194,2217,2192,2258,2245,2213,2595,2342,2415,2381,2436,2492,Upgrade
34,Common Stock,883.24,883.24,883.24,883.24,883.24,883.24,883.24,916.93,916.93,916.93,916.93,916.93,916.93,916.93,916.93,916.93,916.93,916.93,916.93,916.93,Upgrade
35,Additional Paid-In Capital,1447,1468,1467,1463,1494,1484,1475,1748,1748,1737,1730,1700,1787,1782,1782,1777,1745,1745,1745,1738,Upgrade
36,Retained Earnings,-1662,-1638,-1642,-1627,-1294,-1147,-1095,-1113,-886.78,-838.22,-797.66,-740,-888.88,-797.42,-747.34,-770.81,-105.48,-114.28,-138.96,-161.38,Upgrade
37,Treasury Stock,-,-,-,-,-,-,-,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,-318.66,Upgrade
38,Comprehensive Income & Other,38.56,39.91,39.51,39.27,40.68,41.25,36.27,37.5,37.39,31.59,26.1,26.51,31.87,31.15,34.39,33.02,36.86,64.49,65.13,53.3,Upgrade
39,Total Common Equity,706.93,754.04,747.95,758.8,1124,1261,1300,1271,1497,1529,1557,1585,1528,1614,1667,1638,2275,2294,2270,2228,Upgrade
40,Minority Interest,23.48,25.94,26.3,24.41,24.75,25.17,25.96,26.3,26.86,27.18,29.32,63.31,54.78,60.43,55.76,40.34,32.5,30.22,27.62,4.88,Upgrade
41,Shareholders' Equity,730.42,779.98,774.25,783.21,1149,1286,1326,1297,1523,1556,1586,1648,1583,1674,1723,1678,2307,2324,2297,2233,Upgrade
42,Total Liabilities & Equity,3117,3030,2991,3277,3291,3495,3582,3611,3717,3773,3778,3906,3828,3887,4318,4020,4723,4705,4734,4725,Upgrade
43,Total Debt,1851,1785,1705,2030,1743,1756,1819,1806,1794,1828,1794,1789,1806,1823,2202,1949,1767,1935,2027,2030,Upgrade
44,Net Cash (Debt),-1714,-1711,-1660,-1686,-1691,-1625,-1591,-1540,-1470,-1365,-1284,-1173,-1592,-1539,-1473,-1498,-1176,-1291,-1278,-1210,Upgrade
45,Net Cash Per Share,-3.18,-1.25,-2.35,-2.02,-1.69,-2.09,-1.71,-1.98,-1.52,-1.65,-1.34,-0.85,-1.67,-1.55,-1.88,-1.67,-1.29,-1.33,-1.40,-1.19,Upgrade
46,Filing Date Shares Outstanding,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,911.29,968.8,915.11,1018,Upgrade
47,Total Common Shares Outstanding,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,883.24,911.29,968.8,915.11,1018,Upgrade
48,Working Capital,-737.61,-620.54,-607.18,-739.8,-674.23,-677.92,-485.83,-335.63,130.58,258.08,324.46,411.26,218.37,236.62,296.39,-49.98,698.52,771.46,798.54,757.06,Upgrade
49,Book Value Per Share,0.80,0.85,0.85,0.86,1.27,1.43,1.47,1.44,1.69,1.73,1.76,1.79,1.73,1.83,1.89,1.85,2.44,2.37,2.48,2.19,Upgrade
50,Tangible Book Value,398.55,456.15,531.01,536.31,872.11,1010,1043,1006,1247,1276,1295,1321,1228,1308,1355,1320,1955,2014,1990,1944,Upgrade
51,Tangible Book Value Per Share,0.45,0.52,0.60,0.61,0.99,1.14,1.18,1.14,1.41,1.44,1.47,1.50,1.39,1.48,1.53,1.49,2.10,2.08,2.17,1.91,Upgrade
52,Buildings,-,1439,-,1444,-,1616,-,1537,-,1058,-,1058,-,570.99,-,609.4,-,524.76,-,524.76,Upgrade
53,Machinery,-,838.28,-,831.34,-,777.8,-,774.95,-,769.82,-,769.85,-,703.54,-,648.13,-,665.93,-,662.87,Upgrade
54,Construction In Progress,-,82.17,-,67.32,-,159.56,-,153.99,-,737.08,-,699.74,-,1232,-,1188,-,1173,-,1026,Upgrade
