,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,40011,34193,29878,21902,37135,39096,44196,52499,52237,41123,54264,70085,64790,66424,72962,82769,91268,80154,86953,97675,106566,Upgrade
1,Market Cap Growth,-12.54%,-12.54%,-32.40%,-58.28%,-28.91%,-4.93%,-18.55%,-25.09%,-19.37%,-38.09%,-25.63%,-15.32%,-29.01%,-17.13%,-16.09%,-15.26%,-14.36%,-20.08%,-13.97%,-1.45%,7.66%,Upgrade
2,Enterprise Value,85731,79913,77038,69062,84783,86744,92601,100904,98820,87706,91445,107148,90232,91867,87470,97041,96976,85862,93475,103842,109270,Upgrade
3,Last Close Price,6.12,4.96,4.33,3.09,5.24,5.33,6.03,6.73,6.69,5.11,6.75,8.29,7.67,7.72,8.48,9.28,10.23,8.99,9.61,10.49,11.45,Upgrade
4,PE Ratio,13.86,11.84,9.94,7.04,-,10.05,10.18,11.51,10.97,8.81,11.11,14.56,-,12.41,14.88,16.91,20.24,16.74,18.45,20.21,21.13,Upgrade
5,Forward PE,10.37,9.02,7.83,6.11,8.36,8.30,8.85,10.32,10.49,8.34,9.40,11.72,11.14,11.49,12.84,13.77,15.49,14.16,16.34,18.26,19.25,Upgrade
6,PS Ratio,1.54,1.32,1.19,0.87,1.53,1.79,1.95,2.28,2.25,1.62,1.94,2.43,2.18,2.27,2.67,3.17,3.94,3.74,4.57,5.84,6.38,Upgrade
7,PB Ratio,0.93,0.58,0.50,0.38,0.64,0.67,0.76,0.90,0.89,0.69,0.90,1.13,1.05,1.11,1.22,1.48,1.63,1.60,1.74,1.93,2.10,Upgrade
8,P/TBV Ratio,1.64,1.64,1.43,1.17,1.99,2.17,2.45,2.63,2.62,1.93,2.55,2.97,2.75,2.78,3.05,2.90,3.20,3.06,3.32,3.66,3.99,Upgrade
9,PEG Ratio,1.01,0.65,0.52,0.53,2.54,2.19,2.21,2.17,2.21,1.65,1.60,1.65,1.55,1.75,2.07,1.72,1.64,1.43,1.58,1.95,1.73,Upgrade
10,EV/Sales Ratio,3.31,3.08,3.07,2.73,3.50,3.97,4.09,4.38,4.26,3.46,3.27,3.71,3.04,3.14,3.20,3.72,4.18,4.00,4.92,6.21,6.55,Upgrade
11,EV/EBITDA Ratio,9.91,9.12,9.37,8.45,10.81,10.72,11.33,12.44,11.95,10.64,9.74,11.08,9.33,9.90,9.54,10.52,11.47,9.40,10.96,13.27,13.55,Upgrade
12,EV/EBIT Ratio,14.66,12.57,13.01,11.74,14.99,14.44,15.10,16.28,15.44,13.67,11.98,13.52,11.28,11.97,11.55,12.61,13.95,11.23,13.29,16.37,16.62,Upgrade
13,Debt / Equity Ratio,0.72,0.72,0.72,0.75,0.75,0.78,0.78,0.72,0.72,0.69,0.69,0.50,0.50,0.37,0.37,0.23,0.23,0.20,0.20,0.18,0.18,Upgrade
14,Debt / EBITDA Ratio,5.05,3.88,4.42,3.88,13.73,5.15,4.83,4.26,10.16,4.54,4.52,2.95,7.69,1.59,2.13,1.24,5.31,0.77,0.97,1.24,1.80,Upgrade
15,Quick Ratio,-,-,0.54,-,0.47,-,0.53,-,0.44,-,0.54,-,0.42,-,0.63,-,0.83,-,1.18,-,1.33,Upgrade
16,Current Ratio,-,-,1.29,-,1.21,-,1.38,-,1.46,-,1.64,-,1.37,-,1.42,-,1.38,-,1.86,-,2.45,Upgrade
17,Return on Equity (ROE),6.26%,9.50%,8.77%,-6.97%,6.71%,10.73%,8.78%,5.57%,8.72%,12.50%,9.61%,4.99%,10.46%,12.39%,9.80%,13.23%,9.56%,13.57%,7.78%,11.99%,Upgrade,
18,Return on Capital (ROIC),5.28%,4.45%,5.42%,0.46%,4.13%,4.33%,4.91%,1.33%,4.53%,4.72%,5.86%,1.59%,9.34%,7.07%,8.16%,0.90%,12.28%,9.38%,6.27%,3.89%,Upgrade,
19,Return on Capital Employed (ROCE),-,-,6.06%,-,6.00%,-,6.12%,-,6.54%,-,7.53%,-,8.62%,-,8.96%,-,9.95%,-,10.96%,-,9.99%,Upgrade
20,Earnings Yield,7.22%,8.45%,10.06%,14.20%,8.41%,9.95%,9.82%,8.69%,9.12%,11.35%,9.00%,6.87%,7.25%,8.06%,6.72%,5.91%,4.94%,5.97%,5.42%,4.95%,4.73%,Upgrade
21,Dividend Yield,5.93%,-,8.38%,-,5.92%,-,10.17%,-,9.16%,-,9.08%,-,7.92%,-,7.01%,-,5.76%,-,6.05%,-,5.05%,Upgrade
22,Total Shareholder Return,5.93%,-,8.38%,-,5.92%,-,10.17%,-,9.16%,-,9.08%,-,7.92%,-,7.01%,-,5.76%,-,6.05%,-,5.05%,Upgrade
