,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,-,13135,-,12594,-,14589,-,8938,-,10527,-,9595,-,11637,-,10367,-,14302,-,12347,Upgrade
1,Cash & Short-Term Investments,13135,13135,12594,12594,14589,14589,8938,8938,10527,10527,9595,9595,11637,11637,10367,10367,14302,14302,12347,12347,Upgrade
2,Cash Growth,-9.96%,-9.96%,40.90%,40.90%,38.59%,38.59%,-6.85%,-6.85%,-9.54%,-9.54%,-7.45%,-7.45%,-18.63%,-18.63%,-16.03%,-16.03%,-9.60%,-9.60%,-25.81%,-25.81%,Upgrade
3,Accounts Receivable,-,5084,-,4228,-,3527,-,3315,-,2681,-,2659,-,2342,-,1291,-,1458,-,946.83,Upgrade
4,Other Receivables,-,4464,-,4685,-,4899,-,3593,-,4331,-,3229,-,3707,-,4773,-,1664,-,901.29,Upgrade
5,Receivables,-,9548,-,8913,-,8426,-,6907,-,7011,-,5888,-,6049,-,6115,-,3122,-,1848,Upgrade
6,Inventory,-,31130,-,33184,-,35761,-,35724,-,35622,-,35149,-,21494,-,10695,-,9619,-,10804,Upgrade
7,Restricted Cash,-,430.2,-,487.88,-,626.28,-,583.07,-,545.09,-,469.41,-,805.09,-,117.25,-,410.1,-,954.72,Upgrade
8,Other Current Assets,-,80.62,-,99.41,-,-,-,67.96,-,-,-,62.2,-,-,-,54.65,-,42.07,-,69.01,Upgrade
9,Total Current Assets,-,54324,-,55278,-,59403,-,52221,-,53705,-,51164,-,39985,-,27350,-,27495,-,26023,Upgrade
10,"Property, Plant & Equipment",-,11092,-,11347,-,11064,-,8181,-,8557,-,8924,-,8558,-,8289,-,7372,-,7435,Upgrade
11,Long-Term Investments,-,5999,-,3760,-,3605,-,4086,-,4221,-,4421,-,4506,-,4473,-,4104,-,4147,Upgrade
12,Goodwill,-,848.26,-,851.73,-,843.32,-,841.2,-,781.89,-,804.96,-,613.9,-,594.09,-,568.31,-,574.24,Upgrade
13,Other Intangible Assets,-,21441,-,22298,-,22743,-,22549,-,22477,-,21822,-,20193,-,15091,-,13362,-,13889,Upgrade
14,Long-Term Deferred Tax Assets,-,1252,-,1261,-,1314,-,1282,-,1222,-,1224,-,787.7,-,684.33,-,423.25,-,385.95,Upgrade
15,Other Long-Term Assets,-,44875,-,45170,-,44365,-,44354,-,43224,-,41670,-,38106,-,33120,-,25613,-,23970,Upgrade
16,Total Assets,-,139830,-,139966,-,143336,-,133515,-,134188,-,130031,-,112749,-,89601,-,78937,-,76424,Upgrade
17,Accounts Payable,-,5606,-,6070,-,5165,-,6225,-,3491,-,3828,-,2263,-,1331,-,803.54,-,868.08,Upgrade
18,Accrued Expenses,-,-,-,8950,-,-,-,7595,-,-,-,9792,-,-,-,5318,-,-,-,3444,Upgrade
19,Short-Term Debt,-,4444,-,5092,-,5046,-,2035,-,66.36,-,566.71,-,83.56,-,107.61,-,61.5,-,62.71,Upgrade
20,Current Portion of Long-Term Debt,-,8447,-,10650,-,7275,-,8683,-,8210,-,7560,-,5114,-,6881,-,3431,-,1640,Upgrade
21,Current Portion of Leases,-,53.57,-,47.71,-,34.38,-,77.73,-,78.1,-,89.12,-,77.33,-,56.07,-,45.25,-,42.66,Upgrade
22,Current Income Taxes Payable,-,2577,-,2683,-,3292,-,3207,-,3381,-,3705,-,2661,-,2577,-,1444,-,1329,Upgrade
23,Current Unearned Revenue,-,11303,-,10780,-,10397,-,6832,-,4068,-,3667,-,4560,-,3382,-,2153,-,3092,Upgrade
24,Other Current Liabilities,-,9754,-,1394,-,11877,-,1015,-,13484,-,8037,-,13404,-,114.89,-,6833,-,164.2,Upgrade
25,Total Current Liabilities,-,42185,-,45666,-,43087,-,35668,-,32778,-,37245,-,28163,-,19767,-,14771,-,10642,Upgrade
26,Long-Term Debt,-,29213,-,27180,-,32747,-,30804,-,32707,-,21929,-,15712,-,5630,-,6077,-,6957,Upgrade
27,Long-Term Leases,-,547.56,-,558.11,-,510.78,-,563.17,-,603.83,-,937.32,-,970.08,-,473.14,-,603.1,-,630.17,Upgrade
28,Long-Term Unearned Revenue,-,42.08,-,401.51,-,-,-,383.8,-,-,-,318.29,-,-,-,300.39,-,-,-,253.9,Upgrade
29,Long-Term Deferred Tax Liabilities,-,7229,-,7149,-,6902,-,6577,-,6460,-,6430,-,6378,-,5966,-,5830,-,6184,Upgrade
30,Other Long-Term Liabilities,-,1346,-,900.32,-,1836,-,887.12,-,1665,-,1132,-,1683,-,1509,-,1708,-,1065,Upgrade
31,Total Liabilities,-,80562,-,81936,-,85083,-,75005,-,74214,-,68126,-,52906,-,33645,-,28990,-,25732,Upgrade
32,Common Stock,-,8966,-,8966,-,8966,-,8966,-,8966,-,8966,-,8966,-,8966,-,8966,-,8966,Upgrade
33,Retained Earnings,-,34476,-,32872,-,33495,-,33754,-,33164,-,32994,-,32248,-,32185,-,31198,-,31476,Upgrade
34,Comprehensive Income & Other,-,-324.67,-,-35.6,-,-831.55,-,608.12,-,2400,-,4250,-,3507,-,3077,-,-8.04,-,713.93,Upgrade
35,Total Common Equity,43118,43118,41802,41802,41629,41629,43329,43329,44530,44530,46211,46211,44721,44721,44228,44228,40156,40156,41156,41156,Upgrade
36,Minority Interest,-,16150,-,16227,-,16624,-,15181,-,15444,-,15694,-,15122,-,11728,-,9792,-,9537,Upgrade
37,Shareholders' Equity,59268,59268,58030,58030,58253,58253,58509,58509,59973,59973,61905,61905,59842,59842,55956,55956,49948,49948,50693,50693,Upgrade
38,Total Liabilities & Equity,-,139830,-,139966,-,143336,-,133515,-,134188,-,130031,-,112749,-,89601,-,78937,-,76424,Upgrade
39,Total Debt,42705,42705,43527,43527,45613,45613,42162,42162,41666,41666,31082,31082,21958,21958,13148,13148,10218,10218,9332,9332,Upgrade
40,Net Cash (Debt),-29570,-29570,-30933,-30933,-31024,-31024,-33224,-33224,-31140,-31140,-21487,-21487,-10320,-10320,-2780,-2780,4084,4084,3015,3015,Upgrade
41,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-37.41%,-37.41%,-55.39%,-55.39%,Upgrade
42,Net Cash Per Share,-4.52,-4.52,-,-4.73,-,-4.75,-,-5.08,-,-4.76,-,-3.29,-,-1.58,-,-0.43,-,0.62,-,0.46,Upgrade
43,Filing Date Shares Outstanding,6538,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,Upgrade
44,Total Common Shares Outstanding,6538,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,Upgrade
45,Working Capital,-,12140,-,9612,-,16316,-,16552,-,20926,-,13920,-,11822,-,7583,-,12724,-,15381,Upgrade
46,Book Value Per Share,6.60,6.60,6.39,6.39,6.37,6.37,6.63,6.63,6.81,6.81,7.07,7.07,6.84,6.84,6.76,6.76,6.14,6.14,6.30,6.30,Upgrade
47,Tangible Book Value,20829,20829,18652,18652,18043,18043,19938,19938,21271,21271,23584,23584,23914,23914,28543,28543,26226,26226,26693,26693,Upgrade
48,Tangible Book Value Per Share,3.19,3.19,2.85,2.85,2.76,2.76,3.05,3.05,3.25,3.25,3.61,3.61,3.66,3.66,4.37,4.37,4.01,4.01,4.08,4.08,Upgrade
49,Land,-,-,-,4624,-,-,-,2144,-,-,-,2231,-,-,-,2132,-,-,-,1917,Upgrade
50,Machinery,-,-,-,6706,-,-,-,6136,-,-,-,5950,-,-,-,5546,-,-,-,4997,Upgrade
51,Construction In Progress,-,-,-,396.98,-,-,-,438.52,-,-,-,920.58,-,-,-,613.63,-,-,-,465.16,Upgrade
52,Leasehold Improvements,-,-,-,530.81,-,-,-,528.11,-,-,-,514.78,-,-,-,497.59,-,-,-,348.58,Upgrade
