,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,5852,5901,6389,7765,5066,6037,5333,5412,5871,6407,5507,7561,8503,7308,6343,7079,6609,6070,3415,5346,Upgrade
1,Revenue Growth (YoY),15.51%,-2.24%,19.81%,43.46%,-13.70%,-5.78%,-3.16%,-28.42%,-30.96%,-12.34%,-13.19%,6.81%,28.66%,20.39%,85.74%,32.42%,58.09%,61.01%,0.61%,56.67%,Upgrade
2,Cost of Revenue,-6822,6822,-,3998,4926,6042,-,1449,5340,6584,-,3368,6851,7859,-,4412,4540,4837,-,2236,Upgrade
3,Gross Profit,12673,-920.19,6389,3767,139.67,-5.73,5333,3963,530.68,-177.13,5507,4193,1652,-551.17,6343,2667,2069,1233,3415,3110,Upgrade
4,"Selling, General & Admin",-1503,1503,-,3677,-1635,1635,-,3560,-1575,1575,-,3665,-1430,1430,-,2498,-907.21,907.21,-,2259,Upgrade
5,Other Operating Expenses,12024,-4235,4186,-101.3,58.9,-3412,3353,-136.86,263.85,-3590,3326,-28.93,24.83,-4113,4089,-63.34,20.36,-1929,1909,-73.95,Upgrade
6,Operating Expenses,10521,-2732,4186,3576,-1576,-1777,3353,3423,-1311,-2015,3326,3636,-1405,-2684,4089,2435,-886.84,-1022,1909,2185,Upgrade
7,Operating Income,2152,1812,2203,191.11,1716,1772,1979,539.62,1842,1838,2180,557.64,3057,2132,2255,231.74,2956,2255,1506,925.16,Upgrade
8,Interest Expense,-288.29,-380.29,-265,-1286,-174.38,-350.98,-234,-856.52,-143.72,-229.49,-127,-539.13,-169.82,-193.7,-31,-291.87,-229.8,-141.21,-,-289.72,Upgrade
9,Interest & Investment Income,-,178.58,-,370.7,584.98,174.38,-,258.94,356.49,143.72,-,349.51,224.7,169.82,-,444.8,141.21,229.8,-,563.97,Upgrade
10,Earnings From Equity Investments,-99.25,99.25,-,193.41,-107.6,107.6,-,44.52,-20.92,20.92,-,-39.51,-69.98,69.98,-,216.25,-123.38,123.38,-,212.93,Upgrade
11,Currency Exchange Gain (Loss),-23.24,9.24,-3,-7.4,-32.53,44.53,-12,48.03,-50.29,62.29,-12,-85.45,29.24,-45.24,16,-88.27,-51.49,-14.51,66,82.53,Upgrade
12,Other Non Operating Income (Expenses),-70.89,70.89,-,155.15,-80.49,80.49,-,147.72,-66.49,66.49,-,139.43,-54.78,54.78,-,139.95,-86.65,86.65,-,147.53,Upgrade
13,EBT Excluding Unusual Items,1670,1789,1935,-382.7,1906,1828,1733,182.3,1917,1902,2041,382.49,3016,2188,2240,652.6,2606,2539,1572,1642,Upgrade
14,Merger & Restructuring Charges,-,-,-,-3.01,3.01,-3.01,-,-2.92,1.08,-1.08,-,-5.88,3.81,-3.81,-,-2.52,-,-,-,-7.02,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,13.81,-,-,-,-4.6,-,-,-,-,-,-,-,-,-,-,-,8.34,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,145.46,-,-,-,193.07,-,-,-,-2.33,-,-,-,76.56,-,-,-,1.71,Upgrade
17,Asset Writedown,-46.63,-39.83,-20.53,-1124,102.19,73.61,311.01,-273.8,735.67,209.88,265.25,-10.92,548.43,70.24,30.39,855.03,207.86,-120.32,-185.45,-8.03,Upgrade
18,Other Unusual Items,-,-,-,0.62,-,-,-,78.55,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,1624,1750,1915,-1349,2011,1898,2044,172.61,2654,2111,2307,363.36,3569,2255,2270,1582,2814,2419,1387,1637,Upgrade
20,Income Tax Expense,695.97,356.13,642.27,-335.5,1034,331.59,759.62,-651.75,1346,206.17,819.13,-395.52,2004,461.62,899,-170.39,1620,712.39,400.71,133.62,Upgrade
21,Earnings From Continuing Operations,927.61,1393,1272,-1014,976.56,1567,1285,824.36,1308,1904,1487,758.88,1565,1793,1371,1752,1194,1707,986.16,1504,Upgrade
22,Minority Interest in Earnings,254.8,-254.8,-,308.21,324.23,-324.23,-,-760.69,442.27,-442.27,-,-790.62,401.34,-401.34,-,-1128,323.49,-323.49,-,-602.01,Upgrade
23,Net Income,1182,1139,1272,-705.62,1301,1242,1285,63.67,1750,1462,1487,-31.75,1966,1392,1371,623.64,1517,1383,986.16,901.78,Upgrade
24,Net Income to Common,1182,1139,1272,-705.62,1301,1242,1285,63.67,1750,1462,1487,-31.75,1966,1392,1371,623.64,1517,1383,986.16,901.78,Upgrade
25,Net Income Growth,-9.10%,-8.35%,-0.95%,-,-25.68%,-15.03%,-13.64%,-,-10.96%,5.07%,8.47%,-,29.58%,0.61%,39.05%,-30.84%,5.23%,-8.07%,-17.58%,14.40%,Upgrade
26,Shares Outstanding (Basic),6538,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,Upgrade
27,Shares Outstanding (Diluted),6538,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,-,6538,Upgrade
28,EPS (Basic),0.18,0.17,-,-0.11,-,0.19,-,0.01,-,0.22,-,-0.00,-,0.21,-,0.10,-,0.21,-,0.14,Upgrade
29,EPS (Diluted),0.18,0.17,-,-0.11,-,0.19,-,0.01,-,0.22,-,-0.00,-,0.21,-,0.10,-,0.21,-,0.14,Upgrade
30,EPS Growth,-,-8.35%,-,-,-,-15.03%,-,-,-,5.07%,-,-,-,0.61%,-,-30.84%,-,-8.07%,-,14.40%,Upgrade
31,Dividend Per Share,-,0.240,-,0.123,-,0.187,-,0.426,-,0.187,-,0.425,-,0.182,-,0.413,-,0.176,-,0.405,Upgrade
