,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,231.07,225.09,213.07,190.39,147.71,233.62,210.9,279.12,178.01,215.86,280.48,201.63,328.29,269.02,544,48.45,-,116.57,-,73.12,Upgrade
1,Trading Asset Securities,20.77,20.74,0.98,1.15,42.09,1,43.25,1.34,132.39,138.34,156.01,235.98,119,322,35,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,251.84,245.83,214.05,191.54,189.79,234.62,254.14,280.45,310.4,354.2,436.49,437.61,447.29,591.02,579,48.45,-,116.57,73.12,73.12,Upgrade
3,Cash Growth,32.69%,4.78%,-15.77%,-31.70%,-38.86%,-33.76%,-41.78%,-35.91%,-30.60%,-40.07%,-24.61%,803.13%,-,407.02%,691.83%,-33.73%,-,-,-,-,Upgrade
4,Accounts Receivable,910.23,912.41,816.75,750.35,796.26,842.1,808.51,806.83,784.51,839.93,835.85,822.74,766.51,745.56,676.15,598.95,-,546.96,-,496.7,Upgrade
5,Other Receivables,22.27,22.58,22.95,20.84,22.96,24.41,23,21.44,35.77,17,15.98,15.7,16.01,7.38,6.6,4.74,-,4.8,-,4.53,Upgrade
6,Receivables,932.5,934.99,839.7,771.2,819.23,866.51,831.51,828.26,820.28,856.93,851.83,838.43,782.52,752.94,682.75,603.69,-,551.76,-,501.23,Upgrade
7,Inventory,349.47,336.66,309.12,282.74,308.05,323.15,348.14,312.09,323.22,359.05,351.36,315.13,334.37,252.91,190.05,165.55,-,159.72,-,162.72,Upgrade
8,Other Current Assets,103.8,90.64,79.54,71.92,60.71,50.08,42.03,40.75,42.06,48.38,36.13,34.8,41.87,19.7,12.41,14.53,-,11.28,-,9.88,Upgrade
9,Total Current Assets,1638,1608,1442,1317,1378,1474,1476,1462,1496,1619,1676,1626,1606,1617,1464,832.22,-,839.34,-,746.95,Upgrade
10,"Property, Plant & Equipment",1403,1359,1333,1319,1320,1213,1154,1147,1049,949.1,891.75,809.27,708.32,618.18,492.29,440.77,-,392.18,-,358.09,Upgrade
11,Other Intangible Assets,170.69,171.57,166.7,168.37,99.44,111.54,112.16,113.06,113.72,114.08,109.31,86.66,87.16,88.08,88.5,89.19,-,89.51,-,90.93,Upgrade
12,Long-Term Deferred Tax Assets,43.67,43.58,34.33,35.63,23.41,28.09,26.16,26.03,10.54,9.73,10.27,10.29,8.93,9,7.57,8.13,-,8.7,-,9.01,Upgrade
13,Long-Term Deferred Charges,10.83,11.26,11.69,12.16,14.76,18.49,13.65,13.84,12.2,12.64,12.92,13.11,8.62,8.84,3.84,4.1,-,4.44,-,4.78,Upgrade
14,Other Long-Term Assets,0.33,0.33,0.33,0.34,0.52,0.37,2.35,2.35,5.19,-,-,1,0.64,0.59,0.88,0.57,-,0.11,-,0.08,Upgrade
15,Total Assets,3266,3194,2988,2852,2836,2845,2785,2764,2687,2704,2700,2546,2420,2341,2057,1375,-,1334,-,1210,Upgrade
16,Accounts Payable,927.63,863.2,716.52,619.04,652.1,700.06,681.82,663.41,630.62,648.8,667.54,618.72,527.06,428.43,277.29,243.39,-,323.9,-,274.69,Upgrade
17,Accrued Expenses,37.71,63.3,36.91,50.16,30.86,42.06,36.83,54.92,38.43,58.56,33.62,75.88,42.32,58.82,29.47,66.76,-,54.98,-,52.08,Upgrade
18,Short-Term Debt,152.98,150.86,129.83,119.91,119.89,140.06,119.7,106.84,106.84,139.72,120.49,49.13,50.06,100.32,57.05,120.78,-,115.43,-,132.76,Upgrade
19,Current Portion of Long-Term Debt,14.87,14.73,25.96,26.6,21.44,20.66,15.23,13.85,14.5,9.75,11.48,4.74,6.25,2.34,2.62,-,-,0.2,-,0.12,Upgrade
20,Current Portion of Leases,-,1.24,-,1.71,-,2.44,-,3.11,-,3.73,-,3.09,-,2.49,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,18.7,6.21,21.36,5.48,18.23,3.06,12.6,0.78,24.41,8.1,26.07,1.1,23.52,8.75,23.27,9.32,-,10.05,-,6.08,Upgrade
22,Current Unearned Revenue,8.36,6.52,8.12,5.12,10.76,10.37,9.72,9.69,9.1,13.03,10.72,11.63,10.81,7.59,6.79,4.57,-,9.84,-,-,Upgrade
23,Other Current Liabilities,4.38,5.08,7.69,1.68,2.93,3.77,3.59,1.79,4.41,4.11,4.18,2.52,3.11,1.92,5.41,18.4,-,3.77,-,13.68,Upgrade
24,Total Current Liabilities,1165,1111,946.41,829.71,856.2,922.48,879.49,854.39,828.32,885.81,874.1,766.81,663.13,610.67,401.9,463.21,-,518.17,-,479.42,Upgrade
25,Long-Term Debt,301.48,290.35,242.01,237.55,209.44,160.15,139.1,149.16,128.6,108.31,103.06,73.03,57.54,57.63,48.21,37.91,-,30.18,-,5.47,Upgrade
26,Long-Term Leases,1.86,1.85,2.88,2.39,-,-,-,0.21,2.92,2.34,2.28,2.16,3.31,4.74,2.62,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,31.37,30.78,31.9,24.56,25.47,26.4,25.34,25.68,5.64,5.87,6.02,5.55,5.76,5.97,5.78,6.07,-,6.45,-,6.27,Upgrade
28,Long-Term Deferred Tax Liabilities,1.04,0.79,1.49,1.5,2.26,2.3,2.46,2.17,4.47,4.02,4.19,4.34,4.9,5.05,-,-,-,-,-,-,Upgrade
29,Other Long-Term Liabilities,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,1501,1435,1225,1096,1093,1111,1046,1032,969.94,1006,989.65,851.88,734.64,684.06,458.5,507.18,-,554.81,-,491.16,Upgrade
31,Common Stock,228.65,228.65,175.88,175.88,175.88,175.88,175.88,175.88,175.88,175.88,125.63,125.63,125.63,125.63,125.63,94.13,-,94.13,-,94.13,Upgrade
32,Additional Paid-In Capital,930.29,926.77,979.43,979.34,979.24,979.14,979.05,978.95,978.85,978.75,1029,1029,1029,1029,1029,355.35,-,355.35,-,355.35,Upgrade
33,Retained Earnings,573.3,562.45,567.6,560.54,545.11,537.97,543.67,537.01,520.03,501.17,515.4,498.84,490.41,451.93,451.69,425.59,-,336.84,-,275.91,Upgrade
34,Comprehensive Income & Other,-1.5,-1.9,-1.85,-1.85,-1.81,-1.77,-1.99,-2.07,-1.8,-1.92,-2.01,-2.08,-2.01,-2.29,-2.35,-2.44,-,-2.43,-,-2.76,Upgrade
35,Total Common Equity,1731,1716,1721,1714,1698,1691,1697,1690,1673,1654,1668,1651,1643,1604,1604,872.63,-,783.89,722.63,722.63,Upgrade
36,Minority Interest,35.05,42.61,42.42,42.83,44.14,42.82,41.58,42.83,43.83,43.89,42.58,43.21,42.43,53.29,-4.83,-4.82,-,-4.43,-,-3.96,Upgrade
37,Shareholders' Equity,1766,1759,1763,1757,1743,1734,1738,1733,1717,1698,1710,1694,1685,1657,1599,867.81,-,779.46,718.68,718.68,Upgrade
38,Total Liabilities & Equity,3266,3194,2988,2852,2836,2845,2785,2764,2687,2704,2700,2546,2420,2341,2057,1375,-,1334,-,1210,Upgrade
39,Total Debt,471.19,459.02,400.69,388.16,350.78,323.3,274.03,273.18,252.86,263.85,237.31,132.14,117.17,167.52,110.49,158.69,-,145.82,138.35,138.35,Upgrade
40,Net Cash (Debt),-219.35,-213.19,-186.64,-196.62,-160.98,-88.68,-19.89,7.27,57.54,90.36,199.18,305.46,330.12,423.5,468.51,-110.23,-,-29.25,-65.23,-65.23,Upgrade
41,Net Cash Growth,-,-,-,-,-,-,-,-97.62%,-82.57%,-78.66%,-57.49%,-,-,-,-,-,-,-,-,-,Upgrade
42,Net Cash Per Share,-1.00,-0.96,-0.81,-0.76,-0.68,-0.41,-0.09,0.03,0.24,0.41,0.86,1.31,1.52,1.93,2.07,-0.65,-,-0.17,-0.38,-0.38,Upgrade
43,Filing Date Shares Outstanding,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,171.32,173.07,171.32,Upgrade
44,Total Common Shares Outstanding,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,228.65,171.32,171.32,171.32,173.07,171.32,Upgrade
45,Working Capital,472.99,496.99,496.02,487.69,521.57,551.88,596.33,607.16,667.64,732.75,801.71,859.16,942.93,1006,1062,369.01,-,321.17,-,267.53,Upgrade
46,Book Value Per Share,7.57,7.50,7.53,7.50,7.43,7.40,7.42,7.39,7.32,7.23,7.29,7.22,7.18,7.01,7.01,5.09,-,4.58,4.22,4.22,Upgrade
47,Tangible Book Value,1560,1544,1554,1546,1599,1580,1584,1577,1559,1540,1559,1565,1556,1516,1515,783.44,-,694.39,631.7,631.7,Upgrade
48,Tangible Book Value Per Share,6.82,6.75,6.80,6.76,6.99,6.91,6.93,6.90,6.82,6.73,6.82,6.84,6.80,6.63,6.63,4.57,-,4.05,3.69,3.69,Upgrade
49,Buildings,-,511.25,-,502.05,-,463.5,-,458,-,279.91,-,260.23,-,183.68,-,183.79,-,183.77,-,182.03,Upgrade
50,Machinery,-,1114,-,1038,-,919.34,-,808.62,-,680.23,-,603.63,-,539.78,-,427.66,-,406.71,-,389.47,Upgrade
51,Construction In Progress,-,313.81,-,303.25,-,298.49,-,297.31,-,366.43,-,289.87,-,212.15,-,118.26,-,68.95,-,31.54,Upgrade
