,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,164.46,189.71,408.83,507.03,1072,1703,1834,1972,1269,1713,Upgrade
1,Trading Asset Securities,188.21,134.57,126,89.36,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,352.67,324.28,534.83,596.39,1072,1703,1834,1972,1269,1713,Upgrade
3,Cash Growth,-34.06%,-45.63%,-50.11%,-64.98%,-41.56%,-13.62%,44.57%,15.12%,-57.29%,-34.34%,Upgrade
4,Accounts Receivable,941.93,928.94,652.62,625.17,673.82,541.92,708.07,592.77,636.78,825.01,Upgrade
5,Other Receivables,49.77,7523,46.72,6479,45.63,7361,42.32,7627,46.78,7632,Upgrade
6,Receivables,991.7,8454,699.34,7106,719.44,7904,750.39,8223,683.55,8470,Upgrade
7,Inventory,2355,3578,3464,3223,3763,2783,3496,3935,3584,3504,Upgrade
8,Prepaid Expenses,-,-,-,0.36,-,11.43,-,20.16,-,15.38,Upgrade
9,Other Current Assets,9603,2748,9844,5700,11106,6982,11026,5472,12464,5936,Upgrade
10,Total Current Assets,13302,15104,14543,16626,16661,19383,17107,19622,18000,19637,Upgrade
11,"Property, Plant & Equipment",4392,4565,4843,5004,4977,5122,5254,5273,5325,5381,Upgrade
12,Long-Term Investments,215.49,220.7,229.81,229.85,258.66,252.69,241.07,225.96,230.52,228.08,Upgrade
13,Goodwill,1143,1143,1222,1222,1222,1222,1222,1222,1222,1222,Upgrade
14,Other Intangible Assets,1158,1188,1262,1292,1323,1353,1381,1406,1436,1465,Upgrade
15,Long-Term Accounts Receivable,88.26,89.3,77.46,69.17,80.09,79.61,80.62,60.18,78.71,110.67,Upgrade
16,Long-Term Deferred Tax Assets,316.26,352.95,247.35,291.5,159.25,225.68,248.15,302.35,224.33,243.69,Upgrade
17,Other Long-Term Assets,484.91,430.25,446.23,445.33,434.09,457.05,452.99,449.98,487.37,489.78,Upgrade
18,Total Assets,21100,23093,22870,25179,25115,28095,25987,28561,27004,28778,Upgrade
19,Accounts Payable,3328,4176,3927,6382,4523,6849,4881,6986,5875,7476,Upgrade
20,Accrued Expenses,-,131.03,-,164.82,25.76,185.64,23.13,152.63,-,222.83,Upgrade
21,Short-Term Debt,639.98,705.66,864.77,895.39,854.32,1057,1185,1252,1918,29,Upgrade
22,Current Portion of Long-Term Debt,4264,4814,4868,4519,4648,4635,4444,4105,3750,7659,Upgrade
23,Current Portion of Leases,122.85,90.79,173.87,159,160.91,126.2,158.89,184.18,149.47,243.47,Upgrade
24,Current Income Taxes Payable,611.01,646.31,642.37,595.34,683.74,653.71,643.26,640.62,589.19,631.96,Upgrade
25,Current Unearned Revenue,-,630.56,-,637.67,-,786.42,-,976.58,-,912.79,Upgrade
26,Other Current Liabilities,844.82,246.98,865.42,251.89,854.95,145.79,1017,202.9,1167,214.06,Upgrade
27,Total Current Liabilities,9810,11441,11342,13605,11751,14438,12353,14500,13448,17389,Upgrade
28,Long-Term Debt,2356,2541,2171,2309,2725,3326,757.19,4349,4126,1967,Upgrade
29,Long-Term Leases,891.34,946.95,1016,1123,1089,1179,1214,1210,1235,1210,Upgrade
30,Long-Term Deferred Tax Liabilities,397.09,428.06,447.91,458.4,468.77,467.03,474.89,479.68,489.33,500.58,Upgrade
31,Other Long-Term Liabilities,0.34,0.33,9.74,9.65,13.65,9.68,2740,9.61,11.69,13.7,Upgrade
32,Total Liabilities,13455,15358,14987,17505,16048,19420,17539,20549,19310,21081,Upgrade
33,Common Stock,23.28,23.28,23.28,23.28,23.28,23.28,23.28,23.28,23.28,23.28,Upgrade
34,Additional Paid-In Capital,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,Upgrade
35,Retained Earnings,5962,6025,6223,5899,7135,6597,6438,6042,5921,5828,Upgrade
36,Comprehensive Income & Other,-686.6,-659.95,-722.01,-607.04,-454.03,-306.62,-378.82,-435.44,-645.51,-554.67,Upgrade
37,Total Common Equity,7671,7761,7897,7688,9078,8686,8455,8003,7671,7670,Upgrade
38,Minority Interest,-26.23,-25.69,-13.42,-14.03,-10.61,-11.53,-7.11,9.01,21.72,27.6,Upgrade
39,Shareholders' Equity,7645,7735,7883,7674,9067,8675,8448,8012,7693,7697,Upgrade
40,Total Liabilities & Equity,21100,23093,22870,25179,25115,28095,25987,28561,27004,28778,Upgrade
41,Total Debt,8274,9099,9094,9006,9478,10323,7759,11101,11178,11109,Upgrade
42,Net Cash (Debt),-7922,-8775,-8559,-8409,-8406,-8620,-5925,-9130,-9909,-9396,Upgrade
