,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,325,253.72,160.22,160.96,194.81,174.27,154.99,148.54,186.6,166.33,140.98,164.72,188.35,153.53,145.28,119.54,153.04,117.32,75.92,85.68,Upgrade
1,Other Revenue,-7.47,7.47,-,24.88,-9.48,9.48,-,-,-7.77,7.77,-,15.93,-8.63,8.63,-,25.79,-15.75,15.75,-,26.97,Upgrade
2,Revenue,317.53,261.19,160.22,185.83,185.33,183.75,154.99,148.54,178.83,174.1,140.98,180.65,179.72,162.16,145.28,145.33,137.29,133.07,75.92,112.65,Upgrade
3,Revenue Growth (YoY),71.33%,42.15%,3.38%,25.11%,3.63%,5.54%,9.94%,-17.77%,-0.50%,7.36%,-2.96%,24.30%,30.91%,21.86%,91.36%,29.01%,38.55%,27.80%,1.33%,34.21%,Upgrade
4,Cost of Revenue,199.79,169.12,104.89,128.13,115.58,122.87,102.85,91.47,114.88,112.56,85.69,120.57,89.49,94.21,85.72,83.68,74.29,74.5,47.12,65.81,Upgrade
5,Gross Profit,117.73,92.07,55.34,57.7,69.75,60.88,52.14,57.07,63.95,61.54,55.29,60.08,90.23,67.95,59.55,61.64,63,58.58,28.79,46.84,Upgrade
6,"Selling, General & Admin",35.55,32.66,25.19,28.65,24.06,25.38,20.26,27.48,20.98,24.85,18.73,23.14,27.2,22.97,22.36,26.45,24.6,22.42,14.01,25.7,Upgrade
7,Research & Development,39.75,37.74,31.48,26.2,34.6,32.79,30.32,29.04,25.72,22.58,22.58,22.48,23.83,15.26,15.77,18.99,13.01,9.6,7.79,11.75,Upgrade
8,Other Operating Expenses,-13.14,0.6,1.83,-0.67,-2.51,-1.85,-9.18,-8.42,-7.62,-12.44,-9.97,13.6,-4.8,-3.63,-2.29,12.12,-3.12,-2.03,-2.45,8.7,Upgrade
