,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,10177,13031,9556,8076,5033,7933,8641,8980,12900,5979,10062,5740,6671,7392,6764,8950,7587,11762,9138,6562,Upgrade
1,Short-Term Investments,93030,61537,67240,61953,57224,66415,68766,71822,59853,74339,69748,68753,78030,72347,71473,73137,70844,79071,76721,70125,Upgrade
2,Trading Asset Securities,180138,119661,199010,129473,173015,76553,164822,66164,179758,85062,171223,152512,143022,49048,121412,106846,84105,33404,68914,62598,Upgrade
3,Accounts Receivable,52665,52818,53977,55938,52283,51443,52554,52715,52210,54453,58066,62001,62527,57918,53745,49837,49356,39535,38578,37765,Upgrade
4,Other Receivables,2931,1256,5159,991.92,4047,1299,2518,858.42,2253,5071,1283,696.05,1817,667.82,1548,591.17,1528,609.72,1107,557.19,Upgrade
5,"Property, Plant & Equipment",2725,2778,2895,2945,3026,2981,3008,3087,3117,3094,3056,3164,2920,2838,2783,2289,2088,1969,1952,1959,Upgrade
6,Goodwill,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,10.26,Upgrade
7,Other Intangible Assets,741.25,746.67,758.06,755.55,722.5,718.07,710.53,709.8,695.39,688.56,674.71,684.91,674.73,675.68,670.46,665.69,652.59,653.29,648.7,657.94,Upgrade
8,Investments in Debt & Equity Securities,108309,38501,100632,30063,81689,26201,70417,14713,46527,15216,45721,36830,37068,13127,33962,36504,33438,13235,31261,27410,Upgrade
9,Other Current Assets,26100,98939,28856,95957,24966,109109,26313,121243,22790,115648,25553,25566,24053,98145,18930,17200,17192,52892,15221,11835,Upgrade
10,Long-Term Deferred Tax Assets,2659,2986,2782,2810,2657,2636,2277,2848,2601,2453,2136,2353,2376,2146,2095,2283,1982,1897,1850,1644,Upgrade
11,Other Long-Term Assets,4644,73220,4929,73847,4585,57908,4383,51035,4214,36800,4361,3850,4444,29139,4402,4442,4383,20046,3809,3407,Upgrade
12,Total Assets,484129,465681,475804,462960,409259,403361,404421,394331,386928,398956,391894,362301,363611,333574,317795,302756,273167,255196,249209,224644,Upgrade
13,Accounts Payable,20568,-,18373,-,16908,-,17689,-,12118,-,5770,-,7091,-,4131,-,-,-,-,-,Upgrade
14,Accrued Expenses,96583,65970,67601,61629,59223,67519,67062,65476,59434,73694,72432,74037,73476,68807,66865,64610,62145,63484,62375,50333,Upgrade
15,Short-Term Debt,158842,165206,185723,187565,148661,141431,149143,146031,146098,148944,148811,121233,123741,112612,111181,105210,88247,86719,71347,65617,Upgrade
16,Current Portion of Long-Term Debt,-,22741,-,16920,-,4065,-,10243,-,-,-,14818,-,-,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,-,159.37,-,158.78,-,151.5,-,153.67,-,279.98,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,6073,7578,3151,2187,2524,4965,2451,3465,1299,2403,508.65,1417,664.33,1112,761.95,869.8,627.01,687.85,560.37,939.59,Upgrade
19,Long-Term Debt,69813,50790,71370,50563,58525,50187,48297,38607,48525,49849,53089,36184,49417,39544,40343,35346,28928,37216,43456,37549,Upgrade
20,Long-Term Leases,378.84,256.73,443.54,284.45,472.44,240.25,389.84,258.46,419.83,112.46,420.36,447.02,435.08,431.06,429.56,-,-,-,-,-,Upgrade
21,Long-Term Unearned Revenue,117.25,121.81,121.4,122.37,120.22,121.08,121.94,123.25,123.94,124.57,125.54,164.99,149.52,128.6,130.23,141.38,163.7,140.83,132.37,133.24,Upgrade
22,Long-Term Deferred Tax Liabilities,1996,2137,1609,1012,865.77,795.9,458.72,390.27,398.77,725.95,293.51,696.69,723.69,515.71,337.54,540.41,287.74,342.72,397.55,302.47,Upgrade
23,Other Long-Term Liabilities,15262,38022,14105,32024,12640,25831,8994,22472,12343,23126,12098,15962,12424,18209,9923,14215,11996,13837,12684,13098,Upgrade
24,Total Liabilities,369817,353062,362650,352501,300110,295379,294951,287446,281329,299709,294189,265375,269038,241921,235213,221831,193797,203017,191754,168389,Upgrade
25,Common Stock,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,8200,8200,8200,Upgrade
26,Additional Paid-In Capital,20146,20146,20147,20137,20141,20146,20146,20146,20156,20156,20156,20156,20156,20156,20156,20156,20138,6769,6769,6769,Upgrade
27,Retained Earnings,51046,49062,50984,49943,48389,47106,49232,47486,46199,44681,47976,47200,44967,42135,42625,40730,39541,36899,37336,35914,Upgrade
28,Comprehensive Income & Other,33508,33799,32411,30768,31007,31118,30479,29640,29632,24797,19960,19942,19820,19732,10171,10409,10061,292.72,5103,5326,Upgrade
29,Total Common Equity,114312,112620,113153,110460,109150,107982,109470,106885,105599,99247,97704,96910,94555,91635,82564,80907,79352,52161,57408,56209,Upgrade
30,Minority Interest,-,-,-,-,-,-,-,-,-,-,0,16.81,17.72,17.11,17.82,17.05,18.15,18.4,47.01,46.16,Upgrade
31,Shareholders' Equity,114312,112620,113153,110460,109150,107982,109470,106885,105599,99247,97704,96927,94573,91653,82582,80924,79370,52179,57455,56255,Upgrade
32,Total Liabilities & Equity,484129,465681,475804,462960,409259,403361,404421,394331,386928,398956,391894,362301,363611,333574,317795,302756,273167,255196,249209,224644,Upgrade
33,Total Debt,229034,239152,257537,255492,207659,196075,197829,195293,195043,199186,202320,172683,173593,152586,151953,140556,117175,123935,114802,103166,Upgrade
34,Net Cash (Debt),54311,-44923,18268,-55990,27614,-45173,44400,-48327,57469,-33805,48712,54322,54130,-23799,47695,48378,45361,302.51,39970,36119,Upgrade
35,Net Cash Growth,96.68%,-,-58.85%,-,-51.95%,-,-8.85%,-,6.17%,-,2.13%,12.29%,19.33%,-,19.33%,33.94%,11.79%,-79.43%,-6.62%,45.95%,Upgrade
36,Net Cash Per Share,3.30,-8.06,1.34,-20.08,2.21,-3.97,3.77,-4.03,4.52,-3.62,3.81,5.17,5.22,-2.31,4.53,4.71,4.95,0.04,4.49,3.76,Upgrade
37,Filing Date Shares Outstanding,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,9612,8200,8200,Upgrade
