,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Interest and Dividend Income,1.12,1.12,-0.02,0.57,1.06,0.98,0.91,1.12,0.92,0.44,0.1,0.03,0.03,0.03,0.15,0.12,0.13,0.14,0.15,0.18,Upgrade
1,Total Interest Expense,0.33,0.33,0.48,0.26,0.45,0.53,0.53,0.59,0.73,0.24,0.25,0.25,0.2,0.22,1.03,-,0.12,-,0.01,-,Upgrade
2,Net Interest Income,0.79,0.79,-0.5,0.32,0.62,0.45,0.38,0.53,0.19,0.21,-0.14,-0.22,-0.17,-0.2,-0.88,0.12,0.01,0.14,0.15,0.18,Upgrade
3,Brokerage Commission,1.88,1.88,-3.67,11.55,0.47,0.49,0.77,0.98,0.76,1.12,1.14,1.32,1.93,2.02,1.83,2.4,2.76,3.1,0.54,2.98,Upgrade
4,Asset Management Fee,-,-,-,-,1.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Gain on Sale of Investments (Rev),-,-,-,-,-,-,-,-,-,-,-,-,-0,0.01,-,-0.01,0.01,-0.01,-0,-0.01,Upgrade
6,Other Revenue,0.02,0.02,5.55,0.03,5.49,0.02,0.08,0.01,0.06,-,0.1,-,-,-,0.03,-,0.01,0.03,0.02,0,Upgrade
7,Revenue Before Loan Losses,2.69,2.69,1.38,11.9,8.4,0.97,1.23,1.52,1.01,1.33,1.1,1.1,1.76,1.83,0.98,2.52,2.79,3.26,0.7,3.16,Upgrade
8,Provision for Loan Losses,-,-,0.42,-,-0.7,-,1.44,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Revenue,2.69,2.69,0.96,11.9,9.09,0.97,-0.21,1.52,1.01,1.33,1.1,1.1,1.76,1.83,0.98,2.52,2.79,3.26,0.7,3.16,Upgrade
10,Revenue Growth (YoY),-70.39%,179.02%,-,683.08%,797.53%,-27.28%,-,38.09%,-42.44%,-27.53%,12.24%,-56.28%,-36.80%,-43.83%,39.20%,-20.30%,-42.33%,-68.19%,-94.63%,-82.73%,Upgrade
