,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,12.51,12.51,12.37,-,5.12,-,5.86,-,8.34,-,5.64,-,8.86,-,19.56,-,24.53,-,37.97,-,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.01,-,Upgrade
2,Accounts Receivable,10.39,10.39,30.62,-,23.62,-,16.77,-,17.34,-,22.97,-,23.99,-,31.32,-,25.45,-,34.37,-,Upgrade
3,Other Receivables,14.19,14.19,1.54,-,12.5,-,26.26,-,31.14,-,-,-,0.95,-,-,-,0.02,-,0.02,-,Upgrade
4,"Property, Plant & Equipment",1.13,1.13,2.03,-,0.17,-,0.17,-,1.94,-,3.2,-,6.38,-,8.47,-,11.31,-,1.09,-,Upgrade
5,Other Intangible Assets,1.24,1.24,1.03,-,-,-,-,-,0.53,-,0.53,-,1.03,-,1.03,-,1.03,-,1.03,-,Upgrade
6,Other Current Assets,2.05,2.05,1.91,-,1.37,-,1.07,-,0.61,-,1.95,-,1.4,-,1.55,-,5.34,-,4.97,-,Upgrade
7,Long-Term Deferred Tax Assets,7.03,7.03,6.91,-,8.7,-,9.41,-,8.53,-,7.6,-,6.3,-,4.69,-,2.67,-,1.73,-,Upgrade
8,Other Long-Term Assets,3.45,3.45,15.27,-,6.67,-,6.59,-,5.04,-,5.03,-,3.02,-,5.01,-,5.01,-,5.02,-,Upgrade
9,Total Assets,51.99,51.99,71.67,-,58.13,-,66.13,-,73.46,-,46.91,-,51.94,-,71.64,-,75.38,-,86.22,-,Upgrade
10,Accounts Payable,0.79,0.79,18.25,-,11.51,-,11.83,-,12.71,-,18.99,-,22.98,-,30.61,-,17.28,-,29.21,-,Upgrade
11,Accrued Expenses,2.9,2.9,1.19,-,1.7,-,1.83,-,-,-,0.49,-,-,-,0.72,-,-,-,0.51,-,Upgrade
12,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,0.78,-,-,-,-,-,-,-,Upgrade
13,Current Portion of Long-Term Debt,40,40,-,-,-,-,9.4,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Current Portion of Leases,0.99,0.99,1.76,-,2,-,1.94,-,1.79,-,1.95,-,3.91,-,3.69,-,4.01,-,0.03,-,Upgrade
15,Other Current Liabilities,0.77,0.77,0.1,-,0.67,-,0.2,-,1.34,-,0.95,-,0.8,-,0.49,-,1.05,-,1.03,-,Upgrade
16,Long-Term Debt,-,-,40,-,40,-,40,-,49.4,-,9.4,-,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Leases,-,-,0.26,-,1.01,-,2.01,-,2.75,-,3.65,-,2.47,-,4.48,-,6.69,-,0.05,-,Upgrade
18,Other Long-Term Liabilities,-,-,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Total Liabilities,45.46,45.46,64.02,-,57.14,-,67.39,-,68,-,35.42,-,30.94,-,39.99,-,29.03,-,32.83,-,Upgrade
20,Common Stock,8,8,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,Upgrade
21,Additional Paid-In Capital,68.01,68.01,68.01,-,68.01,-,68.01,-,68.01,-,68.01,-,68.01,-,68.01,-,68.01,-,68.01,-,Upgrade
22,Retained Earnings,-66.68,-66.68,-65.56,-,-72.22,-,-74.47,-,-67.75,-,-61.73,-,-52.21,-,-41.56,-,-26.86,-,-19.81,-,Upgrade
23,Comprehensive Income & Other,-2.8,-2.8,-2.8,-,-2.8,-,-2.8,-,-2.8,-,-2.8,-,-2.8,-,-2.8,-,-2.8,-,-2.8,-,Upgrade
24,Total Common Equity,6.53,6.53,7.65,-,0.99,-1.26,-1.26,-,5.46,11.48,11.48,-,21,31.65,31.65,-,46.35,53.4,53.4,-,Upgrade
25,Shareholders' Equity,6.53,6.53,7.65,-,0.99,-1.26,-1.26,-,5.46,11.48,11.48,-,21,31.65,31.65,-,46.35,53.4,53.4,-,Upgrade
26,Total Liabilities & Equity,51.99,51.99,71.67,-,58.13,-,66.13,-,73.46,-,46.91,-,51.94,-,71.64,-,75.38,-,86.22,-,Upgrade
27,Total Debt,40.99,40.99,42.01,-,43.02,53.35,53.35,-,53.95,15,15,-,7.16,8.17,8.17,-,10.7,0.08,0.08,-,Upgrade
28,Net Cash (Debt),-28.48,-28.48,-29.65,-,-37.9,-47.49,-47.49,-,-45.61,-9.36,-9.36,-,1.71,11.4,11.4,-,13.85,37.91,37.91,-,Upgrade
29,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-87.68%,-69.94%,-69.94%,-,-68.83%,25.19%,25.19%,-,Upgrade
30,Net Cash Per Share,-0.04,-0.04,-0.04,-,-0.05,-0.06,-0.06,-,-0.06,-0.01,-0.01,-,0.00,0.01,0.01,-,0.02,0.05,0.05,-,Upgrade
31,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
