,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,452.72,414.42,454.8,612.81,727.47,641.04,923.1,891.23,-,1054,834.03,971.92,903.91,1116,1107,875.53,1912,2211,2705,874.94,Upgrade
1,Short-Term Investments,-,-,-,-,-,60.36,-,139.29,-,165.45,-,140,-,149.25,-,194.55,-,-,-,-,Upgrade
2,Trading Asset Securities,7,7,5,2,2,2,24.25,3,-,27.19,6,5,12.25,130.71,11.68,19.71,5.16,20.72,26.9,28.7,Upgrade
3,Cash & Short-Term Investments,459.72,421.42,459.8,614.81,729.47,703.4,947.34,1034,-,1247,840.03,1117,916.16,1396,1119,1090,1917,2231,2732,903.63,Upgrade
4,Cash Growth,-36.98%,-40.09%,-51.46%,-40.51%,-,-43.57%,12.78%,-7.47%,-,-10.69%,-24.92%,2.49%,-52.21%,-37.45%,-59.05%,20.60%,44.83%,108.78%,247.39%,-26.36%,Upgrade
5,Accounts Receivable,566.01,646.71,710.55,713.93,723.97,894.47,847.27,977.8,-,857.28,880.56,954.36,1021,1035,981.45,1114,2124,2136,1947,1996,Upgrade
6,Other Receivables,57.99,98.71,101.7,103.02,206.05,220.85,191.69,258.67,-,421.54,431.29,544.09,453.92,453.54,526.94,516.2,415.17,420.4,412.76,411.52,Upgrade
7,Receivables,624,745.42,812.25,816.95,930.02,1115,1039,1236,-,1279,1312,1514,1474,1528,1508,1659,2539,2656,2360,2561,Upgrade
8,Inventory,506.46,371.5,357.4,389.69,373.48,423.6,463.47,485.31,-,381.2,448.68,434.47,458.03,502.27,490.94,460.87,823.39,924.21,973.58,975.45,Upgrade
9,Prepaid Expenses,-,6.76,-,1.82,-,5.96,-,3.19,-,6.88,-,2.22,-,5.62,-,0.65,-,-,-,6.93,Upgrade
10,Other Current Assets,147.59,129.15,129.79,104.66,135.08,124.12,291.78,130.87,-,127.93,398.22,150.18,434.67,162.88,512.22,148.32,310.08,316.66,371.73,207.13,Upgrade
11,Total Current Assets,1738,1674,1759,1928,2168,2372,2742,2889,-,3041,2999,3218,3283,3594,3630,3359,5589,6128,6437,4654,Upgrade
12,"Property, Plant & Equipment",1667,1645,1683,1699,1518,1469,1491,1490,-,1498,1617,1651,1238,1311,1363,1398,1805,1676,1777,1853,Upgrade
13,Long-Term Investments,138.62,189.86,134.89,138.19,144.93,144.04,138.69,138.91,-,130.47,225.85,226.41,468.96,469.99,654,658.58,428.76,424.52,430.88,437.57,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,0.88,0.88,0.88,0.88,455.01,455.01,455.01,455.01,Upgrade
15,Other Intangible Assets,117.88,119.13,120.42,127.41,128.63,130.07,131.14,132.34,-,135.3,138.18,140.31,50.18,51.25,52.38,53.34,178.3,64.68,81.25,82.86,Upgrade
16,Long-Term Accounts Receivable,-,-,-,0.08,1.75,2.74,4.4,6.81,-,41.2,33.7,42.24,38.26,39.31,28.37,33.56,37.35,56.82,49.4,52.7,Upgrade
17,Long-Term Deferred Tax Assets,287.7,281.63,271.45,260.17,231.12,219.16,220.27,214.76,-,167.47,164.04,165.46,154.21,141.52,133.03,119.92,178.73,153.26,120.92,95.6,Upgrade
18,Long-Term Deferred Charges,37.08,37.08,37.67,36.57,29.62,27.95,28.01,25.69,-,28.56,57.7,60.63,42.67,40.65,41.51,43.41,58.72,58.34,52.43,36.24,Upgrade
19,Other Long-Term Assets,874.45,842.63,818.92,736.74,823.73,857.84,779.1,763.87,-,680.2,701.74,699.98,456.14,446.86,462.07,443.28,101.46,350.03,374.64,387.14,Upgrade
20,Total Assets,4860,4790,4826,4926,5046,5223,5534,5662,-,5723,5936,6205,5732,6096,6366,6109,8832,9367,9779,8054,Upgrade
21,Accounts Payable,1387,1401,1538,1531,1987,2003,931.63,2199,-,2033,2199,2533,2246,2549,2578,2235,3615,4312,4870,3062,Upgrade
22,Accrued Expenses,41.16,61.05,30.21,55.63,41.43,62.58,50.93,73.49,-,98.61,46.42,71.94,44.23,59.68,47.18,54.44,47.94,50.12,46.74,57.01,Upgrade
23,Short-Term Debt,1772,1664,1491,1619,1124,1211,1389,1421,-,1529,1462,1492,1508,1532,1638,1657,1813,1824,1770,1698,Upgrade
24,Current Portion of Long-Term Debt,254.6,178.46,214.77,154.03,146.66,129.6,76.95,56.58,-,11.94,18.89,7.57,9.42,6.35,7.93,-,8.26,2.12,45.66,5.7,Upgrade
25,Current Portion of Leases,-,36.33,-,26.2,-,17.66,-,3.77,-,6.03,-,11.12,-,2.08,-,-,-,14.13,-,42.71,Upgrade
26,Current Income Taxes Payable,17.72,0.11,14.48,0.11,6.87,0.14,8.75,0.05,-,0.05,13.2,0.13,11.11,1.81,10.6,2.71,31.83,23.42,28.02,24.3,Upgrade
27,Current Unearned Revenue,5.15,3.26,5.11,2.22,1.37,3.96,3.54,2.12,-,4.08,3.24,3.13,7.02,3.06,2.02,2.08,445.28,122.55,11.85,31.75,Upgrade
28,Other Current Liabilities,104.18,90.61,92.62,95.14,100.58,108.21,1353,190.56,-,162.48,218.28,179.91,60.9,51.83,83.73,86.02,187.07,143.11,48.57,91.47,Upgrade
29,Total Current Liabilities,3582,3435,3386,3483,3407,3536,3814,3947,-,3845,3961,4299,3887,4206,4367,4038,6149,6491,6820,5012,Upgrade
30,Long-Term Debt,200.21,220.09,221.82,202.55,234.95,231.58,275.97,273.97,-,1070,1065,197.64,207.64,172.64,172.64,171.89,118.8,118,118,100,Upgrade
31,Long-Term Leases,858.74,860.18,859.94,852.5,813.98,817.99,818.43,810.42,-,9.82,28.29,837.5,3.06,2.32,2.68,3.21,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,115.84,117.67,118.24,97.89,100.21,98.97,99.3,92.7,-,94.84,121.8,122.45,28.2,28.34,29.36,29.53,30.73,30.96,31.53,31.15,Upgrade
33,Long-Term Deferred Tax Liabilities,8.39,8.69,9.55,9.55,3.78,3.78,3.56,3.73,-,3.44,4.45,3.96,11.37,11.87,12.49,12.49,8.54,5.55,6.01,5.75,Upgrade
34,Other Long-Term Liabilities,7.22,6.98,6.33,6.33,1.96,1.96,1.9,1.9,-,22.44,22.38,22.38,69.41,69.41,66.84,71.41,-,-,-,-,Upgrade
35,Total Liabilities,4773,4648,4602,4652,4562,4690,5013,5129,-,5046,5203,5483,4207,4490,4651,4326,6307,6645,6976,5149,Upgrade
36,Common Stock,1128,1128,1128,1128,1128,1128,1128,1128,-,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,Upgrade
37,Additional Paid-In Capital,1434,1434,1434,1434,1434,1434,1434,1434,-,1434,1434,1434,1434,1434,1434,1434,1434,1434,1434,1434,Upgrade
38,Retained Earnings,-2490,-2441,-2360,-2313,-2105,-2058,-2072,-2065,-,-1908,-1905,-1922,-1135,-1059,-954.38,-889.58,-188.58,-13.29,66.14,168.78,Upgrade
39,Comprehensive Income & Other,-5.95,-5.59,-5.9,-5.83,-11.18,-11.06,-7.43,-6.75,-,-8.57,-12.45,-11.75,-10.32,-10.28,-9.81,-10.17,-4.04,8.46,11.94,9.09,Upgrade
40,Total Common Equity,66.3,116.22,196.42,243.16,445.85,492.92,482.58,490.32,-,645.73,644.57,628.55,1417,1493,1598,1663,2370,2558,2641,2740,Upgrade
41,Minority Interest,21.14,25.3,27.31,30.96,38.06,39.77,38.43,42.47,-,31.39,88.84,93.36,108.69,112.65,115.84,120.52,155.71,164.44,162.34,164.73,Upgrade
42,Shareholders' Equity,87.44,141.52,223.73,274.13,483.9,532.69,521.01,532.79,-,677.12,733.41,721.91,1526,1606,1714,1783,2526,2722,2803,2905,Upgrade
43,Total Liabilities & Equity,4860,4790,4826,4926,5046,5223,5534,5662,-,5723,5936,6205,5732,6096,6366,6109,8832,9367,9779,8054,Upgrade
44,Total Debt,3086,2959,2787,2855,2320,2408,2560,2566,-,2627,2574,2546,1728,1715,1821,1832,1941,1958,1934,1846,Upgrade
45,Net Cash (Debt),-2626,-2537,-2328,-2240,-1590,-1705,-1613,-1532,-,-1380,-1734,-1429,-811.76,-319.33,-701.97,-742.58,-23.61,273.56,798.56,-942.52,Upgrade
46,Net Cash Per Share,-2.33,-2.25,-2.06,-1.99,-1.41,-1.51,-1.43,-1.35,-,-1.22,-1.54,-1.27,-0.72,-0.28,-0.62,-0.66,-0.02,0.25,0.70,-2.26,Upgrade
47,Filing Date Shares Outstanding,1128,1128,1128,1128,1128,1128,1128,1128,1120,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,Upgrade
48,Total Common Shares Outstanding,1128,1128,1128,1128,1128,1128,1128,1128,1120,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,Upgrade
