,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,1785,1708,1790,2214,2523,2477,2283,2392,2308,2242,2507,2778,2286,2140,2009,2452,2225,2341,2626,1804,2007,Upgrade
1,Market Cap Growth,-31.03%,-31.03%,-21.59%,-7.47%,9.29%,10.48%,-8.96%,-13.88%,0.96%,4.73%,24.81%,13.29%,2.73%,-8.58%,-23.50%,35.93%,10.87%,17.06%,12.24%,-29.27%,-3.12%,Upgrade
2,Enterprise Value,3368,3153,3271,3517,3826,3902,3566,3523,3439,3315,3454,3947,3456,3287,2991,3263,3107,3216,3401,2585,2789,Upgrade
3,Last Close Price,6.99,6.69,7.01,8.46,9.64,9.47,8.55,8.96,8.64,8.39,9.20,10.19,10.59,9.91,9.30,11.28,10.23,10.76,12.03,8.26,9.19,Upgrade
4,PE Ratio,22.36,-,-,12.34,15.44,18.46,17.92,23.43,19.19,15.73,17.83,17.42,13.92,14.09,13.41,17.46,16.17,18.26,21.33,14.44,18.07,Upgrade
5,Forward PE,-,10.85,10.85,11.30,13.26,13.43,13.75,12.05,11.66,11.82,11.69,11.38,12.15,12.02,10.68,13.03,71.66,71.66,71.66,71.66,71.66,Upgrade
6,PS Ratio,1.21,1.24,1.24,1.36,1.58,1.69,1.50,1.65,1.61,1.47,1.70,1.93,1.56,1.40,1.23,1.50,1.37,1.54,1.88,1.32,1.50,Upgrade
7,PB Ratio,1.10,0.98,1.02,1.14,1.32,1.36,1.27,1.33,1.29,1.29,-,1.53,1.74,1.79,1.72,2.05,1.91,2.13,2.45,1.70,1.94,Upgrade
8,P/TBV Ratio,3.44,3.44,3.58,3.58,4.14,4.71,4.76,5.14,5.12,5.44,-,5.54,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,16.20,15.51,9.62,-,17.42,-23.64,-,-,-,-,-27.69,-,-10.91,-,-,-,65.65,-,20.75,-,26.67,Upgrade
10,P/OCF Ratio,10.70,10.70,7.48,-,12.75,-116.21,-,-,434.05,-,44.05,-,36.41,-,9.20,-,6.97,6.69,8.54,-,7.55,Upgrade
